0,1,2,3,4,5,6,7,8,9,10,11,label,12
1102.60199933,-12877.2096555,1140.67729158,-2660.42767195,-5743.26311282,-664.209915233,-7931.26710802,999.907261875,2595.6420366,5822.49829778,2638.91990874,2744.80297741,evil_toddler,-2607.07732483
-19416.9685558,-11686.6867104,-8717.78461607,18100.0622776,2795.35162055,-3825.60299554,8926.92103691,-9478.17323513,944.11065212,1562.50662544,-556.105907292,2498.60096707,advice_god,-2469.94457843
-1650.0805282,12079.174932,-5063.02349148,-2720.40234931,-5898.52686785,965.566559248,-4119.23277721,-2902.66297096,1717.08420298,2184.24201967,-3025.5677415,4161.22109406,good_guy_greg,1323.79661513
-2436.81036304,11067.913116,249.705480513,-1212.34851954,-3880.41484873,6203.72648843,4204.52173511,1070.45922226,-6501.98276868,1546.76401857,4473.21072387,-151.569776321,philosoraptor,-2657.98203468
-19180.9373864,-11032.7732814,-8347.95178756,16838.2446684,2417.26870774,-3512.07574991,8143.36265128,-10822.6300147,1646.4638742,1444.02836161,-2393.86091871,2317.94037272,advice_god,-4389.12709268
-14818.173816,-1297.72861413,-4697.02015903,-3320.98998729,10505.4196068,4265.57458184,3756.0244403,6822.47947817,-1595.76134563,9162.72670772,290.4661314,-4739.01873459,college_liberal,3782.04594992
19002.2286447,-18427.2904281,9633.84521152,-12935.981176,-6470.48114021,-1563.97935765,17531.2876805,-2819.08174975,5709.02742237,-4751.25181479,5262.55181439,-1136.57144034,sudden_clarity_clarence,653.826461514
17232.194101,3517.94133957,-7003.91297953,1500.90230086,-3063.84920237,-698.663401132,-6742.95782963,3621.57091285,136.846083164,542.804354293,-4427.01952832,387.070990943,good_guy_greg,970.029855781
18440.4168283,-18796.3049075,10134.443143,-12269.5509087,-5247.25433168,-487.416496541,16238.3856006,-2049.70854546,4413.19280528,-5188.27111166,4609.40422709,-885.54319058,sudden_clarity_clarence,-313.524248192
2258.46095844,-13387.8572637,1294.72522277,-1863.89850556,-5065.68446033,-1698.44345311,-8387.9885632,1270.90205619,1451.48593736,6343.27239834,3160.28189084,2919.28940806,evil_toddler,-1680.39991668
-4565.66354552,9591.6522356,1641.07254465,-4031.23216169,-2921.25027665,1138.10480218,164.92602752,-483.095369969,-3336.91793731,-5350.42495569,-6478.07286169,-3483.03574141,confession_bear,-200.632270466
20384.3861448,-18332.5789007,9969.80571344,-13200.8923547,-5653.86067063,-509.842715227,16982.4735902,-2310.0749338,3498.93561527,-4980.49558323,2811.31061138,-873.706475466,sudden_clarity_clarence,1713.97413835
-2692.03812997,10849.2685978,-8167.23570959,-61.9358207979,-5218.90746417,17084.0302615,1492.50649204,958.208679301,16391.7609475,-4655.8645203,3770.5389445,-516.053784049,business_cat,713.311765686
-50.6439704164,12266.6964287,7070.49089335,-1299.63605058,2327.9358889,4704.66590377,3757.97939531,20.554083714,1963.06587883,-173.220160686,-482.900141846,-3685.43592503,religion_pigeon,-13107.4602305
-18367.6393676,-11211.4139818,-1021.71641122,1771.61643066,-2579.76659335,3608.73106575,-3643.47820251,1901.27849468,-1505.28034366,-4650.88069397,-2083.73130835,-3660.73538622,minor_mistake_marvin,-804.250071285
-17527.6163614,-12094.8637712,2469.81225264,-4290.59804014,-185.401410949,877.543024556,-1499.740563,1505.72939862,-5917.26910198,-6372.14190671,-6945.08707397,975.10281576,first_day_on_the_internet_kid,-239.097711964
950.32607692,4428.58421634,30420.8941644,13601.0049811,2931.59145432,26.7154399497,-2846.02223108,1295.54629759,4875.64919184,3792.18123306,-612.926143976,-2612.57372448,socially_awkward_penguin,1928.31454262
30476.3272847,-3877.9142989,-5284.87624715,6206.98043873,9673.79602627,5957.39960503,-5877.02748063,4199.52186058,-2970.88405393,-912.430308629,1077.33498378,7066.17696341,unpopular_opinion_puffin,-5299.94421144
-4982.06350838,4176.57070678,-4847.11715259,-2013.21535983,-2598.31496269,-8427.52768202,4594.11192179,3336.35360326,-1178.28709834,330.156138017,-167.088810527,4215.76463365,paranoid_parrot,-311.28956678
-18428.8687008,-13052.8779094,2943.05933581,-4257.5577976,-1591.79868908,1844.70393993,-3986.98776545,926.78544107,-5190.57317126,-5592.77148886,-7354.86109435,134.169793732,first_day_on_the_internet_kid,-2136.48998642
522.054439948,11732.5318334,-5991.6221471,-2822.88547082,-4081.63818361,2143.47174156,-1150.89447419,139.061003796,-1180.61967499,-1577.59562218,-2150.44742279,9064.30299891,good_guy_greg,5771.72918136
11146.7037009,-13913.8318925,4564.19704018,-3842.04596423,-6628.63493258,23.31267383,-7847.21360115,-3114.66098505,1044.50469287,15801.8489863,-4197.4051897,437.640046343,lazy_college_senior,247.067395201
-20048.5365083,-14643.0576587,2392.0351093,-2655.92866884,262.167619737,3457.81326356,-4164.19448307,1292.15224557,-1734.26914724,-3228.92174194,-3412.33386805,-3680.14328974,first_day_on_the_internet_kid,-1479.22907334
-3106.7726352,10325.9589199,-8006.60325034,702.803040496,-4572.79725607,16699.2268522,1674.33651036,1345.74335245,14251.6089937,-5061.58779571,4727.99903609,-162.222305757,business_cat,581.365569543
-3589.17332696,13601.6543662,4478.28852874,-8937.38788615,9995.59051377,-7184.98579267,4390.62569824,701.788950299,4173.05001986,2068.488705,-4294.42462026,10287.4574126,bad_luck_brian,-1100.74326117
33761.0674002,-5256.11622688,-1152.82994535,1732.5388756,7442.67192764,-880.359616201,1591.6547951,-5375.52371898,-940.618396356,-685.124185427,-1828.1763842,-4461.32737209,bad_joke_eel,8201.88654349
29085.9099552,-6606.63623521,-4287.33779964,3566.48746377,10981.3836091,9163.80191714,-4502.80125499,5609.41505413,-5056.318045,-4209.40286375,446.816842759,7938.54098856,unpopular_opinion_puffin,-6965.30939902
-18963.0794803,-14101.8113499,3498.30550134,-5722.07286505,-2729.4527361,2418.54471341,-3214.58087673,1440.18154624,-5926.97545187,-7186.64269376,-8615.99210546,530.700332609,first_day_on_the_internet_kid,-2298.01284884
-3632.49325987,6461.29955228,28845.1423655,13014.0087588,3162.09161951,-251.306898687,-61.1076584608,5307.7149101,906.221029292,-175.023339187,3127.31801063,406.807999013,socially_awkward_penguin,2086.37680284
-10186.1482892,2183.14442906,-2761.5604004,-8818.5289297,8090.76642293,-8691.73647837,-7253.15903642,-6874.45971237,2225.47323671,-4714.89389165,7882.09930602,-4721.99603797,sheltered_college_freshman,-1550.52246015
1285.10950297,13223.978699,-10176.1920135,5134.91420436,-8471.10559375,-11878.1177225,3958.0195564,4026.31968435,-372.457808473,-2403.5338584,1010.47063871,-2488.82649405,paranoid_parrot,752.984445827
-18267.2227561,-12534.8214236,2345.79656867,-4516.90544261,-1280.23115307,2639.0114261,-3607.00483379,1300.66157549,-5338.09429767,-6410.18583867,-8185.028136,369.850983433,first_day_on_the_internet_kid,-1251.33920554
29662.4323437,-3155.4441504,-3923.55814563,4679.48536175,10038.6603692,6239.14471459,-4043.22090544,3487.91508413,-4529.67649301,413.608514889,1231.13064642,8883.37017446,unpopular_opinion_puffin,-4818.72895961
4313.74477532,-213.449836547,4511.11608261,-1081.77645094,-10194.3378487,-750.129942319,-1643.43623566,-4107.06648357,744.361681618,5750.82150127,-540.235176609,3795.51884693,lazy_college_senior,5834.01114918
-17458.2213239,-10249.9492211,-514.255480098,2024.9424944,-2654.63933992,1779.2806919,-3224.53921904,609.010667039,-1265.21808942,-3957.4518757,-1325.67171707,-3158.88161156,minor_mistake_marvin,-496.083637277
15962.0538287,1563.93555799,-14756.116414,8441.85776938,-5443.41645431,-16437.386101,3832.42273516,16527.642859,-622.174305245,-1220.07999282,1099.50907143,-5174.68313308,paranoid_parrot,-2495.83646692
-3863.08825822,12078.7833073,-527.785343843,-2985.49026919,-2395.96707258,960.431296023,-894.97251799,-1437.14218042,-201.448968874,-5379.14016977,-8514.58354981,-5891.67163504,confession_bear,-506.468556829
-8466.54210051,-398.639601166,21436.2249918,12080.1678682,374.340359465,-2076.81193961,-4768.72601571,69.7375176993,2380.95644876,-2408.7045433,4026.94972423,-530.594156863,socially_awkward_penguin,3759.46376228
-3694.16723721,13532.2425575,2818.93676767,-7801.57426461,11794.7941813,-6763.80355915,2549.46675769,496.56735986,3243.18187134,-3763.28969756,-4247.91941725,5911.19416076,bad_luck_brian,-820.721285348
-3393.69843369,12289.5303409,-348.151989952,-1833.20061827,-3204.14185068,-259.521822382,-2985.57078166,-3890.66065711,2422.72362608,-4831.30210765,-9130.05875483,-6163.21806837,confession_bear,-1368.14901747
1234.57179474,-13263.3074164,1255.7665373,-1830.048176,-6157.74826386,-466.924501266,-9254.16595558,1311.40827957,2007.45890974,6739.89397716,3813.9082801,3052.99304453,evil_toddler,-3852.66142547
-14772.5145551,-1648.61378206,-5153.79752335,-4543.06620408,10908.887263,4589.41537433,4873.46696041,7034.54219013,-1639.55234191,9714.40909226,840.490852463,-4550.27566541,college_liberal,4834.05963231
19783.2338386,-11608.5953906,2290.09088387,186.326249376,-2964.4661298,1105.91399871,-4249.25798658,-2401.09786941,4899.36140644,11106.8551538,1663.05570899,22.868417892,unpopular_opinion_puffin,-3869.75780804
24892.2634511,-13648.1568901,2051.71087507,12.852693123,-5532.63474754,-550.644014509,-4301.79988839,-4909.86962377,8613.79298792,8450.22297735,-6815.79899852,-4668.55787482,sudden_clarity_clarence,-9079.581515
25739.8225149,-2441.56446967,-4036.86510668,4569.70480774,10505.4981598,9772.30257973,-2743.55324486,4142.93955715,-7191.77390669,-5816.49587866,-69.3163853581,9354.85980057,unpopular_opinion_puffin,-6556.98361873
-5733.05965385,9028.42096763,235.412130144,-5605.22431677,-984.649136086,-1164.51483223,243.615019136,-2233.49840727,2637.24284481,-678.466135119,-8889.86607321,-2117.38172396,confession_bear,-1353.59494633
16484.1354885,-20933.5104941,9284.85942522,-12487.4160709,-4248.81291338,1812.6958287,12912.9267088,2445.83923364,987.892881063,-4262.91719597,2330.07870945,1474.93631479,sudden_clarity_clarence,-2173.15222252
-17347.7160013,-9393.04442158,-1156.72016102,-363.069449685,1004.58413715,1899.54121772,-2930.5282232,3066.74869644,-1886.01492889,-294.330366716,1460.44440218,-1004.84091264,minor_mistake_marvin,-1821.45650781
-18699.1916551,-10559.2776143,-8113.98238722,16595.0640724,1468.95337478,-2904.84996517,7053.22992928,-8875.250082,2146.77833113,1262.17642891,-1801.65925888,2004.16050697,advice_god,-669.400003567
346.100935929,13164.0941876,-6088.16281902,-817.511468451,-7002.77224204,2252.32199428,-3340.05331551,-1715.12622228,-684.853413032,-420.635580299,-1875.16667007,4959.25238139,good_guy_greg,4591.93652453
27345.2950552,-2061.61094355,-5505.20333633,6500.04838517,9415.30370582,7570.59207669,-8903.8957153,2962.82404263,-1403.54376781,-1567.70332521,-791.42173281,6763.52323913,unpopular_opinion_puffin,-9660.77107083
-6434.47632549,5120.98480387,25426.1064243,12846.5651118,840.473642141,-1733.54167475,-2718.99380427,4913.18484512,2029.91476516,-1164.42770361,3192.91678666,-1195.56662067,socially_awkward_penguin,1671.68111634
34781.4822108,-5000.62545437,-4831.63632535,8499.70953177,8009.69923658,8730.56626241,-4986.00979004,4788.07838651,-6151.29665629,-3058.75018339,2497.08045078,9459.73340842,unpopular_opinion_puffin,-6797.63966206
15242.3726732,1880.6130452,-13862.3433738,6332.7730453,-7372.41053515,-16425.9980396,2309.34308825,14529.9555292,1068.17033479,-1502.49311188,-16.0841655615,-5653.58876084,paranoid_parrot,-1650.45080951
493.524786274,-13994.1605838,1483.34823207,-2687.6397906,-4676.87577837,-419.800016493,-7518.64312904,2031.55848287,1074.3320808,4573.99802967,4241.1137999,3887.14375737,evil_toddler,-2456.25295003
20103.8727589,-10565.1363356,1821.16186636,-775.536808015,-2296.91674435,1041.92308471,-3841.61463723,-2870.18182922,5789.15378149,11176.6696259,1111.10387116,-43.9274379087,unpopular_opinion_puffin,-3859.17728429
-4882.69684262,3824.43430614,-1385.03338527,-4209.29163123,-2544.9756697,-2822.68603465,-8008.89187829,-5146.09934118,-5094.57197189,-5962.31150948,3828.16381942,674.437401261,sheltered_college_freshman,-680.682589299
-2800.12143263,11243.2281313,-8469.78693567,441.429850288,-4922.24787201,15832.0008156,-532.330978172,-469.450470389,16594.1122019,-2658.5030455,1003.8350726,-2844.29905515,business_cat,-477.635537531
-4642.31857229,8619.09880411,27364.778106,14134.1030299,2144.56282627,-1288.39495704,-1663.59602181,4862.87598625,2513.26124264,-1712.57063606,1736.74580962,-2335.53579789,socially_awkward_penguin,1394.12165865
-18478.0397268,-9134.35703063,-8489.29548536,16510.0153405,2802.83861787,-3544.09122519,10492.8362171,-10069.6898617,2142.34122387,1442.43469651,-1710.04562193,876.396473836,advice_god,-1566.98784828
-14216.6057896,-1462.46656038,-4788.65520002,-4447.50102993,10239.1664491,3477.99007268,3746.2592847,6199.28171067,-2443.41870294,7862.07821724,27.364768107,-4032.17024214,college_liberal,4129.00919077
31052.7912481,-3940.80487419,-1742.1679046,2299.85623512,9323.94571754,904.329063942,1662.47281246,-5029.6452237,-2921.59938334,-5746.86011206,-2674.81586122,-3400.03136998,bad_joke_eel,8426.46939853
16746.0211015,-18332.9738384,9837.39828498,-12429.9656862,-6260.85241479,-850.308921258,15999.3746011,-731.409296797,3008.35974069,-5517.12355115,3969.78925555,-1735.76899787,sudden_clarity_clarence,21.2960345948
-6195.98532798,-8193.31777551,-1598.19247852,-8342.67300658,211.819563364,-2731.54185551,2823.0309045,2007.69260376,-200.854686598,5066.12332085,-490.466315497,3096.69396854,overly_attached_girlfriend,2425.05708058
-11922.913172,-6461.03575392,-1832.36965328,-3002.53578168,-1291.57268385,-1646.29748007,18.0002170908,2069.48609713,635.448217042,3500.42424717,-759.897441852,147.407922227,overly_attached_girlfriend,2667.55068363
25487.5196678,-5398.32202239,-3268.10795048,5282.19122414,10980.3353924,7000.16891589,-5237.07723715,4755.66888793,-5271.10720345,-2846.69513062,3007.76149998,7208.01585073,unpopular_opinion_puffin,-8599.01706611
-4116.47127624,11249.836647,-2803.70318051,238.786400932,-3023.43390822,1438.99236859,-4696.98564724,-1682.6895862,2648.81530394,-2728.25390934,-6827.16116768,-6590.69903493,confession_bear,-1143.91104916
20446.1301011,-18655.7429055,10187.7780628,-13110.0901139,-8680.01212543,1651.11452921,15844.2928204,-796.532585761,3363.58321414,-6974.94225493,4151.22142429,816.253412172,sudden_clarity_clarence,-1117.92892057
-4908.85975444,8055.91913407,28200.2182703,13105.8377711,2351.43284693,-641.385426619,-634.32743717,5452.19607189,2329.16576687,-2133.64381801,1531.3337907,-2442.15796178,socially_awkward_penguin,1172.35045914
7892.73636202,20540.531184,2993.54853636,2165.41571602,-7598.5268733,595.477224759,2744.13733677,-7530.8411472,-7807.93741775,4203.13479717,6609.44902419,-1941.35905233,high_expectations_asian_father,-4832.43444902
530.66427924,11979.3147848,-5539.79211899,-3821.90299043,-4188.21559686,1570.36190114,947.991997253,-533.68138158,-552.910933495,-1943.4612774,-1951.46214692,8825.77824914,good_guy_greg,7067.54824747
-18193.7844402,-11251.3029646,149.590053347,-1118.74891034,3.7647390433,2925.47339618,-2491.28871161,4407.41939468,-2815.78474242,-1266.6895956,1982.59089766,136.785673081,minor_mistake_marvin,-2295.9890684
7442.27787496,18485.7354253,3229.07795454,725.240460682,-6864.81647247,343.009125983,5067.89586834,-6515.19097032,-8554.90181042,3952.60670414,5731.39810197,-4219.9892023,high_expectations_asian_father,-3448.66530991
22704.6746285,-19379.4661215,10456.6235808,-13412.6853846,-5939.13877065,-951.890478391,17161.1336224,-1581.54854951,5981.65114599,-4989.5981041,5428.54644591,-1887.76996238,sudden_clarity_clarence,-202.513736119
44.3325836369,-14491.4638136,1684.61902103,-2016.95371125,-5246.12850013,-287.558689687,-8864.94444897,2743.71059521,540.164306062,5503.74622455,3693.61238567,4047.30102407,evil_toddler,-3213.82224927
-1813.27839055,16528.5444163,3327.73227233,-6347.95102738,9954.16664673,-7790.9884912,-216.377984978,-1360.27082094,4298.59462876,1012.92614024,-5740.57154376,5708.35318095,bad_luck_brian,-1655.90767016
30619.8136314,-3594.91954145,-2132.0825298,4620.64989412,9057.47519548,2592.06684825,-1254.10944222,-4446.59656342,-4316.34348756,-3139.08186809,-171.226788771,-5191.67593988,bad_joke_eel,5334.41592747
-979.448483802,12120.0162229,-365.763439033,-1954.0462861,-3422.93822199,4936.30567092,5621.91646145,307.079450415,-6032.53415218,1109.06550248,2504.46301252,-407.014455484,philosoraptor,-733.850396257
-3249.79948924,10836.0480811,-7875.55794855,1620.79835755,-4407.47934969,15173.6509374,-1125.60533511,377.568966443,14213.8379391,-2454.80935644,1179.65188776,-1698.80093477,business_cat,-493.128000751
-10002.9097609,-8233.66483967,8676.30340435,-8253.00907279,-7554.52645017,2262.27144206,873.357354068,4555.26448991,-5983.70457969,435.495925414,4334.48077901,8149.957134,lazy_college_senior,-1691.06442559
-3376.27299958,12120.6692345,295.327189107,-3332.14711941,-2754.65326495,502.10740941,-268.869538123,-2519.372295,-582.458897733,-5313.65336999,-8076.73199998,-5094.64264605,confession_bear,299.409695211
-441.721479263,13523.4562924,-5322.86862753,-3201.92411557,-6271.57958971,-280.161597039,-3352.94387794,-4304.93989915,3202.22682432,2621.28343733,-4247.42033719,4240.51300837,good_guy_greg,2803.04686849
-3346.1606033,14049.6323487,2852.2236735,-8775.74394088,9946.28379672,-7563.6633987,1955.20811829,-486.992459212,7779.08660526,-228.471276055,-6934.11780933,6231.02135304,bad_luck_brian,-202.779426593
-4815.32940305,4205.03884345,-1417.22871633,-2978.72913851,-2707.81514904,-2504.07933629,-8444.16695635,-4612.64879667,-4352.460576,-6012.36636929,3201.44693737,616.890588624,sheltered_college_freshman,-1597.5885161
-4995.37844826,9557.71361234,-10500.4571807,2355.19881432,-1473.80679948,17136.7516472,4873.07526012,1059.5611457,16145.3085328,-5785.41667988,6257.40698855,11.9570271373,business_cat,1810.48926598
32325.4824394,-6828.86164551,-620.06846678,2069.07273373,7231.16864053,437.579695885,-723.921616939,-4488.51710226,-2297.58889583,-1774.0119835,-2192.87243274,-4339.179753,bad_joke_eel,4825.16411862
-2665.55284731,10146.1875287,552.003996429,-3108.91497637,-2811.04250331,5249.70052865,5864.09447461,1105.00966609,-5965.4266914,2256.77266837,3411.30566445,753.406961822,philosoraptor,-1529.20491356
-19467.2058312,-10889.0778116,-7932.50753396,16676.2397621,1866.88515453,-1651.54090424,9186.34175331,-9306.39746468,1048.31628592,1017.1459411,-1622.96377858,3138.4777881,advice_god,-2933.47967884
-8664.6686605,-202.317345148,-2567.13064257,-89.3718546568,-3422.85986305,1449.5742166,-1969.24326352,-853.759541077,-625.078619261,-958.175679102,1743.11332395,-137.50868318,evil_toddler,253.031863912
21198.1819855,-17771.9018628,9737.92100545,-14049.8742228,-4886.20341868,1538.339511,17063.7102511,47.1531872122,3347.60641547,-5500.28533802,3741.5880188,-930.59933264,sudden_clarity_clarence,-1753.89462106
-3070.37504279,10138.9956665,-7837.90993515,491.6968451,-5722.42876047,17179.5907977,247.820992021,1342.69642295,13716.5266453,-4974.14496595,2658.17066817,-1943.32335861,business_cat,605.086436571
-3366.23951337,10343.1503965,-6933.00421173,1031.48459843,-4344.98593178,15913.5735597,209.602063191,1401.39820676,12162.8142755,-2159.40477818,2196.29087198,399.99225237,business_cat,1178.4260501
-14702.3114418,-1456.94984793,-4940.14793367,-4270.75986024,10917.2112274,4706.29024499,5174.5454051,7264.15705584,-2348.4079344,9252.62238259,901.206263023,-4570.32440465,college_liberal,4976.82239786
-8611.16775506,-1633.98956842,-2221.90303813,-340.250711096,-4609.3457445,567.696625232,-5434.70116468,-517.908854815,11.1550044082,-898.753614014,2584.93772878,1933.5711303,evil_toddler,420.962921493
-635.892053137,-15441.1379333,1871.2613393,-2420.69769777,-4709.24870916,-459.167344981,-8703.66771119,2994.17923882,536.574468326,4448.82250239,4000.51586195,3552.73669612,evil_toddler,-3767.98209195
27887.6331905,-5772.36822467,-3476.63504115,2203.37171868,7018.52344559,7605.13635404,-1138.72602411,4719.97567237,-5784.30509025,-4432.8747139,1804.6652092,6833.98761077,unpopular_opinion_puffin,-2425.56036883
19331.1798621,-11465.3342795,1957.46076645,-448.060008742,-3108.25223249,727.461276564,-4516.31794557,-2384.6113475,5136.10792703,11168.2497912,1126.77634949,-10.5813837757,unpopular_opinion_puffin,-4799.30516372
-8888.37137007,-555.914872714,-2511.47153438,-280.521834136,-3983.65015886,1779.6530522,-2353.57211428,-728.699414927,-1467.31108275,-1400.13313063,1555.35529847,-265.84523849,evil_toddler,-55.3791726801
35514.9968174,-2641.6679254,-2015.54062408,873.605408142,8673.28154743,1482.94200912,2593.22540239,-5145.40516287,-2754.71168103,-4519.93035279,-4278.18048052,-4223.93356883,bad_joke_eel,7559.10671659
-18960.7941411,-13069.6234982,1780.40119278,-2502.52088271,1513.23739855,1639.8355681,-3057.04284357,351.936553024,-2390.80056927,-2423.76108535,-4769.16629525,-5049.86474687,first_day_on_the_internet_kid,372.042793686
22361.8680169,-13445.5047615,3204.4026993,-1354.4320634,-6397.43879208,696.272249244,-2530.24447662,-4682.55700363,6951.89705288,4232.52778754,-8491.07898963,-7798.30978571,sudden_clarity_clarence,-8247.5942571
3241.97637394,1159.55465289,260.454106534,496.611556431,-4071.16303587,-1275.36473257,-2787.86185577,-3094.29461957,-438.401484105,-668.240391824,233.880318314,-2484.4399731,overly_attached_girlfriend,-1431.34905013
-3972.25940798,9987.43946874,-1557.93997804,-1519.12039576,-2625.39401558,2125.67969363,-654.95750675,-288.922016385,-1154.71253306,-5221.68077741,-5614.92077923,-2968.8294499,confession_bear,1072.68094517
32476.6734425,-5301.72104191,-3237.78147352,4926.45562805,9882.33606373,1469.37629206,-854.60327199,-3876.1298845,-5192.98328981,-6463.7759055,-2564.54099927,-5441.87931351,bad_joke_eel,6845.19686232
-17897.2475231,-11041.292405,-151.496616213,-1199.27766341,538.657074185,2439.17356627,-1897.32676092,3817.28581214,-2201.04350918,-342.766725184,2042.48743501,-1.1332340783,minor_mistake_marvin,-2393.78128141
16218.8513837,2521.73462556,-13582.6671442,8303.50916238,-6553.1303944,-16106.8142706,1742.3075008,14301.3208678,3372.7116152,-1731.41665896,1218.73703208,-4137.00050693,paranoid_parrot,-3546.76609835
-14636.8519305,-1735.45830131,-5099.03865859,-4402.88374425,11061.6552415,4378.5432947,4623.40611767,6651.83928901,-2562.28033095,7766.77226249,445.530345201,-4626.07936964,college_liberal,5329.9320465
-18224.9831557,-9305.91703777,-8858.10351823,17802.5885742,1994.21920996,-3204.72724468,6700.94278215,-9136.04237716,2711.17650827,2710.57197274,-1821.47105394,983.166602462,advice_god,-1844.79647371
-2986.00623407,15596.9108187,3837.52470936,-7663.67322853,9469.28842462,-8859.87248284,1592.04071271,-1275.38989747,6847.71924751,3648.46607035,-4977.69170398,5331.72459772,bad_luck_brian,-1391.70445668
756.681379233,11308.5168715,-5899.42013702,-3180.55050765,-3480.56228321,1749.11738013,-349.961499723,154.594515586,-1972.94718067,-2800.62743649,-2224.89444792,8757.29537008,good_guy_greg,7310.64928326
-6002.09140415,10554.1709423,3283.33799243,-8416.76548834,8872.36167992,-6332.70195228,3112.06124051,1261.86543724,5354.92836884,1496.43618224,-5057.44889207,6173.92033438,bad_luck_brian,-1823.69899522
-10153.2519717,-4727.45868358,-1016.11168583,3062.3965113,-9092.19456628,-4497.52671013,-7250.93080658,-2293.41100707,-4000.8126022,-2645.46281728,7825.08825353,6905.13665222,religion_pigeon,15504.1408935
-3205.76537148,10122.7814165,-8040.70498163,145.227510316,-4915.11501766,16813.2032637,1255.56021778,1189.52019753,13193.5344881,-5089.75505784,3056.9411939,-1369.21322129,business_cat,1751.93358905
22955.9295775,7194.66073768,-4828.07419018,5754.95731078,3189.03990071,-394.145218038,-3170.11894816,1407.13774178,2989.64240799,6288.20611413,965.823236995,2853.34316367,unpopular_opinion_puffin,-833.085179
17146.7088869,-22768.6923441,10276.0207559,-10710.2926016,-7438.49741485,827.69016177,10371.5734031,180.102769681,1163.8919983,-6253.31532442,2298.16783606,1307.77065675,sudden_clarity_clarence,-2063.73426616
-10100.2257325,4110.03089803,23685.1662177,10078.4359275,5267.40705097,-6426.89300244,-952.190475599,7520.48261341,6016.50271252,142.891220091,-1256.29172375,-0.5569612223,socially_awkward_penguin,-2260.79194985
-19590.7782702,-11842.5364853,-8517.47173704,17340.7687915,2061.68968466,-3704.86059869,8135.52147802,-10647.5034449,1847.34351653,1488.28958178,-2187.30381198,1763.44120114,advice_god,-3949.63451444
18747.6353036,-19301.5536069,8341.0957525,-10383.5632895,-5739.06093664,-619.632823673,14580.9316467,-488.853863215,1459.45705081,-4037.82622825,-79.063931128,2224.21840342,sudden_clarity_clarence,3091.53138792
-8925.74436651,-3685.63648016,-1173.40256117,3095.14526966,-9756.54546425,-5515.0461838,-7295.13242152,-1796.59843254,-4435.98917973,-673.482141573,8759.09815174,8851.2464132,religion_pigeon,17897.3503876
-6409.70589898,-4199.96464439,-5042.6024817,-7907.185373,-12094.6687006,-5328.44328713,7188.77503254,5701.36148492,-2724.86039879,-1283.6167853,2489.20158892,5282.81495122,paranoid_parrot,837.715720348
-17734.4720067,-10324.3528589,-475.724627818,-1316.84070501,523.005648236,2611.51032161,-1660.47475494,3951.92670532,-2034.68367708,47.3183815434,1853.80965778,-757.87166531,minor_mistake_marvin,-1231.33460666
24385.45529,-2257.04168092,-3935.00360892,3486.58821945,11187.4343576,9556.73356458,-2769.75339372,5169.77436146,-7395.01238509,-6912.97818533,-681.396356115,12212.9794421,unpopular_opinion_puffin,-6950.42692095
-4613.17717552,5932.46492757,-5240.35224119,-1041.72285109,-7140.05253849,-9434.20933054,1191.24173169,3153.0717183,940.383253588,2194.75698069,-1887.64412427,3233.81676597,paranoid_parrot,-2789.02458579
-9458.23198493,-7547.87301427,1543.37190846,-5418.31049999,-1769.60206031,1711.36435046,-1940.14111538,3268.79782572,-3182.1101162,365.130931392,1810.69102777,3359.05814242,minor_mistake_marvin,-3423.81390655
-11483.3232759,197.28024719,-2674.94501856,-9585.26788122,9400.71342513,-8737.94913092,-6191.76672339,-6216.34582697,2364.22598417,-5957.77300426,10662.6126516,-2981.70485789,sheltered_college_freshman,-2001.44847045
-3860.44775365,10680.236695,-245.840375785,-2173.46257872,-2980.93418167,620.290339296,-3272.31340861,-994.955941371,-350.746413307,-6962.73517174,-7722.28644212,-5664.49061228,confession_bear,-1173.97906592
-18300.9391873,-12586.5824019,2807.82106657,-4524.61533612,-1380.4120041,1680.20653229,-2575.24985194,1047.93210805,-5828.35408865,-6991.57941035,-7952.38664728,-167.182321962,first_day_on_the_internet_kid,-1701.74056579
33153.6655839,-3959.60805708,-1726.35451002,3289.44715941,9348.20719511,31.8199884066,2306.40970763,-4884.88200306,-3706.94987782,-6179.35298705,-1230.72749081,-3468.32017777,bad_joke_eel,9295.51172735
35221.7124567,-2371.16999365,-3460.15196583,5143.56319571,9254.39247143,-286.191348158,-1574.20176229,-6801.49402335,-1476.96686773,-2563.56531162,-3347.32554833,-6377.96645895,bad_joke_eel,7632.32828956
-17654.625538,-9887.43665252,-1451.55801451,2261.52508407,-1462.77685931,2302.12604541,-3405.70654013,812.126805988,-897.092788907,-3684.24117175,-1982.05939602,-4040.08048496,minor_mistake_marvin,95.8305280217
15183.7465448,-454.826945334,-13307.4474843,7398.14948888,-8172.33442947,-16554.9307583,1735.15085038,13849.5982076,3582.4179449,-3807.71782388,1115.29376467,-3369.59241701,paranoid_parrot,-2643.66915339
-2763.66088913,11009.1071558,242.275393199,-1271.62641705,-3673.65716849,6535.03771608,3370.17904567,966.572650378,-7497.14750968,1626.96701655,3912.47933166,-281.322393123,philosoraptor,-2609.94217758
