0,1,2,3,4,5,6,7,8,9,10,11,label,12,13,14,15
32121.6688556,-3827.35914952,-1119.87059703,2315.13771178,7724.23633775,109.720674731,3438.20717646,-5068.5210689,-1580.79801985,-3691.15731158,-1229.19031483,-2752.0616172,bad_joke_eel,7851.65923299,-129.819932503,-5916.15267511,-2512.46639319
-2481.63571799,11631.6839345,-219.968394822,-930.049296128,-4003.81076315,6232.31915157,2446.41078919,606.899439936,-6529.08590767,2482.62000806,3125.94744662,-1124.10882741,philosoraptor,-3088.35199599,-5181.49011352,670.181937636,265.777193223
-19032.3462162,-13851.5575004,1958.86479006,-2895.03570627,1788.7834175,899.647229744,-2376.49549506,711.325822724,-2869.3321844,-4169.74794598,-4073.04513696,-3708.99003143,first_day_on_the_internet_kid,368.706699466,6294.37256318,1317.3163178,-5664.68541264
-2765.46892483,13207.6370543,-6211.13300617,-2644.40650497,-3553.96249814,1800.48652005,-4853.86129506,-2650.89928407,4536.29405923,3100.05057779,-4642.85916176,2195.25136592,good_guy_greg,770.194210931,1894.48513917,6671.53271645,1620.28529738
-2880.91937217,14343.2169415,3473.31784409,-8193.28002164,12099.4692101,-9018.68049271,4270.71019933,-195.206995196,6366.73696515,984.851458425,-5039.29072897,8638.36322721,bad_luck_brian,-1530.2270619,6342.29797154,-4934.83509691,2107.07495592
-19165.78014,-11742.5501913,-8588.87761457,17446.7227027,1816.78106572,-2547.55301985,9316.49551382,-9165.86789876,1781.78520968,890.011648206,-1233.52966843,2829.08680563,advice_god,-2099.694369,-1301.63405963,1062.87462949,-718.516744813
-11116.2382459,1809.04930459,-2660.41494749,-8777.72221963,8899.69801451,-9334.44204936,-8097.23865054,-8164.40732505,4583.75818197,-4019.19806947,8878.65842585,-4927.03112525,sheltered_college_freshman,-3958.23420663,-377.013923797,3160.48150981,-1590.5834282
-7423.45300081,-95.7595885029,-279.321189679,-4137.39675889,-2871.1429448,-2642.09181236,-8140.89718474,-4217.61201765,-4871.19514107,-8915.46086238,5040.47175104,-249.636169416,sheltered_college_freshman,-512.530490877,-4691.33131151,2177.64990425,-4696.96863079
-18731.5152551,-12353.0983076,-602.01393029,2157.25958386,-2496.58373195,4421.01902218,-4075.73061726,2898.35148155,-2284.06796498,-5859.26638287,-1411.66708036,-2909.15048456,minor_mistake_marvin,-1291.80133784,-217.689920485,-3629.97338062,4813.39064552
141.843427192,15761.0498939,3970.03477082,-2653.37292139,-2395.53839968,834.623382127,3374.03952379,-3799.46498694,-9730.46999173,5652.91295029,-181.825208967,1016.83514766,high_expectations_asian_father,-7368.81953965,4023.89481563,-6521.93453754,4152.23848791
-15070.8596519,-1707.03360708,-5091.02901838,-4169.11893902,10598.4968803,4839.36877207,4116.43248067,6762.95874672,-2773.6908231,8917.31588997,698.298875369,-5245.79378906,college_liberal,4522.92342012,-466.291640423,2943.90032848,1110.82440171
24311.2482506,-5730.96619686,-4281.70633783,4905.33024926,12161.256408,9940.87195738,-6041.84088033,7513.7751415,-4348.17424185,-5729.7701528,1843.43147932,10961.7631327,unpopular_opinion_puffin,-9807.06876088,681.496987942,6488.47808312,4677.56080709
-19276.9569329,-14813.3059186,2576.63017601,-4548.52649648,-164.889324848,1607.80054361,-1325.33327671,899.0094312,-2453.63333793,-4214.0841932,-4502.08752759,-3249.45424967,first_day_on_the_internet_kid,1981.53115264,3404.21751539,2283.11250262,-5826.25086876
-15109.2976815,-1946.00121668,-5067.06771491,-4053.8691193,10719.7411073,4589.04506588,4710.61612896,6652.80774862,-2470.70537654,8390.58946142,1163.0712848,-4592.38452341,college_liberal,4498.08547142,15.5873523498,2801.70991153,761.700664484
-1751.44299381,12594.2792666,-159.601106892,-1579.59845933,-3978.33757063,4920.56905683,3766.49888987,-392.855043532,-6436.53718538,2313.8893881,2778.38970382,-361.491633024,philosoraptor,-1634.99873236,-5448.60605865,839.374704452,-963.703772914
-3386.6652546,14718.8064211,3127.69767965,-7823.93754839,10848.8149391,-7818.94923163,662.432177105,-1077.99602994,5416.08242967,-138.973155491,-4079.00283285,6410.58802886,bad_luck_brian,-718.037512495,231.315395766,-3607.00542645,2955.42286298
9087.45978856,5815.24472458,-8489.64926306,-3210.67377548,-3670.23449234,5082.39376549,986.979736698,7349.94979582,2457.40531547,3559.04533519,-1563.80343964,-2462.50451204,business_cat,1079.36573997,-1657.77929205,-102.534755916,-250.37438571
15619.3869786,1639.36838369,-14210.6272244,7317.19628432,-3756.26475553,-16277.2874576,3635.37659745,16197.7235079,-1138.26617179,-2338.35063523,1349.20871204,-4019.20705515,paranoid_parrot,-1474.41200523,716.174209969,-2941.94178282,-2256.30817658
-19674.6607295,-12424.1008467,-7003.56956184,16957.8747751,577.943598802,-1520.61564089,8396.43536362,-8333.323201,1287.7507492,343.383388719,-876.24504966,4353.79056298,advice_god,-2366.16923152,-2199.74659037,1250.00560072,475.849634896
-14994.1251581,-1294.73248794,-5322.92513813,-3653.8919822,10772.6924951,4690.9419609,4813.70442955,6554.17350607,-1650.26627027,9692.32876642,1336.54235251,-5424.76967418,college_liberal,3836.57548972,1348.80062846,2870.70872947,1150.84708739
-7968.26643445,7211.50162423,-1083.76630969,-2888.74912667,2782.06147712,2338.66286244,3408.27363207,820.261705741,-1600.63616773,1618.92370708,1000.8051325,656.857204858,philosoraptor,-3067.0827897,-4382.58007178,-1597.20528827,2687.89457326
1004.77819803,-13143.8819295,1452.98611552,-3153.63487414,-5576.60399329,-682.407885117,-5895.34271674,1068.08630641,1508.23734142,4316.38686512,3356.28859762,4352.70776933,evil_toddler,-965.212864076,-5331.41041217,-3391.80216591,-1289.81070593
-511.545640698,11711.5798996,-343.97384252,-1171.58986571,-3210.76424373,4479.51021776,2903.49155929,428.284383793,-5675.80319687,4382.7472801,1922.08827045,-328.372038146,philosoraptor,-1528.28097443,-2943.71546196,-915.359505335,-2164.13676159
1102.58800538,-12876.9007604,1138.98271998,-2655.07714029,-5746.46215965,-632.802314369,-8012.96578207,999.384396197,2695.89095283,5903.48255814,2594.02207068,2862.22742648,evil_toddler,-2667.19219164,-4119.64247482,-3968.12438831,-530.318445356
-19416.9555613,-11686.8547213,-8716.00286654,18100.1107846,2799.67681856,-3839.49488065,8947.88251857,-9487.30888939,879.160458808,1561.48810656,-584.6643485,2586.24845928,advice_god,-2241.33198211,-2087.02134562,-457.511615736,-604.266089845
-1650.11548655,12079.4203506,-5063.51508082,-2709.70575602,-5898.43918412,970.289057145,-4207.01064587,-2954.54302634,1902.59035459,2203.61463076,-3307.6581946,4090.84130978,good_guy_greg,1188.88427595,2387.70507988,6622.66441293,-202.68170052
-2436.8312193,11068.23647,249.432891001,-1199.4639909,-3874.79549574,6222.95162087,4141.28683109,1004.07809334,-6334.06520086,1469.45353165,4385.61273888,265.679706691,philosoraptor,-2809.23648404,-3829.75284415,628.159078099,-442.405572769
-19180.9411409,-11032.6870113,-8346.7199018,16840.1394528,2418.41941322,-3506.75051963,8117.8949786,-10847.2820678,1650.11129412,1453.48292045,-2405.58387452,2474.26201887,advice_god,-4255.46868262,-1667.62526535,1462.81687687,-1406.92844657
-14818.171285,-1297.59158281,-4699.1016856,-3324.86079138,10505.1038216,4258.45677308,3765.22431557,6838.32873541,-1639.35419206,9147.9239834,380.528200343,-4877.76730601,college_liberal,3568.95342104,1878.77758151,2555.34076605,1557.97921885
19002.227274,-18427.1704434,9630.80882562,-12938.7640391,-6473.01341616,-1559.73227602,17522.2781785,-2827.51544237,5763.00701216,-4751.59286821,5213.31524687,-1093.68601055,sudden_clarity_clarence,410.406557243,1373.08921625,5633.26020288,2532.68832218
17232.2320854,3517.0754346,-7003.63263789,1494.67227754,-3059.483103,-720.131622233,-6626.12800412,3658.00930216,-109.505585622,486.135661459,-4360.51902831,380.106309561,good_guy_greg,1342.443409,1314.29860954,1254.8754739,-3947.99247481
18440.3982345,-18796.1191913,10131.4196644,-12270.7944306,-5254.63150997,-476.681040316,16206.1306165,-2046.84484624,4510.62730144,-5179.42793841,4537.0147408,-733.870755792,sudden_clarity_clarence,-593.20965261,869.087568737,5561.99728037,3265.62477289
2258.45784099,-13387.6478833,1296.98227825,-1863.70614212,-5069.20272243,-1675.38329002,-8422.89955892,1260.88519324,1453.99485988,6494.06906089,3318.04902839,2938.33060557,evil_toddler,-1391.5171476,-4465.65166463,-6203.97991269,-2288.23144965
-4565.65907972,9591.66829556,1644.15971142,-4027.5238821,-2905.41495243,1124.05364551,160.627908348,-476.616505862,-3353.23513971,-5384.08251089,-6405.05435448,-3660.07993836,confession_bear,-380.608582522,-11680.5660992,819.059639968,6447.15630255
20384.3754849,-18332.4117224,9969.30261824,-13198.4911974,-5647.33317537,-512.922786012,16950.3424947,-2346.760373,3571.04266094,-4956.06586693,2807.34173712,-913.821035376,sudden_clarity_clarence,1473.86772388,-360.987747181,5597.44270685,2606.93614872
-2692.03622056,10849.2612789,-8166.96413224,-60.7490311177,-5218.18278771,17093.2522766,1492.11447866,944.560177014,16400.5042216,-4589.53220787,3794.98960715,-523.603508754,business_cat,641.592425707,2290.53905728,-5200.17857698,-1284.37670146
-50.6365667093,12266.859546,7065.23536986,-1296.67964828,2334.62684921,4699.48506176,3734.95990484,29.6520727987,2035.56071262,-280.303339627,-709.213239961,-3111.52716954,religion_pigeon,-13482.9164868,-4398.78660332,-1298.23226457,-11923.8017303
-18367.6344457,-11211.3595704,-1027.38606737,1767.33938177,-2581.05895901,3574.52454318,-3644.23847283,1914.62201887,-1459.00193225,-4665.67515959,-2144.99243729,-3801.27660753,minor_mistake_marvin,-910.932760997,-309.891507983,-2227.22115922,5697.24726399
-17527.6130329,-12094.7657845,2471.42489784,-4286.42964647,-182.787422857,889.846097807,-1505.30182847,1502.94745314,-5852.27800466,-6422.60830197,-6887.19539607,911.637012442,first_day_on_the_internet_kid,-188.204088387,7140.28807039,-2420.37209952,-5476.44463664
950.295287935,4428.87429967,30423.0221399,13609.6399974,2923.05980055,42.2745308317,-2921.77799793,1236.88599565,5065.67839525,3907.56683554,-673.162008242,-2751.81083666,socially_awkward_penguin,1562.15100988,2456.16900541,3524.6201008,-2224.29382661
30476.3340457,-3877.6781933,-5276.95707959,6215.74985644,9688.89317463,5992.4600041,-5883.71359979,4114.67659964,-2954.16528287,-898.017856667,1214.88324747,7265.47690948,unpopular_opinion_puffin,-4841.48604804,-2119.52439294,4768.29441152,1356.54248714
-4982.12813938,4176.9810705,-4847.25035656,-2018.19440537,-2636.24680084,-8396.92669571,4505.09037697,3288.47933264,-852.832984256,540.357179865,-312.517092883,4031.96261006,paranoid_parrot,-261.92441294,-4468.93983404,-4628.06232655,2408.53682032
-18428.8695487,-13052.8454368,2944.87267707,-4251.14263144,-1588.50839119,1861.81837654,-3989.33530373,908.336610235,-5151.56955499,-5665.7649668,-7284.88131535,202.329197913,first_day_on_the_internet_kid,-2044.74327961,6651.84948168,-2213.4256307,-4225.95837785
522.070325985,11732.2945457,-5994.49578755,-2831.51843023,-4083.37864706,2115.75648651,-1107.32427314,190.709887417,-1237.54854092,-1613.92927697,-2366.01615154,8646.63732288,good_guy_greg,6087.30070681,-33.1692075329,5740.93305505,-7841.36580286
11146.7251999,-13914.2414328,4564.85362525,-3847.17795976,-6622.40410206,-15.6866897551,-7768.33044242,-3095.10333378,873.263350563,15728.2091044,-4359.15938489,271.851312904,lazy_college_senior,154.436773702,-6073.98908771,-2100.97463587,-1778.9828571
-20048.5692757,-14642.6959169,2389.92696451,-2654.0819,254.227980249,3486.15904592,-4215.7573162,1340.28883697,-1637.46302674,-3202.06321504,-3466.01685256,-3405.88058179,first_day_on_the_internet_kid,-1716.57807988,7380.33242565,2948.61553253,-3508.109552
-3106.77382952,10326.0019219,-8006.59056315,705.499065632,-4569.74095976,16702.4985455,1668.15509379,1335.4792466,14284.1750156,-5034.3020398,4666.32090045,-76.5408272499,business_cat,431.042270671,1925.1558718,-4607.31613267,-920.125007609
-3589.16587795,13601.6718623,4475.82607574,-8933.43017688,10008.5993364,-7188.05402978,4384.96075774,708.470009233,4148.45762939,1955.25240556,-4642.67313675,10342.9266902,bad_luck_brian,-784.865164579,1323.46233722,-5643.13587178,636.008490269
33761.0588826,-5255.72572973,-1151.49564231,1740.46920443,7449.16943743,-843.369767522,1531.09995491,-5406.92388595,-867.582697107,-699.525639664,-1613.11418329,-4786.64118455,bad_joke_eel,7898.15670877,-2542.34419751,-5212.81529809,-3434.35541782
29085.9182229,-6606.68733741,-4285.31475146,3575.12475946,10991.5273492,9171.41591237,-4526.2200981,5596.0642248,-4967.038411,-4237.92891178,301.175490379,8158.89851604,unpopular_opinion_puffin,-6786.51146064,-1489.77584354,6745.03269273,3512.84167578
-18963.0756746,-14101.8751331,3500.07941507,-5714.48190847,-2724.80643792,2441.68128849,-3216.85480306,1427.01041972,-5891.17658316,-7265.2673466,-8522.97232252,555.762109168,first_day_on_the_internet_kid,-2260.31598118,6320.92219809,-1211.05084423,-5224.28160813
-3632.47978864,6461.11687695,28844.9473266,13011.5402933,3166.94648404,-261.37694345,-24.2591778445,5327.61029635,845.086526076,-201.407502556,3130.30109025,342.828798377,socially_awkward_penguin,2093.97412895,-1730.19138822,81.539227783,-4685.49837084
-10186.1491013,2182.99352685,-2759.82284585,-8821.09230938,8083.44718686,-8689.46454443,-7245.61853105,-6882.85070308,2206.07453023,-4635.74674059,8065.57784881,-4557.60332839,sheltered_college_freshman,-1642.12099796,-1722.03943723,2562.15663912,-1013.27071306
1285.07944325,13224.4429224,-10176.6070139,5140.74162084,-8482.17133146,-11860.7177066,3871.90451868,3976.04000721,-54.1768782271,-2319.61319633,871.530180609,-2583.04519878,paranoid_parrot,382.109924481,-191.912300908,462.335831455,800.132580434
-18267.2186025,-12534.7816047,2347.36843384,-4513.12951817,-1276.7957289,2651.83976351,-3600.94358771,1301.41470872,-5327.75919858,-6471.83185803,-8068.58418125,343.624760093,first_day_on_the_internet_kid,-1166.88296003,6242.1470717,-1016.64862638,-5074.01151754
29662.4432107,-3155.13218914,-3922.80130988,4686.33607042,10050.9115844,6252.41657155,-4065.04945708,3489.91473335,-4451.21726362,362.805262653,1054.26801409,9057.97252533,unpopular_opinion_puffin,-4772.39750109,-34.0849172026,2631.9777526,2625.78193178
4313.70274083,-213.214011148,4510.28110445,-1088.91158799,-10206.7850285,-774.442650307,-1697.00221573,-4114.65896137,833.688178371,5896.38137635,-795.226549931,3170.43666567,lazy_college_senior,5726.55091792,-1429.51716896,733.848738292,-6166.31721065
-17458.2186296,-10249.7800792,-519.27186066,2021.71897994,-2653.55013885,1743.01501727,-3233.3798504,609.559785579,-1208.64026605,-3969.14681718,-1377.33474851,-3287.02977769,minor_mistake_marvin,-555.599580267,-82.146199627,-3564.83499808,5269.30666506
15962.0719503,1563.88284357,-14753.3880344,8446.58335155,-5423.82656608,-16448.9118863,3859.5938697,16518.090995,-645.315105694,-1292.95850019,1162.64648116,-4958.4687183,paranoid_parrot,-2798.98343264,1643.14008854,-1487.77099596,-3229.00398067
-3863.0730992,12078.7935766,-527.248448039,-2983.77860064,-2383.2716496,949.191034611,-900.734922561,-1397.29953786,-215.161620518,-5415.10462862,-8458.06726445,-6141.22737305,confession_bear,-928.247111437,-6076.30768387,2088.44003221,7530.53606426
-8466.53566379,-398.546324555,21435.2077146,12080.0152944,378.183227159,-2076.57523605,-4768.12893958,74.5304036007,2369.47644133,-2417.4715177,4064.24954051,-543.369455356,socially_awkward_penguin,3779.46280011,3238.24200309,1905.39186314,-324.932217187
-3694.18426749,13532.3711167,2821.24041322,-7794.35750378,11794.4497524,-6752.05792805,2510.21767779,425.292223767,3333.85683797,-3742.88543169,-4312.5322903,6032.80552924,bad_luck_brian,-378.567443633,-1190.57939123,-3437.65109331,1766.00981362
-3393.68830353,12289.5827679,-347.17769998,-1830.73150517,-3196.4404986,-253.74190238,-2988.71178786,-3881.81127176,2394.43233628,-4832.95865242,-8955.76343159,-6312.48728047,confession_bear,-1552.94044654,-3457.45324527,2426.69077484,8258.46381313
1234.56044112,-13263.0432513,1255.04283607,-1823.88269876,-6156.14978479,-445.923995494,-9319.41682726,1298.34637756,2070.91568583,6805.25912546,3758.67784518,3247.66819861,evil_toddler,-3816.20653793,-4944.3875369,-5201.37364603,-399.478975232
-14772.5001945,-1648.65906494,-5154.64940549,-4549.42691525,10909.4164632,4574.39768688,4907.39072464,7055.60351088,-1731.87073512,9721.68954726,974.934093995,-4784.36248671,college_liberal,4685.14415118,1108.3981546,2585.39123572,863.556692334
19783.2189857,-11607.8399299,2295.49295699,199.660471201,-2945.55961523,1132.2321887,-4319.20030289,-2481.83557839,4995.44909334,11105.0576326,1564.52587432,211.580104589,unpopular_opinion_puffin,-4069.46455727,4341.05123528,-801.51027313,49.2219306247
24892.2625268,-13648.4683482,2049.27516322,11.0391307687,-5546.14142361,-559.175145626,-4262.9223777,-4916.92286964,8478.69994583,8336.59262814,-6772.22147299,-4069.5842769,sudden_clarity_clarence,-8806.68336446,14746.7780471,5163.8442049,9237.45970994
25739.8143173,-2441.77429356,-4039.71433649,4564.73161439,10493.8944086,9762.58351891,-2750.43685248,4203.88274439,-7099.89540638,-5761.65096448,-319.09598225,9450.34888506,unpopular_opinion_puffin,-6222.11047837,-2280.92545239,6245.77862793,5938.44194228
-5733.06382846,9028.5976651,237.1124997,-5606.2861469,-987.421247868,-1156.31472895,226.380067551,-2252.11369579,2666.27787942,-627.718192901,-8810.7422649,-2373.37657415,confession_bear,-1505.41439116,-2451.90067949,-138.915054404,5377.24578398
16484.1524264,-20933.9169337,9285.1261967,-12491.6566588,-4241.1416858,1771.84703168,12974.1730863,2467.16843421,884.136957825,-4279.47871889,2223.72313387,1603.4882534,sudden_clarity_clarence,-2024.24648547,-1982.12968076,1670.97247787,1878.84433722
-17347.7193543,-9393.25879887,-1157.41079599,-366.392556804,997.903433179,1896.85550319,-2894.03184755,3076.90711128,-1885.8964198,-317.123481612,1324.07713601,-1020.92389985,minor_mistake_marvin,-1960.74077256,-83.1463097504,-5227.90685369,2357.46931635
-18699.1932296,-10559.0660086,-8113.75349327,16593.8012655,1468.76404036,-2891.38798729,7040.78816198,-8889.78808055,2122.36963628,1259.66821604,-1739.66482239,2011.1955716,advice_god,-528.792461015,-2301.47548813,843.675092596,93.5231704317
346.080042467,13164.2590373,-6089.67859693,-804.25303371,-6994.57760773,2262.004592,-3411.39533174,-1758.10488434,-523.487556341,-498.775741039,-2159.93788939,4837.32621877,good_guy_greg,4393.92049849,-1480.42545989,8498.41773104,-4513.07392112
27345.2790213,-2061.93755534,-5508.8551385,6498.26372198,9404.15365458,7578.76540493,-8898.14393783,3003.68444914,-1367.43866521,-1565.51233606,-1085.98090355,7171.05616475,unpopular_opinion_puffin,-9385.62822554,1142.74407386,6345.10584976,7570.68085072
-6434.46852367,5120.9120145,25426.6231013,12849.9953013,846.01019661,-1730.43497402,-2711.82145234,4889.83100786,2017.15469626,-1164.39190535,3297.46099474,-1131.45197203,socially_awkward_penguin,1740.83074755,-1509.99865593,2135.27312122,545.541521266
34781.478411,-5000.21904152,-4833.2265853,8496.8509133,8009.06050224,8735.41578794,-4993.66377042,4809.65545904,-6078.38187213,-3144.99331793,2260.65748807,9798.46937215,unpopular_opinion_puffin,-6536.75353578,3380.06393514,6877.67774379,1933.62742564
15242.3769669,1880.52269527,-13859.6764762,6338.11737568,-7363.72298956,-16419.2191297,2304.52401869,14499.7890086,1091.11846849,-1484.7982144,196.166842032,-5538.51578602,paranoid_parrot,-1877.0845408,-1439.52685641,125.721249629,-1396.43791028
493.511828716,-13993.7209736,1483.72522213,-2685.91746544,-4675.86656556,-404.834329586,-7580.12768678,2029.89476639,1144.32539543,4661.69811983,4224.87511076,3999.39486107,evil_toddler,-2387.75980909,-4180.71906177,-4896.8501821,-1040.91658779
20103.8524115,-10564.3541198,1826.49824102,-761.591797707,-2282.23067846,1075.44521838,-3926.79029992,-2961.49175933,5911.92144499,11191.0170782,1052.69804453,151.335058176,unpopular_opinion_puffin,-4060.50480228,3979.87768896,63.3713787886,766.249277902
-4882.67959071,3824.90083478,-1390.14857938,-4220.6875058,-2541.47585227,-2842.14552718,-7980.45329416,-5139.40450201,-5156.33638172,-6080.16681666,3820.22887559,796.66546474,sheltered_college_freshman,-544.238578316,-2864.81811198,759.970431463,-4231.05688033
-2800.11670788,11243.1955084,-8467.89854675,443.342516789,-4920.94641027,15839.9926221,-529.190530286,-506.626987856,16558.6269218,-2547.378604,1174.3261723,-2828.34355394,business_cat,-395.361794789,3028.33849294,-4728.96184592,-219.427885591
-4642.30563579,8619.05929062,27365.2392255,14132.7194619,2148.01645283,-1287.47732476,-1643.23351734,4859.03637412,2470.61935676,-1709.98419196,1878.0446977,-2361.76686649,socially_awkward_penguin,1386.26124357,-1125.45392428,2629.74093255,-871.37291074
-18478.0375131,-9134.43747807,-8488.09177781,16514.9697012,2807.38380991,-3538.57852965,10464.2674312,-10112.8092663,2155.88049061,1438.48754304,-1727.57010219,919.302253405,advice_god,-1586.43791306,-869.507245142,2183.49650029,-302.027005245
-14216.598707,-1462.55122908,-4787.66227517,-4454.02427757,10233.8911967,3466.65224051,3776.94536728,6201.40409237,-2512.17240864,7923.26974089,227.618268269,-4250.73164561,college_liberal,4145.59073305,-132.704419921,1486.06711456,411.010917372
31052.7788396,-3940.54402426,-1745.42259063,2294.07053846,9309.86958032,934.892150232,1640.49296855,-4990.99328105,-2869.56477781,-5729.29007936,-2494.62084967,-3781.75282939,bad_joke_eel,8243.03142314,-3196.5186719,-4411.11415708,-2378.99025968
16746.0345515,-18333.0632348,9838.58913227,-12428.2351155,-6255.01379798,-862.463400727,16001.723302,-770.247321522,3018.32931905,-5459.79086584,4047.13689511,-1692.38161048,sudden_clarity_clarence,35.9644533934,-250.569031552,4353.76035592,2809.09431956
-6195.98874034,-8193.54586292,-1597.78526797,-8338.10988829,204.157487586,-2693.14509386,2801.36803472,2037.17496667,-233.187328627,5020.67380862,-490.794629837,3165.8758256,overly_attached_girlfriend,2159.85724069,2780.5139428,5819.20175115,-4499.41449919
-11922.8991746,-6461.0601265,-1829.59845096,-3009.30776366,-1293.44581697,-1649.02764463,72.3531033929,2118.46789421,446.065144112,3491.78284357,-607.828833583,110.532287616,overly_attached_girlfriend,2681.81046597,3785.51791535,4959.21880034,-1587.79998009
25487.5301724,-5398.53734498,-3267.50576689,5273.52274368,10966.3398585,7001.49553896,-5198.57952597,4796.1485782,-5242.69433766,-2790.80857526,2820.99758104,7389.88545462,unpopular_opinion_puffin,-8231.47134129,274.121626904,2129.21207,4690.6835648
-4116.47210796,11249.7571716,-2801.59898701,245.319955583,-3019.04020351,1446.44704861,-4707.35233866,-1712.93570247,2642.4810363,-2676.68962036,-6648.91105092,-6627.32488955,confession_bear,-1165.43908741,-1947.43889428,4682.62864992,6869.9169364
20446.1308235,-18655.7678675,10188.2814794,-13111.6318785,-8683.70623382,1646.57741236,15837.5113609,-804.373128686,3431.9240404,-6896.80170928,4149.14574681,907.012214814,sudden_clarity_clarence,-1075.14125271,-477.208487836,6224.33154669,3165.22543706
-4908.85255195,8055.80694905,28200.7261708,13106.1237461,2353.88711984,-641.021681021,-628.230219797,5450.80705213,2317.1906201,-2120.88593966,1645.37045566,-2463.72175143,socially_awkward_penguin,1081.20735036,-1994.52074995,2205.82026031,-2032.98313695
7892.73796534,20540.5849812,2989.36125316,2157.6768686,-7606.69393083,592.146792866,2758.88626009,-7428.42241821,-7866.39505009,4120.30254169,6509.60081859,-1542.45004224,high_expectations_asian_father,-5096.0089967,9343.03648503,-1261.55371422,1274.06826104
530.673969747,11979.1314339,-5542.34970905,-3828.54681531,-4192.56979635,1557.26382878,971.127371785,-501.850588518,-565.920339738,-1961.43730951,-2138.16672323,8357.29047893,good_guy_greg,7295.67126416,-770.265837222,5926.00538782,-8437.88681495
-18193.7782445,-11251.7181903,147.686853114,-1123.32421993,-0.0066306014,2909.00661088,-2431.96063427,4433.53750451,-2887.24027748,-1330.11573317,1850.24113882,159.604919925,minor_mistake_marvin,-2325.64177357,-2170.14050663,-5041.56708823,2690.36485587
7442.2785367,18485.4200609,3228.44039623,721.562544725,-6872.34116982,337.327022987,5081.78350034,-6435.04621601,-8607.27210357,3926.12494903,5724.29739409,-3999.67487155,high_expectations_asian_father,-3901.21335415,8287.62100846,-586.760530251,-1469.23307581
22704.6680695,-19379.2150394,10454.1485227,-13412.6958737,-5942.18878594,-940.822670988,17136.410772,-1616.7086278,6077.05385748,-4972.77589165,5419.79089869,-1727.16638167,sudden_clarity_clarence,-355.849933167,452.583247664,4658.0213355,3636.97807075
44.3333476141,-14491.32898,1684.06397773,-2016.92815827,-5244.72545806,-279.823873128,-8896.13697443,2749.41000472,521.958148891,5575.99571953,3735.63568263,4173.61088211,evil_toddler,-2922.32074203,-4948.35597614,-6210.13720854,-971.135050555
-1813.29602858,16528.6305964,3328.87099573,-6342.22780125,9956.13130736,-7786.39062495,-238.370455981,-1414.06438791,4320.39823215,1017.43554773,-5834.01224061,5844.16765037,bad_luck_brian,-1209.66231259,888.896160663,-3862.52716512,4130.5940449
30619.7909589,-3594.97126425,-2139.93612159,4626.71728615,9060.56768503,2578.67621813,-1313.95311693,-4395.45504906,-4202.36604773,-3293.12195752,-472.159335043,-5259.6562023,bad_joke_eel,4635.94967101,-31.5029231832,-4505.0186782,-167.737498722
-979.46324306,12120.1473328,-365.050906415,-1949.09004813,-3430.93067045,4956.18658338,5582.76406775,260.521827341,-5913.64452587,1134.56609499,2590.17518081,-237.369103632,philosoraptor,-678.153782335,-2908.35260301,1188.94480908,-1659.20756488
-3249.79664468,10835.9043273,-7873.80025902,1619.86112172,-4409.41684624,15179.4969267,-1102.48734115,354.860894792,14153.6299158,-2352.80961557,1315.98442072,-1676.97759521,business_cat,-315.126341155,1905.09943231,-5169.82427482,-328.955951993
-10002.8887894,-8234.32379603,8672.31328871,-8266.26494012,-7558.3581802,2204.16415525,966.4484491,4679.37331028,-6114.56907292,319.587050593,3884.03879068,8205.61031046,lazy_college_senior,-1529.80128904,-8465.18948527,-4180.94014847,-3124.13617005
-3376.26982663,12120.8741705,297.235605406,-3325.81653547,-2740.90160718,509.814171726,-308.552905266,-2522.53930352,-525.53913098,-5348.95464005,-8018.30312367,-5307.64610244,confession_bear,-145.789731037,-7478.28825711,2431.61133365,6891.49356367
-441.751391809,13523.7566916,-5323.13293466,-3194.66989031,-6277.0836968,-262.347721956,-3433.45054653,-4361.457748,3375.60150373,2682.60088266,-4416.11192442,4027.33665063,good_guy_greg,2763.33397823,3100.28694565,6935.14618791,-970.966723706
-3346.16093843,14049.6729504,2852.80887024,-8775.00780264,9944.04158599,-7557.71248063,1944.69461262,-507.047707045,7796.13101382,-182.92437969,-7021.27442532,6158.29233709,bad_luck_brian,209.829380252,3633.96724745,-3069.7717612,2152.62239481
-4815.31131663,4205.43912173,-1423.06870274,-2990.7712746,-2706.14684519,-2523.23989361,-8412.35179208,-4586.75397645,-4416.67606072,-6125.0073054,3151.19418739,765.244504089,sheltered_college_freshman,-1463.56231888,-1852.74662286,361.941269872,-3513.49274027
-4995.37723618,9557.82078268,-10498.7991808,2352.7740775,-1474.74050275,17137.5440304,4871.82321827,1028.97950909,16143.7163244,-5703.59648834,6343.31424728,-68.149268518,business_cat,1747.13923522,3394.3419942,-5460.26159431,-1082.25173995
32325.5024471,-6829.28197242,-619.491963681,2066.94538575,7238.50695339,403.069597563,-678.193860268,-4461.16365279,-2396.00199579,-1791.93860453,-2155.36067115,-4687.54644462,bad_joke_eel,4708.79126776,430.990369381,-7406.1875519,-1336.62519176
