0,1,2,3,4,5,6,7,8,9,label
15962.009387,1564.35562986,-14759.4082662,8443.18578108,-5436.72465855,-16457.5648992,3926.21739428,16597.7937527,-756.347693626,-1458.17016418,paranoid_parrot
-3863.12972764,12078.5595328,-543.65052476,-2984.78316087,-2416.50917247,973.750642164,-801.140694184,-1651.21896335,-169.457394275,-5764.05814613,confession_bear
-8466.52002781,-398.703577807,21434.8695896,12076.9261475,386.284395043,-2056.35469507,-4789.49122351,100.254703929,2509.73877629,-2277.68177485,socially_awkward_penguin
-3694.17681137,13532.6896604,2826.99853158,-7793.97506407,11807.9567066,-6764.14548988,2487.04710435,583.117985008,3438.9040271,-3536.35022279,bad_luck_brian
-3393.68715121,12288.5564898,-359.803190288,-1837.79485259,-3210.79920289,-202.226498617,-2987.11750316,-4143.50888886,2649.73560766,-4874.44292234,confession_bear
1234.53785637,-13263.8144644,1250.65040288,-1828.43624004,-6176.93929932,-432.766743672,-9261.15646759,1162.35896021,1874.45275488,6858.91591461,evil_toddler
-14772.482764,-1649.0413601,-5156.66202972,-4551.80214679,10913.2831475,4605.35819577,4896.46912518,6991.57982973,-2022.85838026,9670.51452258,college_liberal
19783.1838662,-11608.2561745,2284.30173118,202.229575133,-2978.66135138,1129.64247384,-4247.60493626,-2613.27159729,4617.21543178,11155.650941,unpopular_opinion_puffin
24892.4161662,-13649.2115106,2037.99124857,0.7880150297,-5489.26035093,-484.118418051,-4355.26725081,-5158.35040546,8415.18266485,8885.83579565,sudden_clarity_clarence
25739.843161,-2441.70924169,-4033.3994657,4571.85641558,10491.6812191,9742.28568052,-2766.62490226,4202.63603921,-6891.62633436,-5886.85806845,unpopular_opinion_puffin
-5733.04701399,9027.9179035,229.711709184,-5603.49740487,-1005.43047417,-1144.4768556,240.59927153,-2446.76475596,2773.31010531,-578.659676265,confession_bear
16484.1492694,-20933.4981404,9282.41527984,-12495.3011954,-4225.8235266,1774.96648775,12972.7137917,2506.61517636,910.301873714,-4295.48854088,sudden_clarity_clarence
-17347.700512,-9392.86426973,-1155.8906597,-359.787260644,1011.63957632,1878.96564739,-2892.72070886,3088.0899952,-1979.4227153,-438.943567608,minor_mistake_marvin
-18699.1903653,-10559.1623621,-8111.03336138,16594.1296651,1476.79043977,-2891.14176929,7032.10143266,-8832.00210457,2120.62010558,1315.96220584,advice_god
346.072760127,13164.6834359,-6085.40589853,-808.056013136,-6981.55139164,2266.55789937,-3402.12885782,-1588.49686461,-615.767545967,-439.009001152,good_guy_greg
27345.321396,-2062.2513655,-5504.63102728,6494.86192341,9430.09951631,7592.82536144,-8965.68185031,2957.2585869,-1260.84985353,-1480.74259124,unpopular_opinion_puffin
-6434.46230572,5120.92362672,25425.4900472,12842.1312616,858.058530203,-1711.08065143,-2731.95072921,4934.85496691,2061.44093946,-1057.27264082,socially_awkward_penguin
34781.5014222,-5000.76999549,-4838.24753028,8501.2594357,7992.79161573,8755.37528961,-4988.50162437,4711.84935627,-5958.27140441,-3372.73061032,unpopular_opinion_puffin
15242.3313339,1881.13308843,-13856.7922976,6335.97748023,-7370.12710769,-16447.7443696,2338.25234552,14641.6789897,1056.31507834,-1435.26089911,paranoid_parrot
493.494568497,-13994.2259546,1479.63244666,-2683.56429608,-4694.46333646,-407.611503264,-7507.80964361,1931.45768785,974.192792915,4637.75451031,evil_toddler
20103.8269077,-10564.6892568,1817.70515293,-758.534439733,-2309.75322604,1072.50783566,-3866.96426571,-3066.37999398,5540.0601433,11304.5114889,unpopular_opinion_puffin
-4882.6247637,3825.07770446,-1396.19141574,-4230.67595578,-2497.56358955,-2764.62931858,-8027.86742691,-5122.44198564,-5086.64778953,-6440.68780757,sheltered_college_freshman
-2800.13197036,11243.3223056,-8464.91065334,442.149438542,-4927.99993718,15818.1686605,-532.092549093,-429.262599249,16723.9092722,-1870.38341531,business_cat
-4642.30621698,8619.07250251,27366.0491975,14129.5754495,2153.21687826,-1281.86270031,-1658.96166737,4916.09873216,2555.32361754,-1592.02027225,socially_awkward_penguin
-18478.0501251,-9134.23688087,-8487.32214722,16512.1151674,2808.32095296,-3538.94209176,10467.6272934,-10065.0059015,2095.56096478,1504.55964922,advice_god
-14216.5481737,-1462.98520377,-4785.88718227,-4454.67789895,10244.7848331,3489.71946198,3727.52986761,6161.88715918,-2675.44498541,7954.37697728,college_liberal
31052.7750318,-3940.69851095,-1737.14513569,2298.75447219,9317.86198797,929.609944456,1618.88748696,-4950.15591949,-2573.16777131,-5856.92938414,bad_joke_eel
16746.0559369,-18332.9905503,9838.18514143,-12431.9380112,-6250.66739991,-853.98620463,15971.0171115,-730.141752377,3190.08390723,-5311.78061776,sudden_clarity_clarence
-6196.08583975,-8192.24533549,-1594.34437634,-8342.35848749,207.860657156,-2727.84702628,2835.9204742,2131.67623617,-488.189318216,4952.19072773,overly_attached_girlfriend
-11922.9342206,-6460.36919684,-1839.86066487,-3010.30822501,-1295.68058716,-1674.00945829,131.776696215,2067.87987279,274.403088092,3373.80897172,overly_attached_girlfriend
25487.5643624,-5398.93210399,-3266.72413357,5277.10920523,10967.7779495,7013.86841778,-5277.1298219,4607.53584941,-4998.11830936,-2874.65922279,unpopular_opinion_puffin
-4116.43855436,11248.8023181,-2805.41033875,238.375639519,-3024.52481085,1473.85300013,-4767.64851174,-1874.5106981,2913.22196371,-2439.31652803,confession_bear
20446.1745233,-18656.0025051,10190.7872342,-13109.3382152,-8675.15791739,1655.65026588,15794.2026876,-806.568381785,3724.20939834,-6689.88181093,sudden_clarity_clarence
-4908.87027909,8056.17609913,28203.2813505,13104.6602357,2356.98823914,-652.453072577,-622.368910666,5547.26249584,2350.88356363,-2023.31688389,socially_awkward_penguin
7892.71069654,20540.4444003,2992.34344114,2162.47600193,-7610.23128935,591.074185212,2770.0538323,-7472.37396435,-7995.86912137,3753.02604358,high_expectations_asian_father
530.695465016,11979.4136851,-5533.52999073,-3827.31122233,-4170.54892611,1554.37264231,921.458062593,-341.975076924,-446.951113345,-1821.64792725,good_guy_greg
-18193.7719235,-11251.3533506,147.08551739,-1123.27165412,15.807279511,2904.79274205,-2431.9674615,4437.03874878,-2971.88616818,-1501.75627056,minor_mistake_marvin
7442.21888654,18485.994135,3237.88472154,725.181584212,-6870.89020444,300.980206798,5098.38673033,-6342.09667633,-8819.69551422,3607.73796288,high_expectations_asian_father
22704.6992905,-19379.443159,10453.8148242,-13413.428346,-5927.32445469,-913.59720152,17097.9934912,-1646.67608987,6214.19467933,-4825.68176737,sudden_clarity_clarence
44.3298578716,-14492.1205787,1680.27767207,-2021.81959588,-5259.69781371,-266.890745631,-8862.43233115,2625.76631777,424.502343598,5627.87488769,evil_toddler
-1813.26156873,16528.5662334,3329.32655496,-6344.3417275,9969.46036765,-7778.17324435,-262.617415708,-1364.85586683,4332.25792047,1278.42276623,bad_luck_brian
30619.7016954,-3594.13796414,-2144.27488776,4625.97320301,9045.74105026,2574.38815491,-1195.07976777,-4465.60622651,-4379.03009578,-3714.82086633,bad_joke_eel
-979.433505223,12120.3547189,-362.696626276,-1946.32581108,-3422.79143569,4946.94017756,5562.9615059,263.160180966,-5962.78887571,946.888645154,philosoraptor
-3249.78969583,10835.689162,-7870.62715312,1617.85441523,-4411.03737497,15168.179383,-1135.46718387,380.621618874,14374.7785811,-1718.85725908,business_cat
-10002.9658796,-8233.30190091,8666.9463157,-8264.53979539,-7555.5598107,2190.00778859,1051.5273509,4640.12421456,-6451.93324823,-270.042122737,lazy_college_senior
-3376.31995581,12120.3986434,283.719347342,-3326.00177969,-2777.87082396,534.922454904,-226.155588979,-2734.42293052,-428.678513008,-5665.03308637,confession_bear
-441.680799986,13523.5887656,-5319.40995157,-3190.95149234,-6269.48228003,-270.373224771,-3463.46057989,-4335.3622167,3393.64019177,3060.30289653,good_guy_greg
-3346.15318501,14049.864718,2854.47190998,-8772.00173788,9951.01654836,-7573.40877181,1943.39298752,-459.6543276,7832.73147321,156.986556035,bad_luck_brian
-4815.26355977,4205.48749687,-1429.65755356,-3001.13259557,-2663.97728995,-2444.70528896,-8458.89713853,-4616.10392305,-4336.66536569,-6467.96310887,sheltered_college_freshman
-4995.42598119,9558.27547596,-10498.7526077,2357.79523719,-1498.34273477,17098.650591,4928.73442,1089.64098412,16275.3840132,-5196.07477836,business_cat
32325.4715796,-6828.87633806,-626.22513539,2063.59521125,7228.39545768,384.199926696,-638.568224048,-4559.61501107,-2359.5450878,-1921.69964765,bad_joke_eel
-2665.54691852,10146.5324243,550.028608788,-3102.78618442,-2816.27909491,5247.6953247,5849.10020974,1021.08710072,-6015.86462685,2005.18687194,philosoraptor
-19467.2196756,-10888.8832845,-7933.32987133,16680.2145571,1877.10750462,-1647.13697105,9163.74789263,-9304.39178217,983.752347549,976.518047537,advice_god
-8664.69000317,-202.376339815,-2569.03901774,-86.3872032743,-3425.55294925,1447.83403573,-1971.65457748,-876.145757192,-572.612806735,-1030.06099766,evil_toddler
21198.1835489,-17771.6605797,9741.26793261,-14043.5487167,-4883.01098563,1545.99617212,17010.4083824,29.7509248203,3623.55418595,-5317.99453004,sudden_clarity_clarence
-3070.39549826,10139.4099021,-7829.48741889,496.519350685,-5727.78035916,17137.850268,255.734029555,1422.98072202,13879.1577896,-4280.37144027,business_cat
-3366.24359878,10342.962157,-6927.62981056,1027.67073969,-4345.52283474,15902.6900434,224.112110111,1438.52980534,12243.4326228,-1581.18281434,business_cat
-14702.2901572,-1457.2860483,-4944.03347197,-4276.65982183,10918.4071894,4726.74448914,5190.09358186,7210.07054498,-2701.52901297,9148.4276194,college_liberal
-8611.15794344,-1634.01981675,-2222.98625231,-342.419254572,-4610.68539498,565.568920029,-5434.15106742,-510.889907382,50.6765854492,-862.137530303,evil_toddler
-635.897885082,-15441.7643617,1868.39371403,-2423.90949488,-4722.56316403,-440.858793096,-8706.19577253,2874.90143893,469.353558494,4548.88132824,evil_toddler
27887.6927676,-5772.96547231,-3459.1909013,2198.88037826,7030.75340317,7600.73344441,-1179.82396195,4842.90157883,-5524.66312464,-4213.88658821,unpopular_opinion_puffin
19331.1302574,-11464.9267674,1948.91506687,-434.463700859,-3124.2344151,764.212337895,-4517.85046791,-2627.90163278,4835.0353563,11172.4033276,unpopular_opinion_puffin
-8888.38636336,-555.875224636,-2512.8621752,-275.961836953,-3983.17047324,1766.49535437,-2350.39631126,-741.7042419,-1442.01864162,-1481.746289,evil_toddler
35514.9934084,-2641.73823678,-2003.69061918,874.183058192,8665.95777979,1510.00261713,2495.64570363,-5073.98300955,-2348.3230757,-4420.99524019,bad_joke_eel
-18960.8087341,-13069.4158441,1796.49662128,-2489.72603524,1502.68755736,1634.41216529,-3179.17366405,454.707003507,-1996.7312677,-2108.43110092,first_day_on_the_internet_kid
22362.0908612,-13446.7675155,3194.38705155,-1370.46669556,-6348.90718662,769.047820943,-2619.85600291,-4964.54942773,7021.02406607,4802.74762082,sudden_clarity_clarence
3241.93605699,1161.20227826,254.554648533,506.672620156,-4035.52220122,-1243.86621734,-2767.11252546,-2898.35558441,-675.569077734,-1189.11445891,overly_attached_girlfriend
-3972.25137207,9986.88636011,-1557.61456817,-1517.23692883,-2635.35373597,2126.00843793,-682.806357693,-403.62526499,-914.01900024,-5164.54667893,confession_bear
32476.6861552,-5301.76285392,-3232.54326915,4919.3320134,9896.02796613,1457.63494564,-861.600742418,-3798.16856443,-4962.71304437,-6578.89629603,bad_joke_eel
-17897.2419677,-11041.0144735,-151.616554185,-1196.86744006,543.181071361,2415.56374858,-1851.36233034,3846.71662039,-2318.79121242,-539.935604362,minor_mistake_marvin
16218.8150097,2521.78169044,-13590.0476387,8300.66238943,-6564.59561158,-16095.0590499,1788.14163205,14290.720424,3384.42218431,-1827.52428494,paranoid_parrot
-14636.8110643,-1735.84601848,-5097.55230048,-4408.34502711,11067.055857,4402.02545276,4606.32376785,6636.29232765,-2808.23020167,7771.96875923,college_liberal
-18224.9777436,-9306.06444722,-8859.00147664,17802.0940785,1996.047673,-3188.4624942,6696.32190238,-9186.97922666,2632.40924238,2784.9783963,advice_god
-2986.05056562,15597.0500444,3833.81573409,-7657.390816,9477.2070915,-8843.46938871,1588.76290256,-1332.17481444,6732.24466065,3851.21597039,bad_luck_brian
756.738086896,11308.5632505,-5891.68631533,-3187.89533938,-3455.31492276,1728.84044286,-374.007602951,362.397118211,-1842.12927577,-2685.79106353,good_guy_greg
-6002.11718704,10554.6669382,3277.88262002,-8410.67661037,8866.31871995,-6374.96054822,3144.17978242,1240.39391458,5233.44774904,1663.56784737,bad_luck_brian
-10153.2220877,-4728.20358448,-1017.18606119,3060.82211815,-9093.85626884,-4455.64118031,-7320.93969916,-2424.02141685,-3683.67981222,-2612.09213491,religion_pigeon
-3205.80685091,10123.2795741,-8032.12353059,149.566136009,-4920.48461907,16775.3078187,1270.40152318,1305.04999166,13338.7618804,-4477.20122499,business_cat
22955.891959,7194.5307955,-4831.04054566,5764.43041109,3178.20616351,-377.659614336,-3228.5641383,1474.73850442,2640.76442978,6281.20449655,unpopular_opinion_puffin
17146.7660135,-22769.3472798,10267.9521102,-10724.8901925,-7413.01488812,828.141954412,10392.2231573,166.460895685,1239.8456461,-6267.04283795,sudden_clarity_clarence
-10100.2317653,4110.06775373,23686.8708447,10082.8612429,5254.29414428,-6440.51928414,-959.611766262,7467.48863701,6087.03196466,494.408155318,socially_awkward_penguin
-19590.7727062,-11842.4818855,-8515.44455493,17343.018235,2063.78740669,-3705.30887183,8117.20870683,-10660.5623858,1813.87805452,1575.43636362,advice_god
18747.6996189,-19302.0741373,8342.41429922,-10395.4459,-5725.97625896,-609.972433277,14603.126975,-456.827180192,1615.15925122,-3968.70307087,sudden_clarity_clarence
-8925.70893338,-3686.41957007,-1175.79780028,3091.01689736,-9759.31722773,-5484.63867839,-7326.47736281,-1925.72112216,-4255.45195959,-700.863956256,religion_pigeon
-6409.75938936,-4199.71848794,-5039.71807087,-7894.77205572,-12125.9777764,-5339.81742713,7164.61862425,5590.23707369,-2535.65435257,-1421.88082368,paranoid_parrot
-17734.4781338,-10323.9303955,-477.747346352,-1317.07182828,530.886887942,2574.84819023,-1578.83839222,4018.39736368,-2267.78013833,-207.069345908,minor_mistake_marvin
24385.5275839,-2257.70178456,-3933.31363629,3474.58647346,11185.4888633,9508.70991621,-2743.30877515,5272.46609758,-7152.9746751,-6989.82307948,unpopular_opinion_puffin
-4613.15599765,5931.96460165,-5242.1340683,-1025.77247979,-7184.88810951,-9412.90382207,1083.80472104,2815.00862083,1308.34951617,2436.96274544,paranoid_parrot
-9458.22491633,-7547.86975329,1542.82454624,-5420.26555803,-1771.39153476,1680.12519482,-1899.74814107,3306.51277974,-3282.80768863,253.713350827,minor_mistake_marvin
-11483.3122287,197.450810705,-2671.4300769,-9586.60371401,9402.90105385,-8772.03624753,-6159.62677699,-6112.99405076,2476.45005611,-5870.79329523,sheltered_college_freshman
-3860.41286765,10678.9415778,-252.066524693,-2179.03104567,-2986.92036936,656.721072535,-3273.21946705,-1260.48709693,-48.3451973504,-7003.70449133,confession_bear
-18300.9741063,-12586.5569713,2817.38554396,-4521.27167557,-1390.14468302,1672.61164869,-2626.85446308,1178.82921928,-5409.08617982,-7049.99830946,first_day_on_the_internet_kid
33153.6797026,-3959.96278256,-1725.30976378,3282.21777181,9339.59836761,7.7171889485,2314.05380797,-4895.12071165,-3445.24839756,-6246.09048431,bad_joke_eel
35221.7130603,-2371.1452925,-3458.55110432,5141.11367056,9247.65682405,-284.105211041,-1596.45994192,-6795.20159489,-1306.91252748,-2570.40174208,bad_joke_eel
-17654.5637026,-9887.16608745,-1461.48596202,2263.6407445,-1468.35798311,2288.16839088,-3373.83909617,719.448826529,-828.236610396,-3892.35264387,minor_mistake_marvin
15183.7778011,-454.74321785,-13304.2477383,7390.66956037,-8146.34325654,-16561.1158984,1756.26328128,13989.2462792,3661.27419546,-3568.14143004,paranoid_parrot
-2763.68079251,11009.7650162,240.590412852,-1257.97744081,-3666.09069015,6550.0368794,3340.08417587,901.589932028,-7543.66816803,1223.79750851,philosoraptor
7658.36286571,20508.2493479,2506.29523889,1351.56705628,-7571.81322964,1075.24049996,3335.94062727,-7338.54191047,-8532.93247633,3673.1778867,high_expectations_asian_father
-15134.1821918,-6654.59053265,-1400.48698703,-1497.67231824,-967.287479938,-991.676491321,-2628.21528049,2197.91543526,-1737.32856675,1054.37155845,overly_attached_girlfriend
14464.006668,-1149.85938884,-12907.7146136,6731.67377074,-8391.26836568,-15553.3235316,1565.31583447,16223.8678375,1651.51250256,-2902.20383615,paranoid_parrot
-1332.67127278,12869.787479,-811.366273623,-1343.55893206,-2983.09460344,5268.01191091,3373.35082208,-809.29928384,-4626.44568667,2457.25978654,philosoraptor
-19293.5352501,-11711.3994756,-8070.22993433,17444.3163866,2352.00389,-3285.62996741,8116.67563895,-8216.96333928,22.4551697654,352.586983402,advice_god
36394.717151,-3856.7343854,-2782.50956832,4640.62540988,8733.52272155,-339.844208338,1368.65558441,-5072.54957844,-1421.87249756,-3708.36395652,bad_joke_eel
15207.4423209,1217.75939614,-13351.831257,6915.94939499,-7847.04022197,-16945.5781391,1975.8676101,14093.3697218,5320.60255288,-1209.32554627,paranoid_parrot
-303.708977357,14994.9133651,1314.74823856,-4530.66175275,-4525.49518668,-442.561747227,-796.434369323,-3255.09435217,245.572832696,38.3849421926,confession_bear
-18310.7301912,-12957.8344712,3148.29687006,-4044.11499768,-1256.34962697,1664.87215135,-2905.71141577,1528.79141359,-4913.76379975,-6375.67522762,first_day_on_the_internet_kid
-2419.74290273,13153.7720416,-5735.76796482,-2553.5372699,-3750.56819966,1319.51598986,-4996.75590385,-2906.37919597,3593.00947473,2356.7947392,good_guy_greg
5968.98082248,19834.9187271,4269.59440216,23.3198374656,-8068.47609872,954.837680529,5167.58876061,-6689.77885886,-11562.2798356,2509.59021685,high_expectations_asian_father
17193.7182299,5175.8936223,-7543.79036705,2670.81362915,-4015.10238906,-1931.65264509,-8429.25243367,1150.80712465,4591.23755021,2734.56163448,good_guy_greg
4651.21141177,18154.5241153,-1683.7346147,5317.01804014,-5673.02936604,1916.66366273,1787.68869615,-6488.42270523,-7583.52024692,4645.3955828,high_expectations_asian_father
-1918.37333473,11322.3139199,-46.2068930944,-1189.53329984,-3037.87147601,5834.13252187,3952.97733018,332.089941481,-5158.65571926,140.085138468,philosoraptor
-10568.5876495,-8634.14135349,-4.1948140221,-7577.88528068,-351.496232421,-1643.59474037,1468.46901231,1337.43283965,487.68463729,5643.39117345,overly_attached_girlfriend
2003.06687659,7848.11407534,-7439.1545252,4862.26408876,-7637.79441925,-9289.78448798,2321.39668657,5898.38642924,-33.6499649691,-4200.64713644,paranoid_parrot
-1075.78385791,11708.3393906,5020.18912794,-1820.82893986,-3757.98135778,-1166.06708693,1774.26359602,-4824.32885566,-5782.92471239,998.205101551,high_expectations_asian_father
31135.8594855,-3391.81195986,-1816.10288297,4136.1403169,9551.31563278,1544.13728914,1386.88181023,-3373.28694541,-4578.26157031,-5216.67934725,bad_joke_eel
-2121.83472822,10637.0254141,135.959318193,-2077.78694547,-4086.81056155,5562.77865594,4139.75772027,909.060031261,-6542.15178385,139.391844459,philosoraptor
-9693.09437304,-4052.81866148,-673.673122911,3299.72195171,-8829.54320378,-4702.31718391,-7135.09919522,-2095.62424988,-3437.73330302,-2127.0502257,religion_pigeon
-1914.78926462,12498.9795299,-77.1153193832,-2612.57869202,-4019.22890871,1121.24395555,-710.35527647,-1196.67248581,-725.518444385,-6461.54209454,confession_bear
-14882.4942695,-6772.85821318,-4212.05063808,4313.35755725,-1823.94815195,3649.05444039,605.373620656,858.714212323,949.038355018,416.412891171,overly_attached_girlfriend
-11267.4547645,1371.17553915,-3363.22305529,-9633.01421798,9416.05659479,-9390.00009546,-7877.93243236,-8135.0630893,4472.3677354,-4405.81285118,sheltered_college_freshman
-17931.5764928,-12060.7058975,2722.99989707,-4277.87382097,-1386.26267156,1656.1858427,-3245.25937729,1107.11794967,-4534.56509729,-6178.09770566,first_day_on_the_internet_kid
-19465.111294,-11251.8282372,-7539.94759163,15504.3157708,1242.39713532,-1684.44789661,7496.46933697,-7217.09399332,1607.26270914,2922.63107106,advice_god
-14852.6892682,-1611.0555869,-5171.00297647,-4251.61482672,10751.1525195,4964.28960971,4627.17365015,7096.63028262,-2032.49355949,10104.56451,college_liberal
23903.5162699,-1594.49966412,1869.27531459,-360.789836755,2488.01929248,-3907.70242046,1498.76155955,-2474.08705612,-2965.37969478,4881.36054799,bad_joke_eel
-2104.54680107,12006.9702242,-285.175095402,-1750.08628427,-3474.37013891,6100.10819959,3800.22186515,440.06138593,-6479.89253474,1105.48602362,philosoraptor
620.141488248,11858.2925293,-5895.13995692,-3488.03289783,-3695.33890715,1449.35535287,-62.9493158539,-135.466093506,-1096.53643927,-2464.96018631,good_guy_greg
-6992.22025611,811.7799023,-259.46993027,-3376.53663748,-1538.93988184,-4029.42367719,-6725.16165857,-4586.4360714,-3895.23207633,-7877.51263836,sheltered_college_freshman
-8.8727644982,11450.8829036,-9990.58797451,4214.95359616,-7750.13734088,-9939.34260061,2980.25128768,5662.22830721,-2229.76204936,-559.426973744,paranoid_parrot
17765.948456,4218.60278834,-6921.80069296,2208.35400098,-5112.0491593,-834.403521895,-7242.81090221,3012.61729559,256.000804589,367.490934295,good_guy_greg
20339.3535,-17756.4860495,9981.91296836,-13279.370543,-7410.70345608,942.674175831,16475.2856016,-1377.89866285,3691.54640256,-6034.55737011,sudden_clarity_clarence
-2450.7206864,12409.275725,21.330072114,-1925.21634005,-4453.60859193,1548.62967282,-2358.08028331,-1746.99670838,-1448.91076459,-5996.88535838,confession_bear
-19636.0296774,-12519.2693169,-8264.28401873,17618.3197884,1345.79293499,-3119.23894679,8960.84089689,-10097.0011098,1720.40141908,1232.73115161,advice_god
-4880.1821639,9899.4781471,-900.745862172,-214.579621753,-1330.43080586,5024.95018787,1159.44673212,1835.00339881,-2009.7918735,722.570075046,philosoraptor
-18539.411132,-11961.8789709,-48.89406666,-1298.06340566,407.288892763,3443.93690978,-1790.46565887,4630.24803656,-3632.05480989,-1551.99834513,minor_mistake_marvin
-5152.76996538,6487.91335548,27102.9366636,12168.1710734,1174.60547538,303.455027454,-554.837723781,5603.22239779,2673.08121592,-3446.51858295,socially_awkward_penguin
-2703.26225323,10735.9031688,160.413185544,-1539.20976574,-3953.65422762,6569.25170869,3670.68981753,1371.29885566,-7809.61039236,652.435859035,philosoraptor
-14363.1575553,-5079.37212564,-51.3567868153,-7653.82695554,4965.47862219,-4226.11601924,-1295.76691927,-192.331987572,37.1613970045,1214.86568333,sheltered_college_freshman
-19202.403077,-13893.7307189,1621.48226397,-2735.67161892,1470.8834,1843.71582251,-4374.8897801,502.555131501,-1227.24784157,-3698.96808414,first_day_on_the_internet_kid
-14858.4943869,-1884.45682896,-4877.71872093,-4481.35422166,10794.9161316,4616.95588262,5331.90129861,7159.41140791,-2774.31969332,8566.42233966,college_liberal
-18584.5016071,-13326.049675,3077.87604575,-4694.8723218,-1847.13002067,2451.32121786,-3808.29326288,1484.23498191,-5030.76445685,-5887.63892634,first_day_on_the_internet_kid
-18446.5693768,-13647.5697534,3150.17509814,-4779.16936109,-2167.51864334,2597.7721869,-2639.80812425,2219.40247121,-5391.22118609,-7335.67596008,first_day_on_the_internet_kid
1016.67129478,14601.4535592,-7346.10426899,337.597042404,-6745.65138189,1503.56971415,-6088.61192102,-2871.95420677,2782.61742154,1274.59634644,good_guy_greg
-11325.4162743,1498.82859529,-3404.51119324,-9640.0535943,9480.01025256,-9357.22152075,-7783.63590647,-8174.05831548,4547.22535896,-4309.36692671,sheltered_college_freshman
-2110.47657602,12312.9777967,32213.6222048,14901.2363687,2280.0298979,-2166.01601085,-1690.21795436,7034.3073128,4694.63408284,-346.954589673,socially_awkward_penguin
-2591.07841933,15454.3418171,2435.27819853,-8210.6163059,13163.0021663,-9035.40299573,4852.66678732,645.211434328,5054.66680093,-1213.33640066,bad_luck_brian
10010.1156399,-1218.96060857,-1303.45933373,4719.91088369,-4616.96907625,-691.025744383,-5346.91828283,-2429.22181981,2510.07198956,1667.43630044,lazy_college_senior
-10949.8729772,1296.60566167,-3169.52831812,-9308.45598369,8991.77739111,-8503.68480502,-7549.14470874,-7103.77607046,4281.957701,-3632.75186817,sheltered_college_freshman
-10141.7520094,-4657.35992736,-1422.32201724,2897.57918119,-8753.50872792,-4658.70593557,-6449.13404008,-1602.94410331,-4020.6982474,-1971.10596696,religion_pigeon
-20183.9379871,-12947.7307826,-8336.98970818,17812.3968221,1739.44014603,-2146.39388635,8001.37208218,-8515.49121742,-49.6762902185,223.305911879,advice_god
15543.0398821,-17456.8049759,9282.82865481,-10695.3657174,-3724.76864656,666.05393072,14542.2510298,-1199.8005459,1231.75145761,-4530.64065263,sudden_clarity_clarence
6902.2696419,21989.8000211,2918.961417,747.018169592,-4957.55403725,-315.721385012,6029.52683657,-7847.91460123,-10091.0475667,3895.05560395,high_expectations_asian_father
933.904625604,-13977.8431015,1442.66744814,-2697.36932537,-5876.88650666,-877.950999134,-7945.22608155,1447.35978557,1515.64564952,5627.15398477,evil_toddler
-2808.89838737,11735.4891355,-280.078365142,-1209.24805371,-3320.15246687,6398.83992521,2512.80130161,890.748504409,-7363.87862565,2410.64834679,philosoraptor
287.952426632,11804.5206711,-5295.43330859,-2753.40335142,-5465.50616678,1524.40073124,-1225.95070716,-1217.50756255,-965.057562649,-163.713232099,good_guy_greg
-133.050337968,11564.6127408,-10235.7776738,4435.88826038,-7723.05440011,-9437.95808294,3714.14335205,4903.87634802,-1162.22460326,-2415.86329675,paranoid_parrot
18429.5373296,-19849.8153753,9979.3165298,-11876.4768449,-3999.49053906,1045.49723198,13371.9214831,-19.609380126,2658.47329238,-6461.94084679,sudden_clarity_clarence
939.996353201,14469.4227427,-6432.44958668,-651.826840976,-7500.64356095,1911.49399093,-4270.12521915,-2375.72397703,2384.6700806,548.090594338,good_guy_greg
-4039.85447445,10742.1192175,221.441044859,-2932.63090119,-3865.17190115,324.371657792,-1989.12454878,-2060.16767483,104.804780445,-5741.2749293,confession_bear
-17951.2995091,-10248.1564267,-1093.47203575,-896.148494235,1093.8289005,3277.87568924,-2297.05337358,4206.59221282,-3161.11122955,-1270.48697332,minor_mistake_marvin
-11325.5534104,2031.81842187,-3594.86258875,-9307.91123486,9585.9690543,-9509.31959302,-8310.98978369,-8517.1502992,4755.11820507,-2430.1960965,sheltered_college_freshman
-14772.1163983,-2344.7410887,-4839.55279003,-4753.9335266,10770.160837,4366.93720949,4139.30111432,6828.1966901,-3090.24586839,8809.5760859,college_liberal
-10617.5077833,-5154.17591656,-719.029197637,2583.97700102,-9701.62798067,-4045.92341857,-7606.14262761,-1180.56596874,-3447.79024921,-1614.10826273,religion_pigeon
15613.6771929,-13946.3039543,4283.29114355,-4295.58813806,-8159.16275197,-3058.63794768,-8085.39401462,-6599.39269585,5947.34386386,15758.2571217,lazy_college_senior
-1237.28852538,11953.7475352,-8449.30035611,-581.31397554,-6139.8104006,15873.7408666,1958.12089992,565.373221918,15761.1142419,-4181.27969097,business_cat
-14722.8219783,-1593.15290213,-5147.58137363,-4102.54713427,10856.1988961,4811.6962485,4372.10677484,7144.34235525,-2584.70797914,9595.15549428,college_liberal
-6025.35595301,9217.65301902,-9862.47566365,2389.80760668,-669.790036675,17733.7666612,3100.25641328,2523.45855082,16753.717615,-4064.77216187,business_cat
-2652.34189759,10849.6114075,-129.8212404,-1190.37542198,-1692.79855856,5723.35986093,4679.23817831,699.584870474,-5433.61959035,360.314753648,philosoraptor
-9461.217001,-2985.4283965,-2593.61444317,3269.46186232,-8541.538029,-4413.04003344,-6930.67245133,-3303.33015511,-3762.1518664,-1807.15490212,religion_pigeon
