0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,label
-7423.45825647,-96.0034953203,-280.151305933,-4139.56793417,-2885.01724466,-2643.27745013,-8132.80098537,-4182.58655913,-4887.45981971,-8830.3990881,5019.49930666,-234.197603586,-507.459355357,-4978.31593593,2158.88954231,-5108.44178667,-884.887164729,-10493.8007544,1787.04971086,865.311227429,1848.41723992,-6085.6654057,-1431.60666362,-6181.67184492,9390.6291138,-5363.83354751,sheltered_college_freshman
-18731.514484,-12353.0636047,-600.515978975,2155.95109313,-2494.53229387,4438.72680552,-4062.40779322,2895.36838247,-2403.17836006,-5892.7160115,-1325.3430852,-2750.27002768,-1203.18803082,-516.968045584,-3777.7212209,4865.95409661,-2146.74318658,7672.10730929,4317.74800332,2549.63442397,609.945913106,883.334799299,3675.01024034,-634.879476306,3513.38418171,-6567.91294564,minor_mistake_marvin
141.849683547,15760.9630324,3970.17475477,-2650.72751591,-2394.86944656,826.338771657,3361.40407445,-3769.40909279,-9664.63418207,5691.86596914,-248.581219321,914.2019845,-7363.58004202,3905.98435706,-6456.14514408,3634.63837035,-1177.69937264,-1362.68111714,644.565600432,-1100.22962998,1286.94349177,4143.89039645,1480.91334786,-821.700726859,-2381.10966333,7664.91476868,high_expectations_asian_father
-15070.8625458,-1707.07612219,-5091.30885116,-4169.9468847,10592.3645322,4840.66991102,4119.90908792,6773.2391558,-2727.24216664,8939.98853878,683.336261461,-5171.84533678,4646.51177737,-562.857338637,3012.45963648,1117.92115247,-1869.50116235,-2366.34466128,599.269172762,-616.847543785,2453.88663944,-391.009957439,-666.267959728,473.424998161,615.238813006,-480.445730142,college_liberal
24311.2843835,-5730.78376949,-4280.04891734,4916.31033958,12196.0461932,9937.91952962,-6020.45757698,7453.82429593,-4462.71942535,-5832.57874252,1957.06276807,10751.1396637,-9937.33246119,908.698576414,6510.89162605,5619.31197505,-1277.49868653,-3332.7096705,2281.5157535,3460.82485728,-5935.44483573,5868.06801428,1575.80716362,-4909.86804095,-5027.27583306,-2369.27058483,unpopular_opinion_puffin
-19276.9308348,-14813.3408566,2576.64857319,-4541.19516931,-149.338969722,1593.71180507,-1328.27058659,862.857258538,-2434.03503684,-4231.18083194,-4540.6665072,-3413.44015666,2019.14498294,3914.78136508,2246.31871648,-5486.11931442,6926.23617247,977.157150916,373.570585997,-3727.64112617,292.555218995,2633.99539877,4941.98220668,3614.4745584,-3070.60588639,-4161.70524293,first_day_on_the_internet_kid
-15109.2988866,-1946.04021922,-5067.07159402,-4054.05614678,10715.4304392,4592.34081541,4718.87585157,6662.35690572,-2441.27348722,8405.43253129,1169.97668586,-4508.24002378,4619.66459838,-140.716384034,2848.18117121,796.679389465,-1999.5854768,-2279.57477373,754.433957611,-218.603490928,1708.96943179,-291.022082068,-523.089584119,-414.382270673,-322.101779998,-908.267766145,college_liberal
-1751.45102229,12594.2323683,-160.208455905,-1583.25833729,-3986.21719728,4921.81916056,3769.47255103,-372.638292839,-6406.75690413,2395.06989305,2740.33677913,-422.998290736,-1677.98249131,-5276.96882913,864.06822795,-1186.53297919,7513.79621922,-117.626825842,-4906.39262723,1281.83598763,-2987.8843067,-1678.66093803,-427.998319886,1685.19426447,1768.16660965,-1367.24840805,philosoraptor
-3386.67092533,14718.7435316,3127.09148585,-7826.69545575,10842.5859808,-7818.98740837,664.800366635,-1067.14750171,5431.42161511,-128.034894516,-4044.57019229,6365.11123071,-912.34061615,372.935688632,-3503.43786331,2877.279418,4270.15656192,-2121.92455664,3355.02375074,-2399.52504722,-741.319826853,-2117.23919748,-1251.2113334,3802.37260409,3666.31057837,-1119.77252801,bad_luck_brian
9087.46431822,5815.30888772,-8489.62607205,-3207.77281326,-3661.30525897,5074.26866588,973.875065926,7335.52595434,2498.1823071,3531.58947645,-1606.08345234,-2432.46256703,1205.50607374,-1247.7747694,-229.972197782,-296.610466046,3772.02082833,6218.43215526,3067.53648179,3917.03676901,-3214.48288435,3048.94711074,4882.63373682,2943.79597069,-1406.99731309,5008.80026868,business_cat
15619.3751505,1639.27557417,-14212.214088,7313.08344319,-3771.80751793,-16276.9763222,3631.74717894,16217.1482597,-1096.06817417,-2264.60644454,1213.206924,-4233.18396021,-1494.84225636,675.453563215,-2722.66152017,-2499.37160859,2681.71243689,375.820041055,-1233.48347578,878.132244634,3743.40885102,-135.507744595,-3355.32240725,2014.40130438,1076.22502315,2700.98261994,paranoid_parrot
-19674.6624673,-12424.0915915,-7003.14645508,16957.5030784,578.508216839,-1517.79668708,8399.39910032,-8332.33353888,1280.80504524,346.245616336,-822.940985397,4326.0810428,-2423.32740184,-2260.4026099,1154.39871018,484.384120675,-1913.88105755,-1240.69610432,-77.8075881873,1777.93139184,-1897.15667001,-722.215691568,603.820511844,-1451.71754043,-401.669858418,324.675583896,advice_god
-14994.1322028,-1294.7394286,-5322.79765663,-3655.51388547,10766.522451,4696.49397384,4818.37589187,6561.68676589,-1617.99115814,9707.26948722,1347.32057992,-5329.14611192,3972.31872958,1043.39246749,2912.12464616,1141.16689974,-3753.57597604,-2174.74283315,-215.581921778,-316.290490617,1461.78066639,-520.246380258,-1124.70326366,-1364.09114877,-642.930201342,28.293163657,college_liberal
-7968.26805503,7211.46171872,-1083.32681601,-2887.77174004,2778.36619872,2342.61201676,3420.02216322,824.414873459,-1602.65660087,1627.50053812,1018.29208571,678.175723138,-2950.94415999,-4612.82695937,-1520.27926528,2543.74491971,7201.29990487,-306.544682102,-2094.05469454,-2061.41577641,-4993.10376529,-405.348034569,253.652093518,713.153625516,337.246049787,2500.82258903,philosoraptor
1004.78474367,-13144.0366654,1453.6756873,-3152.13958239,-5579.1497098,-677.987297598,-5864.15432258,1069.26024834,1488.48206407,4300.84726906,3452.82441202,4420.23670125,-883.193337194,-5860.64582707,-3143.03703708,-1263.34365604,-2341.09183329,121.970162514,704.317088333,-3063.32991924,-2233.52708482,-2831.88366534,838.721627689,-5.96977444193,-4632.82831651,-567.526247494,evil_toddler
-511.55151608,11711.6208123,-344.502983578,-1173.75233463,-3213.62071991,4480.5223063,2896.26100899,432.809648348,-5639.89893513,4430.77540468,1888.04298529,-374.373275512,-1544.12068939,-2714.02646161,-934.100958776,-2263.09001206,5296.07014952,1688.34285163,-5322.94914262,1217.12303804,-1951.21848019,-377.409601245,461.513488295,2629.54776988,2484.81509842,24.8795869006,philosoraptor
1102.59606361,-12877.0040719,1139.60428226,-2653.66312406,-5746.4733605,-630.447297716,-7983.76897709,991.997531929,2680.65914839,5871.64833022,2672.49511847,2889.67810388,-2591.16193106,-4627.85906824,-3673.46979098,-370.823736545,-5230.51579684,-377.8070039,-155.516156636,-4394.87452896,-3192.94604063,-3059.44221091,413.272999461,-142.538636142,-4050.93360834,-481.067295379,evil_toddler
-19416.9676516,-11686.7498513,-8716.85832798,18097.3414645,2794.50163952,-3838.33981051,8938.38296051,-9487.10473908,916.366890714,1586.0646893,-609.345312348,2507.87369867,-2318.30475248,-1982.03038045,-379.270771741,-607.191244679,-1745.06974691,484.553860064,-1836.95169945,212.020463703,839.726358579,-38.3022604935,-1563.00357024,1711.39408697,2003.551625,1719.69160797,advice_god
-1650.11821203,12079.353513,-5061.97410511,-2710.292094,-5907.96956678,984.135908998,-4178.62270555,-2946.44257202,1850.54133753,2178.90517176,-3177.5677556,4321.20179727,1219.30239884,1550.64375205,6880.57174748,-131.766510874,-2394.28170564,967.420635313,-1903.58271373,-6173.96269479,-3468.38683334,2603.52056772,-2426.54802104,-2086.02747706,1597.15684998,4150.26954168,good_guy_greg
-2436.84119488,11068.172987,249.395885234,-1202.33323848,-3883.35950698,6229.31974043,4151.67075501,1024.34241552,-6338.25032797,1526.18604809,4382.75022728,243.542247949,-2804.12276252,-4028.26026442,669.445522057,-646.688823391,3752.18472418,-1039.02658039,-5485.58196449,2676.2304822,-5765.19322669,-1802.92900049,-1102.11074574,-1684.47289186,1086.49576728,-156.990020283,philosoraptor
-19180.942314,-11032.6991943,-8346.84879946,16839.8704801,2415.88856987,-3506.36483806,8122.75432329,-10844.7624532,1672.30165831,1471.61460541,-2415.72888938,2386.56425647,-4277.77654435,-1797.32155421,1554.4453518,-1379.51642332,-714.637877351,-412.055156046,-1203.47177341,-792.259585045,-1633.46034206,-134.193405374,-48.3697337648,1591.97009751,97.4991507234,1394.7954028,advice_god
-14818.1644989,-1297.68053669,-4698.85466684,-3323.88922003,10505.097236,4260.05032795,3772.35091801,6841.20495664,-1605.37800488,9143.42953162,370.821382428,-4774.75410304,3688.35684569,1683.79609464,2598.85507408,1605.65773055,-3502.97663418,-2435.71722686,-1532.96248142,1343.86534445,1503.79819238,437.896267307,362.363477251,-923.473456074,-330.511602356,-1168.52577529,college_liberal
19002.2367477,-18427.1814186,9631.6429668,-12935.5700597,-6467.42254663,-1558.13253585,17519.8264661,-2826.08742878,5711.69093318,-4818.07449774,5246.605252,-1029.58295779,457.820993144,1426.18654134,5384.16848065,2663.70550088,-3849.46608649,-2530.30732613,807.705285755,2203.74218997,-3251.5286038,-1494.65090967,1517.89533901,-3360.35954872,-1875.52801621,-1508.87201166,sudden_clarity_clarence
17232.2203505,3517.51402737,-7005.34676038,1491.97446611,-3061.81635019,-741.054982957,-6673.28146491,3671.38712625,-15.0702895255,520.768986311,-4465.91432314,149.467539639,1118.56557945,2380.01357401,1518.01679919,-4081.65654005,-4302.76627786,5036.10451308,2473.39095519,8210.723901,-6643.21877117,-843.714851924,2339.2372816,7579.90024563,2920.508056,-813.706272504,good_guy_greg
18440.4137391,-18796.241047,10132.5149507,-12265.4987874,-5248.39294667,-476.780300434,16220.2289473,-2056.85271108,4456.04559944,-5250.85899169,4566.95849738,-681.752326839,-487.899247792,716.578678636,5488.89955698,3521.55471843,-2787.2997992,-3295.93896438,3023.09710722,868.773767458,-3141.50103399,-978.042097789,711.323678304,-2427.9660916,-1169.74061196,-374.203135752,sudden_clarity_clarence
2258.46562704,-13387.6612134,1296.53652534,-1861.91656289,-5068.53996896,-1677.84625031,-8413.87151312,1254.40219445,1487.98506122,6482.65454936,3344.01695249,2883.88523341,-1370.66578741,-4522.7889152,-6001.99064242,-2136.138477,-5484.42293874,1971.74805845,-2271.92139456,-4596.89599156,-1467.45776978,-3351.74683433,1830.06835688,4294.47536734,-1293.59528763,-957.864684751,evil_toddler
-4565.67278001,9591.4567912,1643.27711934,-4030.53418424,-2923.977102,1129.73784219,175.966123089,-462.786072553,-3349.94441706,-5298.11141323,-6434.57949948,-3633.2160662,-95.9844173543,-12094.5413001,810.516793062,6260.90408049,-273.998357819,-268.424399573,983.069138157,690.316794924,3948.50277341,-4826.59035138,-1285.88690274,-420.849638934,-723.166608432,3546.40743005,confession_bear
20384.3758334,-18332.5766377,9969.75571527,-13197.7030655,-5656.29268897,-506.143569054,16963.3691041,-2333.42432332,3535.20389182,-4973.98888484,2824.89179546,-771.633987714,1598.23183299,-825.015817948,5659.07686053,2532.5076351,-152.615425754,-2460.28247457,3540.92128697,-784.235325136,-2122.0680828,-1147.74264501,-1932.17843107,629.864866946,118.912143103,2636.58987457,sudden_clarity_clarence
-2692.0334113,10849.2795486,-8167.19862464,-60.3614783787,-5217.53310385,17091.9498005,1489.25696333,943.573116947,16378.311377,-4678.11035975,3791.28553679,-576.265247218,617.78610128,2310.31434368,-5112.42750928,-1265.18185899,595.649828991,-2433.44074334,26.0113056705,-560.527374435,1011.03445913,449.491622698,-1857.19376113,-167.267538275,-2189.27719691,-825.714171985,business_cat
-50.6459847522,12266.8607907,7066.24056258,-1299.68339811,2327.71738043,4706.20185446,3738.96612973,35.6253309504,1992.94275963,-294.158005806,-692.53567783,-3291.71295221,-13437.8447686,-4834.1265511,-1375.79642132,-11708.877228,-5417.83663917,-633.630484086,1694.55731311,504.471357576,1019.52626792,-1564.20169446,514.266263451,-6822.46374233,1354.99759129,-5264.88150016,religion_pigeon
-18367.6377949,-11211.2611639,-1025.80466968,1764.82393145,-2580.48503615,3592.77792159,-3631.96926121,1916.8955804,-1574.55922433,-4697.4324147,-2059.13698568,-3604.23155046,-814.102143509,-612.569140485,-2328.60655869,5685.47360509,-1897.24953282,6638.01151522,4881.08218772,2117.00165083,1380.53477517,190.704094912,3862.57167914,-812.946175019,2746.98695786,-6053.67696974,minor_mistake_marvin
-17527.6175652,-12094.7185199,2470.95252677,-4287.84516675,-183.958283553,891.177676033,-1508.4636633,1503.29628817,-5874.50720741,-6377.298434,-6938.82874091,914.434621917,-289.023802494,6988.19986009,-2256.72129489,-5497.18122746,-452.007775137,-4196.39801161,-2857.56140442,-817.461493623,-652.427042739,-1159.08246115,-390.916833863,1124.28298147,-1856.94297869,214.253041909,first_day_on_the_internet_kid
950.298828654,4428.78842165,30423.765444,13612.2756053,2925.47604541,51.5772828398,-2902.12804396,1232.94201584,5008.13308846,3836.24653378,-595.933726459,-2534.46373578,1804.00461306,1831.50227499,3538.34616777,-2099.03883852,3867.87847279,1575.75828863,951.808386532,-1770.15720252,1477.50840742,-626.053441484,7110.51321832,-900.357009259,15.3931982265,2837.31578417,socially_awkward_penguin
30476.3260888,-3877.82220404,-5278.73232037,6214.35513176,9678.74926521,5985.67945042,-5907.76481551,4139.53243619,-2889.16364017,-837.915946915,1180.77061987,7046.00698691,-5053.69652086,-1801.95898654,4454.69585237,1062.46704546,3759.53614953,-375.755270685,2269.99677259,-1903.82526149,7466.84862308,-7522.95317063,3470.01817006,6207.86838228,-1314.7691278,-5826.62059481,unpopular_opinion_puffin
-4982.08225447,4177.08538983,-4843.81394561,-2004.49948202,-2601.24110835,-8398.44233819,4526.40698117,3245.05578033,-974.93459914,372.738143703,-93.0157791399,4303.5895567,-97.2262109248,-4429.58515907,-4879.25109639,2928.99515422,2428.35387282,-2508.07416725,-2693.3351552,-7564.67546481,1208.13892554,6227.8469606,11133.9689923,-5014.23270113,-1399.70692285,-3199.39467345,paranoid_parrot
-18428.8734929,-13052.8281153,2944.08310388,-4253.04765053,-1589.33649227,1856.80321289,-4000.97466685,917.300225343,-5146.6333362,-5617.92831667,-7375.52441366,137.15744166,-2181.08761152,6742.3261968,-2097.58994853,-4326.84423798,432.87515259,-4595.11350445,-2866.18092425,-113.339529836,296.549060023,-781.486767829,-40.9019986143,1949.92572067,-2022.41010856,212.866117273,first_day_on_the_internet_kid
522.069711093,11732.4017275,-5993.67035538,-2831.29182672,-4077.4428849,2121.32171264,-1104.44361901,180.669852423,-1281.08716233,-1623.47128911,-2249.7841847,8874.20780444,5919.76899523,-33.9732141002,5711.3282655,-7697.74358636,-6162.82303377,6561.81258722,-1388.66544015,2063.8806483,-1270.16269956,3674.05718056,-443.993034635,-1117.61317154,392.700870074,1009.26214331,good_guy_greg
11146.7166088,-13914.0911226,4564.45959263,-3848.18696306,-6624.0915121,-10.0862586547,-7789.67060684,-3094.0044321,940.510299466,15694.180625,-4335.6555063,301.475463202,212.593089213,-5695.39380879,-2277.4308192,-1426.48653579,5204.83442476,-7938.72924801,4807.02910244,5732.00515294,-528.821145472,7059.56606529,-8612.83082446,-115.401346543,2302.13764375,2384.08794161,lazy_college_senior
-20048.5563915,-14642.8610503,2390.85777184,-2649.84437744,259.079733613,3485.89166184,-4199.79716875,1313.68834274,-1664.2686558,-3223.16681486,-3455.16131636,-3515.13809805,-1643.55344338,7159.44886883,2938.34315333,-3211.66075914,2847.71450617,1294.90771391,-2960.01643333,-1561.37739786,-1833.92954908,3842.56077275,1605.49023153,-806.919967254,-3244.38739623,-801.672301173,first_day_on_the_internet_kid
-3106.77584288,10325.9660699,-8006.76606793,705.330232074,-4573.77156214,16703.4204418,1670.16235502,1336.64497595,14256.9607286,-5109.62002351,4662.2297005,-141.190855605,417.524000504,1765.28411458,-4473.07770018,-937.36933631,1084.37314331,-1903.44176099,242.552655089,128.053662143,149.069327031,-15.8784057075,-2539.31871611,-1724.46485882,-1095.52192828,598.607950678,business_cat
-3589.17902626,13601.5131182,4475.36241319,-8936.8385728,9997.17418394,-7182.9665452,4394.26728843,726.350831373,4169.39759012,1982.98079363,-4558.67737202,10335.6181176,-1005.03398145,1192.03090465,-5578.94152641,405.754986749,-59.2443528117,1430.09749562,-647.430364978,3680.79729587,1431.1072852,-2800.64994907,-2862.49600792,-2275.86968234,-1795.44827175,-870.725602521,bad_luck_brian
33761.0609009,-5255.88179621,-1151.42178719,1740.55519166,7445.19994629,-842.030022216,1542.14107913,-5398.75713903,-863.088139153,-658.871376828,-1612.27108573,-4612.21592735,8027.5143426,-2576.8854151,-5263.86291532,-3657.98621596,3549.56568651,1951.12546515,-707.894271476,-1649.83094549,1138.90995478,-4920.57352154,1886.93572068,-505.18401944,-5149.65123354,-5320.24457204,bad_joke_eel
29085.9059502,-6606.70637492,-4285.5331197,3571.46210223,10981.8251903,9178.07241508,-4526.22633879,5596.49165907,-5002.13211541,-4196.79004228,342.469363315,8026.32686291,-7000.22465658,-1653.04752283,6740.09737568,3507.67948112,3762.65518939,-443.815913086,3979.75505491,-3449.03999639,2751.89853528,-312.015993888,-3312.13098777,1560.16885393,-3391.93617594,975.854748192,unpopular_opinion_puffin
-18963.0813131,-14101.8333678,3499.34541702,-5716.38583948,-2725.42528512,2436.32826427,-3231.4948541,1433.42929082,-5885.18485456,-7206.80159811,-8610.05767492,501.966477149,-2364.6989541,6386.40816149,-1110.99529574,-5405.98734276,1564.63846568,-5533.59912241,-1995.96355922,-536.088723589,-61.1080437549,-1425.19653623,-1065.42426363,1883.6263673,-3084.81479728,558.328026907,first_day_on_the_internet_kid
-3632.48313838,6461.12901956,28844.518188,13010.6130075,3166.24861514,-262.333909953,-28.2632578701,5327.145886,853.891546142,-191.484768184,3119.34677471,342.965793053,2073.96406813,-1603.8398954,74.3861910626,-4706.41714597,-1140.45738635,2471.44213239,-437.783459759,2489.38885192,1674.48753737,59.3683280089,-626.821567832,57.0824585058,-327.725244934,9.08648456386,socially_awkward_penguin
-10186.1443641,2183.12677679,-2759.66691501,-8819.73041925,8092.2466717,-8695.81170175,-7257.65544686,-6898.4379695,2195.75217004,-4665.47074844,7998.76535761,-4674.66949609,-1590.70926946,-1479.63783479,2554.04775892,-968.550512557,1243.34096221,-402.309920543,546.169455034,-1571.54619847,1365.48995431,1956.85010323,2023.43063352,2124.61565559,1219.85197626,640.828148864,sheltered_college_freshman
1285.09079999,13224.3733901,-10174.6432416,5144.29841274,-8471.35062679,-11848.0305513,3892.98690662,3963.25953857,-198.309241443,-2427.07490581,1041.08821168,-2355.54959724,587.922942803,-678.013422845,113.569040552,1267.88996455,724.59503932,-3562.85763235,328.289620098,-8550.46125402,301.960822915,5032.38981752,-366.501927154,-4327.78123702,-170.218623317,-2435.61422581,paranoid_parrot
-18267.2211699,-12534.8069376,2346.79991285,-4514.41852025,-1277.765543,2648.05756513,-3612.19139089,1303.27921441,-5323.91343827,-6426.28011151,-8156.92347403,301.337335039,-1259.0666222,6224.31366489,-912.885592384,-5179.99162658,609.729222766,-5341.44206523,-2365.84749227,224.697154967,-23.9820057612,-288.479672008,-1024.24829305,2281.22920211,-2310.76025942,1133.73722784,first_day_on_the_internet_kid
29662.4421143,-3155.33005822,-3922.92779991,4686.17176703,10040.4856765,6262.40870502,-4065.4703564,3493.09487276,-4473.19362145,368.134197131,1147.55442005,8924.96365243,-4850.74242923,-408.391158655,2617.71984128,2581.55542972,3547.35811646,-2328.21994492,-351.598887087,-1043.96698683,5803.51057758,-1403.71296831,-2515.60427585,-1725.59588388,-5192.49232567,-1500.01247773,unpopular_opinion_puffin
4313.72514458,-213.545944918,4513.42133586,-1083.36067441,-10203.580411,-761.32830224,-1641.4606834,-4105.63898085,735.298183457,5829.19650084,-584.389683093,3616.58219627,5929.11716082,-2707.74740841,790.335508683,-6049.94062614,176.443755252,-1642.48233743,2564.87454298,-2664.59958806,4004.96099035,6551.45333196,9186.75811732,-4210.88710344,-2460.63968037,8625.93034821,lazy_college_senior
-17458.2220353,-10249.7215761,-517.749510941,2018.08790849,-2655.52344612,1764.32681537,-3218.81357757,616.497543444,-1322.24447808,-3992.00819462,-1291.63384638,-3099.21416028,-496.37154314,-455.137574971,-3655.02464152,5225.05887372,-1261.86228457,6538.62681261,3594.54665941,1638.53956984,1731.91729858,-211.776283768,3791.31297154,-933.641042288,2701.15358937,-5553.48540456,minor_mistake_marvin
15962.0497063,1563.79071216,-14755.1083368,8441.70397959,-5443.61555484,-16444.7164493,3855.42683834,16540.3038294,-604.088718078,-1225.29472485,1042.01754661,-5124.00481649,-2698.30366858,1231.69784973,-1281.35530711,-3501.86743304,8.43127343659,-221.542192127,-502.615340796,242.504625968,1842.88677484,-2196.16423071,-4992.19615768,1412.34751615,799.738398955,2211.43076307,paranoid_parrot
-3863.08650221,12078.667012,-527.636544072,-2986.44912161,-2397.59990467,957.615329516,-883.808860123,-1396.0020541,-243.633161566,-5370.29270545,-8487.20091539,-6075.13245869,-617.492868182,-6699.95218079,2128.90380177,7512.76266092,-1687.91435461,40.080420499,754.395005715,1230.47797095,2392.14650636,-4106.57530214,-1866.27978278,-2374.35342274,-3517.11979179,2945.02826027,confession_bear
-8466.54067742,-398.552974617,21435.0718272,12078.629451,373.304475725,-2076.911336,-4767.03722783,79.3788967455,2366.0071355,-2411.51105069,4066.22083286,-544.95583354,3715.20223463,3159.16756003,2008.65025683,-420.288298992,-2367.68030317,-988.39782046,-540.674676461,-542.322712214,1397.99494131,-827.113872824,-577.748288167,-90.0687025009,1723.35306987,-1751.58345725,socially_awkward_penguin
-3694.19265135,13532.355004,2820.50794056,-7796.60010977,11792.2113594,-6755.25229958,2508.67741121,437.429734725,3336.18189273,-3732.1252683,-4303.57098758,6011.13341901,-546.439356454,-1041.25566473,-3442.65742561,1687.300452,2940.78284065,-2733.65502073,6311.97070132,-3805.09652354,-3633.43909208,-3074.0416625,-281.688716128,3256.51034952,5002.57524933,182.265851973,bad_luck_brian
-3393.69378264,12289.5150516,-347.936183866,-1831.92451253,-3203.78393332,-255.019484654,-2992.02303027,-3879.27655559,2398.57834598,-4813.19298855,-9009.95021116,-6325.88304929,-1324.77013706,-3533.08582645,2369.0256162,8233.75058514,-2836.85043192,-672.196362549,-1745.91178679,1180.52071672,2521.61782011,-3938.25359162,153.764111863,1084.37224828,-2215.9080373,-875.082587637,confession_bear
1234.56212159,-13263.1776581,1255.21073628,-1823.92574946,-6161.17885251,-441.928439716,-9294.22635227,1302.21436543,2072.26924459,6792.05832356,3821.19391917,3235.95593862,-3747.08746523,-5471.91475786,-4901.51184705,-321.030365451,-6778.02253916,-194.735588085,-1341.91388247,-3783.12904468,-2259.64200593,-3047.37112247,-602.562501242,1170.56856042,-2484.02599464,531.89925146,evil_toddler
-14772.4985938,-1648.64594487,-5154.64939305,-4549.3546298,10910.1929742,4575.21385586,4905.40731883,7054.52305933,-1686.360943,9722.66921952,958.64212981,-4691.18448085,4775.65430907,1073.55229467,2574.18526112,926.847172283,-4124.69537186,-1921.97846377,-626.727316046,710.260311171,830.149099151,555.906100492,-267.022803944,290.330024563,-114.174961584,-84.9258308407,college_liberal
19783.2038973,-11608.2086278,2295.21701855,195.401886722,-2965.77445816,1142.35958746,-4321.84483829,-2473.2428295,5057.34074667,11112.6889206,1592.43965601,141.802611497,-4034.69139293,3568.3854018,-1120.51812853,-141.179962977,-2277.26281659,3542.33180084,-6151.58670693,-5470.44605484,-1963.18849182,-5152.46040772,-1865.350527,-834.726864762,-631.309377047,-1144.40209675,unpopular_opinion_puffin
24892.2609412,-13648.1603194,2048.49840829,9.31692338302,-5536.05340875,-570.492116183,-4282.45400861,-4913.23858853,8582.95292399,8343.71222464,-6960.77090126,-4460.29430263,-8983.41086959,15034.4692078,5316.00639617,9042.44603119,343.230092819,2830.92815386,-8004.4203041,1059.58400211,1587.54449565,2210.65264838,-1957.7117429,-4296.25968613,11553.4169164,-962.303389305,sudden_clarity_clarence
25739.8280008,-2441.66022317,-4037.91835781,4567.13690682,10505.228281,9763.47740098,-2731.93110139,4162.89134931,-7197.05224849,-5787.18476259,-180.339467851,9429.37419781,-6415.35390425,-2334.1229232,6340.45098433,6367.11654761,1997.85701513,-2859.1627707,3842.59089292,-3152.44736235,4833.26174275,6193.37932878,-507.5440536,-341.232338194,-1371.17486158,1343.37022867,unpopular_opinion_puffin
-5733.05970453,9028.53070409,237.21654045,-5604.2103316,-984.79027256,-1157.97151489,223.019355213,-2262.19793797,2662.45127247,-667.324212576,-8825.69688526,-2228.69140048,-1284.41471219,-2766.88127345,-159.882417156,5325.79446408,-1301.384311,329.273784806,-4421.30326687,167.295222744,-3507.01627366,203.507689257,1177.82846848,618.100272673,-3017.00621849,2602.01238657,confession_bear
16484.1369475,-20933.910514,9284.19385825,-12494.6899741,-4246.39239283,1774.73756787,12961.811428,2467.73058835,890.347848708,-4263.1148487,2214.12871287,1487.46877186,-1992.26960594,-2008.85752466,1628.63567511,1762.01116123,-634.425409458,655.012327168,-392.065287382,2917.08684337,-148.34966893,2882.65551769,-4482.94423148,2158.20856719,3362.57381962,6127.01347596,sudden_clarity_clarence
-17347.7161964,-9393.1802951,-1156.570383,-362.41171708,1008.68765494,1890.5869405,-2898.67556361,3064.48726641,-1907.5329133,-349.005290945,1358.4064122,-942.778099695,-1838.12402448,85.1990501471,-5518.21584695,2364.77087247,486.330499538,6359.81713406,6027.87636543,-1195.4765686,-3035.37136188,1448.73270833,447.76191832,65.1643355446,3177.38930084,-892.465340388,minor_mistake_marvin
-18699.1852253,-10559.192988,-8114.16876885,16595.5405537,1470.28192381,-2897.27798764,7040.51013521,-8883.15269373,2153.3960579,1256.02590514,-1755.60767871,1996.06263262,-561.963292507,-2124.85680722,802.83115421,92.9727928675,1143.95344358,-954.644250261,659.797124172,954.035540528,-383.780474714,36.0537192016,-196.890750145,2166.19798018,-1385.07873005,-2556.54943468,advice_god
346.068042231,13164.1386819,-6088.91134174,-806.18152684,-7004.7798623,2274.39995258,-3388.06763409,-1742.20408976,-570.444389166,-485.794022027,-2025.42790023,5121.14127391,4471.03762625,-2237.74047291,8626.35143969,-4555.27917999,-3435.81881164,800.379613421,2962.51934663,-4266.01041557,-1319.72808912,-959.324704052,-3393.14112135,-1564.57861023,1785.90100515,811.828047568,good_guy_greg
27345.2959687,-2061.80259715,-5508.16039898,6502.91115645,9416.66153242,7575.0943608,-8897.34024614,2988.95211076,-1396.06929493,-1614.2479239,-976.515722995,6981.11438484,-9501.86302534,1572.23008396,6183.20520431,7970.91331257,-215.327498675,-4995.6431979,2529.02661037,672.174014196,2528.19316347,3500.37236404,-998.506824687,-468.203028019,-257.465897056,-1499.22254126,unpopular_opinion_puffin
-6434.47583028,5120.96060284,25425.8474561,12847.3926678,840.384086041,-1733.0372378,-2720.4717539,4903.46198805,2040.32480535,-1146.55015022,3262.27316747,-1171.3748938,1686.75322905,-1235.60406354,2171.10571754,427.742613654,626.838390689,-1761.56611239,-173.835999134,-339.783121518,2079.84587567,-1193.84556266,-2110.88308707,1026.36927891,2127.33287474,-1344.81510537,socially_awkward_penguin
34781.4864928,-5000.39185785,-4832.80462517,8498.56437487,8009.2131274,8737.11990179,-4977.04269487,4829.33026743,-6128.6924158,-3115.80509289,2307.48229502,9616.90740397,-6785.07174994,3028.56030033,6842.79883559,1898.26855443,-1017.56771087,1088.63189874,-3592.14725444,1689.81869481,453.802206133,-58.5764971444,2413.98062164,-5079.74940937,-2803.84189224,-676.522824681,unpopular_opinion_puffin
