0,1,2,3,4,5,6,7,8,9,10,11,label,12,13
-1751.45771512,12594.2887198,-160.419850645,-1582.76382744,-3985.88223556,4921.04903785,3753.27400737,-362.696913611,-6424.02640907,2370.51812702,2716.77326126,-528.731895202,philosoraptor,-1687.83950307,-5201.23028715
-3386.6736443,14718.8900213,3127.5011278,-7824.55640618,10844.0650441,-7825.60410025,665.678213503,-1047.54003785,5445.77078701,-136.313568154,-4053.90039498,6380.04639476,bad_luck_brian,-622.788591459,309.551733551
9087.45016198,5814.86325855,-8490.55841762,-3215.25440028,-3659.40267258,5075.16222299,940.326739344,7299.28776466,2448.94796244,3555.25477982,-1569.92914587,-2362.84688335,business_cat,1016.4525573,-1308.90485533
15619.3800638,1639.41252369,-14212.1928614,7314.98374642,-3773.59553622,-16275.0302273,3633.44546143,16218.1675947,-1087.7154955,-2281.34690195,1178.74956374,-4179.89156223,paranoid_parrot,-1572.60031081,740.537749635
-19674.6712531,-12424.1534468,-7003.43004698,16957.4006334,580.366710822,-1521.82860835,8386.16088545,-8323.2790388,1276.25356935,347.657008917,-819.461898406,4342.92996227,advice_god,-2312.59570721,-2258.34555437
-14994.1379016,-1294.75231872,-5323.25743442,-3654.18469521,10766.5488873,4694.89758553,4821.33800832,6559.27413658,-1614.5985981,9706.20640995,1340.00365026,-5517.01921589,college_liberal,3771.01637011,1095.16219866
-7968.27326571,7211.43510443,-1083.79829772,-2888.46790108,2778.93010292,2344.31199354,3403.00844662,819.576416216,-1628.64569112,1610.89722269,1005.42357843,686.073270487,philosoraptor,-2946.51269552,-4601.99517216
1004.75601848,-13144.0275971,1452.87255596,-3146.83322349,-5574.23407321,-681.712147683,-5882.01731622,1067.36516212,1487.7595924,4285.28397602,3475.48278063,4207.50877372,evil_toddler,-823.262156517,-5741.0620999
-511.544720563,11711.6294675,-344.342044328,-1178.04399542,-3213.801267,4478.23634974,2883.41361487,441.966793035,-5672.82290597,4412.78321133,1861.7104373,-307.808006361,philosoraptor,-1527.29915715,-2696.8848729
1102.55774381,-12877.0047906,1139.00582192,-2647.30375643,-5740.2516251,-637.301540702,-8002.33338049,1004.43037651,2685.21166209,5849.20126896,2693.67167084,2686.78453722,evil_toddler,-2580.18207818,-4488.6016926
-19416.9666483,-11686.7129738,-8716.5003871,18097.8241459,2794.12864973,-3838.56329899,8935.03378972,-9479.75239321,919.801466636,1585.44234626,-614.00475581,2555.17434293,advice_god,-2220.83462084,-1996.84591525
-1650.1548721,12079.2677025,-5063.58046046,-2704.80821713,-5898.58151968,980.257453362,-4207.61758507,-2943.06952875,1838.0698132,2170.03507139,-3121.18407247,3931.38391498,good_guy_greg,1236.54535557,1665.81820469
-2436.83969037,11068.2990819,249.102550839,-1203.67689721,-3883.83951704,6227.1856756,4127.16347309,1041.19102428,-6365.4531813,1492.90817466,4337.22566184,197.973960811,philosoraptor,-2731.68025647,-3987.09358179
-19180.95513,-11032.7322354,-8346.95668868,16840.8595818,2418.30177674,-3510.57471023,8106.1107765,-10838.01689,1671.69733468,1465.22286061,-2424.27278496,2418.52676206,advice_god,-4217.53773908,-1757.12775216
-14818.1615791,-1297.69069142,-4699.32379308,-3324.04192877,10506.2212403,4258.30265912,3779.56046326,6829.36012075,-1612.50453786,9146.68730101,372.60314713,-4845.72272934,college_liberal,3527.63976544,1727.83325242
19002.2449933,-18427.2057933,9632.2078517,-12939.5218916,-6470.793217,-1544.47762317,17515.58155,-2831.53031695,5695.96078349,-4806.36475708,5267.02212689,-1017.75624136,sudden_clarity_clarence,396.96556991,1335.20962664
17232.2289326,3517.56976761,-7004.34520487,1485.09017579,-3066.91541297,-733.231877797,-6699.50528697,3683.33053354,-74.6216608701,488.81005703,-4470.42612043,296.279251173,good_guy_greg,1241.84664437,2176.8061267
18440.4150421,-18796.2954729,10133.0079418,-12266.0498133,-5247.18638128,-468.105852672,16221.7366436,-2066.69241199,4447.74752384,-5241.85566037,4611.98075235,-709.630824507,sudden_clarity_clarence,-540.190099281,638.422290398
2258.45079013,-13387.6359935,1297.68825666,-1861.7677806,-5065.20811801,-1683.73290287,-8424.59437654,1268.25794526,1481.15148563,6454.90541039,3369.29922674,2884.354583,evil_toddler,-1305.86170654,-4529.79472126
-4565.68461459,9591.41919632,1643.44202926,-4026.78008353,-2920.23298977,1126.44858933,175.113016017,-462.567187265,-3331.78842435,-5295.06617747,-6443.52780148,-3736.82497478,confession_bear,-203.394799872,-12092.3751138
20384.3790853,-18332.4879186,9970.39824093,-13197.9464847,-5657.38985917,-496.72420181,16963.8311246,-2331.02337193,3533.58707623,-4977.26373223,2839.24358189,-911.083616339,sudden_clarity_clarence,1574.47006474,-892.673440817
-2692.01846677,10849.3749964,-8167.20614691,-59.5001065958,-5219.75699701,17096.6194412,1501.36282724,930.486699105,16388.7641905,-4664.38021537,3779.46608133,-502.322985326,business_cat,624.51161784,2312.50281464
-50.655300497,12267.0432043,7065.30473861,-1296.57862275,2330.19794345,4704.66978992,3726.15655326,68.1305694793,1992.08170692,-305.831051337,-751.419048989,-3142.13564143,religion_pigeon,-13529.3677639,-4670.56275231
-18367.5925766,-11210.8980095,-1026.24953213,1759.02385088,-2589.4333087,3598.63306836,-3630.28847976,1926.95483735,-1618.52169734,-4731.5042794,-2167.49738543,-3322.95424039,minor_mistake_marvin,-678.638881166,-756.500159419
-17527.5985802,-12094.6883737,2470.41896795,-4290.53788986,-188.462900794,893.226492889,-1511.66043574,1497.13558791,-5878.80442247,-6387.76859484,-6955.88260814,1038.09219165,first_day_on_the_internet_kid,-156.698764902,7065.99938028
950.287329353,4428.43306569,30421.9970234,13604.5821614,2929.9171983,37.9811270464,-2936.94775114,1194.05349412,4951.86792708,3827.67556621,-589.344061841,-2561.60381129,socially_awkward_penguin,1609.73683913,2010.14588465
30476.3733249,-3877.57720838,-5276.21615307,6212.34077125,9670.72582443,5994.63034414,-5861.93034642,4161.91413116,-2858.2029361,-826.13537774,1168.33542441,7386.44150809,unpopular_opinion_puffin,-4749.59511927,-2036.6207867
-4982.08663008,4176.47925924,-4845.42607304,-2008.49490385,-2595.86990071,-8405.95552616,4543.38848068,3158.83854933,-983.710524931,417.871774751,30.8618064369,4537.19600112,paranoid_parrot,-278.724548109,-4410.61011335
-18428.8554406,-13052.8409761,2943.33684658,-4255.34366839,-1593.0364998,1857.14816206,-3991.58681758,901.14447044,-5150.26065546,-5620.4152619,-7398.70500617,344.179243994,first_day_on_the_internet_kid,-2116.03012334,6802.48915862
522.070043531,11732.3353901,-5993.80773657,-2832.39655397,-4077.77697072,2120.72547018,-1119.81464695,188.740330635,-1279.18931641,-1623.58601143,-2203.26526436,8617.32738142,good_guy_greg,6184.31965333,-27.866521989
11146.7893156,-13913.6577177,4565.35213725,-3853.66661079,-6639.09417254,8.9426754246,-7747.79146311,-3097.04710594,932.34250454,15707.526247,-4399.87296483,770.185247134,lazy_college_senior,440.088633578,-5869.77390315
-20048.600204,-14643.0049386,2388.60385743,-2643.84273257,273.885908929,3477.68604906,-4228.13640084,1297.60469508,-1678.8181798,-3231.09510281,-3423.45131579,-3769.42507648,first_day_on_the_internet_kid,-1893.55886642,7441.32099061
-3106.76324113,10326.1015451,-8006.88684487,706.766009515,-4575.66856839,16707.9014987,1676.15809735,1329.99142358,14264.6174493,-5101.77266366,4653.71150795,-115.580513374,business_cat,470.171800664,1765.22742435
-3589.18159189,13601.6533371,4475.00440322,-8934.32474148,9997.32837047,-7183.27022187,4382.37568838,736.064264766,4168.51332934,1969.63609489,-4555.23045627,10317.3126159,bad_luck_brian,-582.007464122,1181.77515473
33761.0655889,-5255.77938726,-1151.61532362,1743.49923414,7442.83551047,-833.792284938,1540.01138558,-5402.49477943,-860.384438113,-652.685791594,-1607.18967801,-4921.43522601,bad_joke_eel,7922.66815048,-2551.33677893
29085.9017861,-6606.52418638,-4286.60579775,3579.07526398,10980.7021602,9180.8586699,-4505.7352396,5616.81641057,-4948.50829375,-4187.31390903,300.209440621,8001.67537785,unpopular_opinion_puffin,-6764.41647597,-1599.65200187
-18963.0753278,-14101.9040733,3499.05410203,-5716.74678526,-2728.92920289,2440.3077923,-3220.06231682,1421.56045867,-5870.36880214,-7193.81595558,-8617.34992775,624.148821978,first_day_on_the_internet_kid,-2347.50548134,6446.80146721
-3632.47349115,6461.11459848,28844.8277176,13009.3837686,3163.60062119,-259.775302652,-24.7429502094,5326.27204498,856.576449244,-186.646149206,3114.20991123,302.672428243,socially_awkward_penguin,2090.43334535,-1585.60750653
-10186.1417193,2183.06363026,-2759.6848482,-8820.21378419,8090.60065127,-8696.84784153,-7242.90343126,-6907.20422852,2203.70588917,-4647.89162723,7981.57009544,-4615.82896363,sheltered_college_freshman,-1838.37058337,-1450.96695198
1285.09911173,13224.3293421,-10175.7300109,5143.868602,-8473.04110996,-11852.8816075,3912.22480461,3937.13748823,-179.171748587,-2409.942586,1041.14856893,-2317.43007491,paranoid_parrot,432.235380892,-596.392736404
-18267.2076431,-12534.8155705,2346.30467454,-4515.70708061,-1280.56801643,2650.19576187,-3600.81850723,1291.19106506,-5317.61122521,-6413.45971353,-8158.5074913,447.257418867,first_day_on_the_internet_kid,-1201.69085186,6279.80586542
29662.4571662,-3154.94625763,-3923.16312919,4691.15499744,10034.0507706,6276.26151575,-4030.67453227,3478.67502782,-4441.03815931,386.965610181,1118.23101739,9090.22397874,unpopular_opinion_puffin,-4581.76743092,-412.456043482
4313.66319701,-214.500557523,4508.46801327,-1085.68449057,-10181.1273223,-799.613937694,-1685.73362922,-4196.74460184,695.932498699,5869.69265888,-403.491419762,3273.43566951,lazy_college_senior,5573.49362309,-2265.99091251
-17458.1730309,-10249.3155078,-518.467498447,2012.30533462,-2665.18478458,1769.80708746,-3220.56545995,625.615943268,-1371.43068687,-4028.6089434,-1406.60465659,-2820.49714977,minor_mistake_marvin,-327.237688512,-565.165885854
15962.0688865,1564.07504254,-14754.3212925,8442.50632732,-5450.16252774,-16436.7926702,3858.90800046,16553.4602108,-599.42109159,-1249.59263041,960.838977123,-5044.85259463,paranoid_parrot,-2719.22869794,1270.60447793
-3863.09468444,12078.7321871,-528.260410019,-2983.93623637,-2398.16232975,958.333175213,-893.760924435,-1389.38485673,-234.119315517,-5383.35152496,-8532.8932897,-6141.20073346,confession_bear,-718.840712578,-6629.77779435
-8466.54630551,-398.481185219,21435.3368559,12081.0412784,373.530855603,-2074.19316985,-4765.43347507,85.7705148175,2376.73381228,-2414.3191555,4082.47581757,-742.44280958,socially_awkward_penguin,3690.02661067,3176.21647104
-3694.20079144,13532.4846989,2821.5299022,-7795.16350439,11794.04591,-6768.80125073,2502.67125659,478.322534403,3358.09062785,-3751.98070327,-4320.6400417,5991.08120025,bad_luck_brian,-238.985542277,-1127.39473018
-3393.68608676,12289.6198593,-347.457611818,-1832.3386355,-3205.55796357,-249.868729346,-2982.83863212,-3881.20674215,2395.96128673,-4814.09471113,-9052.08812616,-6184.35267682,confession_bear,-1440.1600824,-3591.16374089
1234.53251302,-13263.1278956,1255.02900406,-1819.55380205,-6154.90644709,-452.598205683,-9308.04054318,1317.4281278,2072.14725875,6765.05049754,3826.02607328,3146.19295751,evil_toddler,-3698.34838463,-5370.40925847
-14772.4931671,-1648.6630382,-5154.55225466,-4549.98671941,10909.5358111,4573.88986367,4912.36197797,7053.43957113,-1685.85718954,9727.15472692,962.476175918,-4790.8408297,college_liberal,4630.30030984,1058.55920417
19783.2342422,-11607.8760806,2295.78152794,192.946179215,-2971.30636372,1153.1612104,-4338.9252959,-2423.56167721,5022.94709609,11111.3768459,1507.7755835,200.621886312,unpopular_opinion_puffin,-3790.31784571,3458.75547371
24892.241152,-13648.357343,2050.37709553,12.3670714441,-5534.96107144,-579.406075112,-4270.89662945,-4895.7202023,8627.01066022,8357.68977456,-6979.45080328,-4237.81401669,sudden_clarity_clarence,-9060.84459737,15038.4738139
25739.8054548,-2441.87986608,-4040.0540031,4573.69445684,10506.8032453,9763.67614217,-2704.0510006,4135.58633969,-7141.18666337,-5769.73990391,-127.167923877,9494.22792944,unpopular_opinion_puffin,-6322.12298626,-2192.8803757
-5733.04850719,9028.57159751,236.968536137,-5607.21919407,-987.856435609,-1154.53084695,217.015731665,-2264.75807768,2640.48621143,-659.291946838,-8867.45149028,-2054.42625676,confession_bear,-1267.58126287,-2828.94915746
16484.1316893,-20933.9364851,9285.4318984,-12496.4893901,-4246.63476507,1774.93947316,12967.4953263,2472.3024327,901.340573023,-4255.64998543,2188.19376224,1584.79413412,sudden_clarity_clarence,-2003.90717668,-2071.94087815
-17347.6875448,-9393.21716925,-1154.65819035,-369.151357819,998.260612573,1912.68416755,-2894.40672264,3063.78605486,-1927.76238574,-335.789039343,1334.51908618,-634.227336779,minor_mistake_marvin,-1755.35501618,-145.444849927
-18699.1711975,-10559.0574511,-8113.6862542,16596.498614,1467.55901602,-2892.13757685,7051.79418409,-8886.21532614,2161.59020562,1265.39846118,-1753.95162356,2069.30004975,advice_god,-461.14863573,-2198.78725809
346.050451216,13164.2447084,-6088.67514796,-800.331670589,-7001.79198811,2271.79954971,-3390.81073581,-1723.13092351,-544.319215562,-492.558530894,-2011.49339592,4650.86698263,good_guy_greg,4583.9847256,-2196.28110529
27345.2976914,-2062.02859311,-5507.01703411,6503.66745015,9418.23607861,7579.35000541,-8854.1098029,2952.76511659,-1377.54532148,-1602.5729036,-917.206661818,7373.42955368,unpopular_opinion_puffin,-9481.27150737,1490.11379618
-6434.48250909,5121.01922818,25426.5885125,12850.8919072,840.566428079,-1730.0659518,-2705.87580863,4909.60683635,2065.38602924,-1141.84890185,3273.96783285,-1322.23610335,socially_awkward_penguin,1595.16833499,-1257.9790971
34781.486808,-5000.34439938,-4833.90382048,8498.81272453,8011.96551384,8725.76075408,-4995.13258043,4831.44275021,-6116.28568466,-3136.20850482,2284.22407142,9753.04207403,unpopular_opinion_puffin,-6464.17310081,3123.37859049
15242.369186,1880.68020622,-13859.9761608,6339.35595123,-7375.02721926,-16413.6475291,2313.54792516,14516.1435389,1151.30909333,-1448.65151111,57.2858407016,-5692.08551271,paranoid_parrot,-1961.87506804,-1458.91765046
493.505738571,-13993.7812925,1484.3382605,-2682.49397777,-4677.56657506,-406.263829829,-7576.19865795,2055.76719416,1121.56378105,4611.81334346,4285.33560336,3909.9647243,evil_toddler,-2139.90069797,-4796.10025946
20103.8720945,-10564.2974656,1827.20772727,-766.944318911,-2304.30607497,1094.07035599,-3942.36966533,-2898.86636056,5939.12108871,11179.5079962,982.710014184,142.848605439,unpopular_opinion_puffin,-3762.06547438,3168.44638806
-4882.72455672,3824.64457971,-1387.08181237,-4217.9957288,-2545.04590985,-2842.09529717,-7980.30033707,-5075.45968692,-5123.71370339,-6005.82654447,3876.7518067,691.337246351,sheltered_college_freshman,-690.287965514,-3186.46706834
-2800.12135203,11243.2468535,-8468.76769615,444.464966116,-4922.52032345,15839.3743211,-527.462831541,-515.715780156,16591.2641124,-2595.47702401,1118.34072707,-2884.54766848,business_cat,-579.138886076,3273.2806251
-4642.30405022,8619.13965152,27365.0109781,14132.7782119,2143.91987932,-1289.46842364,-1638.53920939,4868.93217688,2506.75203644,-1700.76429832,1819.79098564,-2453.15318209,socially_awkward_penguin,1286.41247218,-932.605232175
-18478.0545848,-9134.30480137,-8488.05543329,16513.6071204,2801.25320607,-3539.2732792,10453.3470819,-10079.0515836,2172.98540942,1432.77631564,-1749.41615884,882.232367053,advice_god,-1559.98609797,-932.94574822
-14216.5917646,-1462.55939259,-4787.30985179,-4454.30020385,10239.5908384,3459.20554737,3782.6952633,6185.74365446,-2459.54379292,7928.25057226,223.438976472,-4217.40396631,college_liberal,4045.25614789,-6.7447837849
31052.8191057,-3940.44661333,-1744.71034746,2303.0399725,9323.47001256,931.131131597,1668.77121456,-5025.1404887,-2896.05463301,-5770.45185363,-2477.66064736,-3684.49888488,bad_joke_eel,8315.87207088,-2851.74271758
16745.9882825,-18333.0519468,9837.70692752,-12431.0584276,-6260.13312416,-863.500388815,15976.208302,-740.038188354,3009.57297689,-5456.40369871,4002.87440828,-1885.77754509,sudden_clarity_clarence,-94.1187414045,-330.898529172
-6196.03105562,-8193.01572405,-1595.26970694,-8323.37068622,218.286994898,-2698.09419042,2785.28414476,2101.98568413,-80.7220721028,4999.52411683,-527.511372087,2473.51158942,overly_attached_girlfriend,2039.72600116,3275.94130024
-11922.9240244,-6460.64773792,-1830.52715727,-3002.92956062,-1285.82418153,-1682.96145503,26.1002882367,2223.72212757,590.729648861,3458.9366772,-819.75488478,-515.433778994,overly_attached_girlfriend,2550.84987517,4484.95381223
25487.54413,-5398.3984182,-3265.85774058,5274.56647619,10982.107942,7006.47239645,-5190.31226654,4736.65861596,-5268.96286925,-2806.99556062,2929.30742576,7623.71951502,unpopular_opinion_puffin,-8260.4926882,648.133020472
-4116.50138197,11249.6555069,-2802.38682503,243.068095243,-3018.14328257,1440.33443173,-4715.02906967,-1708.79207609,2653.82175171,-2648.27605647,-6688.73385255,-6685.07842927,confession_bear,-1331.8229841,-1713.71379833
20446.1253923,-18655.6046925,10188.350534,-13111.2110306,-8679.77510808,1643.7719117,15832.7365518,-808.99143786,3392.88951567,-6943.69807188,4140.92449381,834.388428279,sudden_clarity_clarence,-1032.59706929,-622.433984849
-4908.86095039,8055.85744759,28200.6165975,13108.1837223,2350.9208009,-641.433053695,-622.218296306,5456.6087968,2347.99619552,-2110.59253395,1618.70188785,-2633.97958232,socially_awkward_penguin,973.59230529,-1900.61570166
7892.7745148,20540.7593036,2989.70808391,2159.98665287,-7597.19308549,592.777788071,2771.77918524,-7449.81032951,-7890.52812173,4097.62826804,6414.45302663,-1495.61449343,high_expectations_asian_father,-5033.49588467,9115.79585622
530.684083401,11979.2065755,-5541.20763706,-3827.91276835,-4185.64712982,1562.68071434,967.439883674,-509.01378726,-608.263526099,-1987.73902264,-1952.44999284,8384.48489127,good_guy_greg,7418.074417,-739.58100157
-18193.7716345,-11251.7570509,150.060332536,-1124.79546277,1.6143940801,2918.98911576,-2434.50992689,4434.44711186,-2899.83990997,-1308.55929993,1866.2313865,406.245291829,minor_mistake_marvin,-2242.05461094,-2084.14563623
7442.30014857,18485.5765727,3230.47426616,723.78247552,-6863.33466461,342.479684505,5095.75688924,-6449.15225132,-8605.17911462,3923.80457396,5663.01805278,-3985.51529718,high_expectations_asian_father,-3838.16604719,7869.12852258
22704.6830274,-19379.2316749,10455.0744647,-13415.1241543,-5939.9503697,-930.889809078,17121.0646356,-1611.56206017,6003.47505062,-5032.3243334,5435.00314183,-1663.66349426,sudden_clarity_clarence,-365.260916644,523.314563993
44.3086346215,-14491.4494095,1684.03491897,-2014.5429489,-5244.00741364,-287.890944638,-8893.92721113,2769.64692841,543.057881542,5564.48234948,3800.39567586,4037.61374401,evil_toddler,-2906.38126105,-5113.30545855
-1813.30751249,16528.7323148,3329.28992544,-6339.66613556,9953.10128043,-7791.8735271,-232.901784872,-1389.03033761,4379.99749124,1026.17539433,-5810.23360783,5833.5780522,bad_luck_brian,-1135.50969043,938.052460997
30619.7411282,-3595.2560535,-2139.67886524,4632.1496367,9061.79023516,2593.627544,-1294.13797945,-4411.00216997,-4295.75468411,-3276.52455367,-316.879353345,-5489.3078782,bad_joke_eel,4579.26126631,-608.450759411
-979.460942863,12120.2285602,-365.307664727,-1953.19577492,-3424.65148335,4952.08084752,5556.39650716,269.967633979,-5952.99289583,1127.67478786,2554.35329075,-243.977450347,philosoraptor,-705.916512897,-2515.25557557
-3249.79041611,10835.8743098,-7874.07647726,1621.06115994,-4406.85612879,15175.6916678,-1094.8769896,323.762030371,14194.7343446,-2390.76689745,1310.05714702,-1658.81050082,business_cat,-523.73965427,2330.15338846
-10002.886619,-8234.34249528,8671.76197576,-8263.51217839,-7545.59490305,2197.6288788,962.889144939,4647.82188316,-6152.29131694,315.356593713,4071.14967634,8196.86178722,lazy_college_senior,-1513.37313839,-8055.72492087
-3376.28045517,12120.7858833,296.329743906,-3325.43953028,-2758.4891705,517.194633439,-295.106001437,-2511.60513111,-540.865667924,-5316.1276975,-8083.25168606,-5259.19517688,confession_bear,124.310044428,-8115.76782855
-441.762956815,13523.760565,-5322.69954855,-3190.15762158,-6273.76725442,-252.430359758,-3433.43913159,-4362.41105711,3315.61368579,2619.64606468,-4248.86994155,4006.71883247,good_guy_greg,2833.78567663,2618.04332665
-3346.15742083,14049.8018477,2852.74853638,-8777.10764468,9943.13929793,-7560.13137251,1927.57250711,-495.463467012,7792.86937861,-231.233757216,-6969.65609447,6237.53147557,bad_luck_brian,366.425982335,3749.40001777
-4815.35498968,4205.13043514,-1420.18871925,-2988.70410774,-2706.28429445,-2524.19732376,-8412.60420368,-4538.37482724,-4401.59909598,-6065.56511265,3235.00379889,700.039181544,sheltered_college_freshman,-1632.62522799,-2111.95244039
-4995.36925528,9557.84257257,-10498.9977323,2352.94528251,-1475.28893627,17134.8140404,4867.98936079,1050.94135187,16130.0526281,-5777.79887151,6276.32139908,-98.021686998,business_cat,1712.13449938,3282.60517984
32325.4915911,-6829.19382514,-619.032711093,2062.31272902,7228.68184228,419.984753831,-696.485556821,-4462.1273097,-2412.36950968,-1755.12941315,-2106.38453185,-4685.34416222,bad_joke_eel,4622.8285181,504.238924768
-2665.57577674,10146.2175872,551.546172729,-3108.82980747,-2811.03738376,5256.08853179,5810.54682245,1079.89166874,-5909.92900673,2276.06993905,3418.13781763,870.242031764,philosoraptor,-1527.80768157,-3075.11676729
-19467.2375466,-10889.1530071,-7932.95353847,16682.7748948,1868.02592843,-1652.17768357,9146.07638055,-9316.64388996,1093.04352674,993.792714796,-1719.95897752,3218.88073123,advice_god,-2832.16632643,-2218.88146309
-8664.68221138,-202.26681662,-2568.7552776,-85.559166513,-3416.30031201,1442.22393786,-1981.48124415,-830.073126341,-618.798786146,-986.656237983,1682.67874409,-183.203722266,evil_toddler,186.879654934,-301.476937669
21198.1757401,-17771.6474369,9739.81012389,-14045.9667539,-4887.26878313,1559.9532237,17025.3820674,28.9696041145,3424.21804605,-5492.76913147,3738.3132543,-814.967411023,sudden_clarity_clarence,-1840.29340055,-71.0838400615
-3070.39646963,10138.8763764,-7835.25548043,495.783762821,-5721.48116283,17172.1652358,249.889095149,1291.07301842,13742.4624831,-4889.49540001,2745.04660102,-2067.16378739,business_cat,521.580443946,385.582213865
-3366.21727608,10342.9410982,-6930.99524539,1029.82934657,-4345.08732537,15913.6416436,251.516544564,1354.54759204,12131.522877,-2106.28348889,2316.50368478,373.401494463,business_cat,1255.19486587,-30.6158467735
-14702.3099165,-1457.02017782,-4941.82923536,-4273.8718616,10918.0931381,4694.76934274,5196.87917289,7275.09363137,-2358.65611396,9260.95916386,1000.64567608,-4861.57975963,college_liberal,4663.10657466,898.925596727
-8611.17072956,-1633.96605201,-2223.69396253,-342.089114182,-4606.77958713,563.689579694,-5436.30843795,-493.417123173,-16.0002164094,-885.315566491,2647.10037204,1868.52082136,evil_toddler,539.329950743,-1721.529345
-635.902672025,-15441.0521424,1871.57488216,-2421.03336834,-4707.24790473,-459.638794049,-8731.05898663,3015.79694559,536.195642565,4491.21740197,4033.8458362,3667.71792173,evil_toddler,-3444.19761495,-5195.83282827
27887.6553768,-5772.66819141,-3468.26160449,2201.54447091,7022.25974939,7599.35676363,-1082.85300884,4701.97699551,-5759.46809679,-4199.21389538,2125.75393084,6629.02843121,unpopular_opinion_puffin,-1818.14652307,-6108.61098008
19331.1715305,-11464.5583726,1962.28512464,-439.350934327,-3114.80505502,776.499559196,-4615.21124521,-2393.32411148,5268.92236773,11152.5113125,966.56232459,154.798153113,unpopular_opinion_puffin,-4775.58560413,3520.40712173
-8888.40817096,-556.022696137,-2512.57673391,-275.45804755,-3976.22116661,1761.51841321,-2370.90548064,-709.057239255,-1453.19707228,-1394.04506993,1517.26853517,-393.515193618,evil_toddler,-109.72757014,-1925.51383493
35515.0066896,-2641.49533179,-2015.79145543,877.368507171,8675.66064935,1512.01028725,2580.8379718,-5170.26185835,-2688.75660395,-4473.30926207,-3998.41623461,-4563.58964721,bad_joke_eel,7429.92560517,-3666.41375336
-18960.8607532,-13069.5830067,1780.7740411,-2488.54106139,1524.03068106,1669.85683012,-3115.48232629,315.534632746,-2286.72836449,-2327.36945227,-4585.82450147,-5285.26808139,first_day_on_the_internet_kid,-11.3372630518,6276.85589326
22361.8462429,-13445.6428968,3204.09048428,-1361.18594788,-6395.65203903,654.537656224,-2476.55556736,-4664.79619616,6964.95641288,4218.26356528,-8519.32140968,-7511.01829494,sudden_clarity_clarence,-8135.46277299,13602.6653646
3242.00545915,1160.39039367,260.295623247,504.865680766,-4083.84131864,-1238.16131577,-2811.81256938,-3019.25668442,-344.604418054,-910.033458181,-54.8456675287,-1938.56867696,overly_attached_girlfriend,-1555.63139605,8154.35762274
-3972.29871952,9987.07186903,-1556.52437787,-1516.01184408,-2619.8299979,2113.4541466,-665.025570481,-305.772668011,-1147.53841626,-5116.90154505,-5465.37908295,-3314.65577211,confession_bear,977.049805775,-6071.38452459
32476.6796745,-5301.67979678,-3236.11954547,4924.43902983,9883.4294331,1451.18759642,-814.892891691,-3837.8488294,-5229.34137538,-6435.86980573,-2441.85835662,-5805.49266,bad_joke_eel,6816.9038442,-2561.91239937
-17897.2231132,-11041.4342997,-150.33652879,-1204.63703596,533.714508803,2449.24216781,-1862.97083809,3826.41020115,-2245.70940789,-401.853051925,1886.78323567,394.043948775,minor_mistake_marvin,-2310.45378763,-373.712438348
16218.8699298,2521.86103262,-13586.9311486,8298.60379415,-6553.56896167,-16097.4485473,1739.63170446,14337.9696343,3348.25090359,-1832.78698534,1053.21065297,-3863.64454103,paranoid_parrot,-3899.64649254,4598.85656101
-14636.8434316,-1735.4512378,-5098.85364779,-4405.72611512,11062.1164544,4367.24188559,4652.70227368,6647.38061392,-2552.93507476,7809.25250035,638.221955478,-4881.31459479,college_liberal,5142.36701413,-562.256280976
-18224.9781039,-9305.88477219,-8857.92715698,17802.5580933,1994.48688891,-3195.41027348,6696.70050766,-9156.33494457,2702.51100115,2727.83759878,-1820.4980761,1055.19606184,advice_god,-1754.04118661,-157.578272859
-2986.04524343,15597.1218793,3839.04874428,-7650.94114551,9468.00443127,-8846.8636395,1550.47799374,-1299.85878479,6942.95423463,3639.30907685,-5152.8067589,5339.51728844,bad_luck_brian,-1040.82200447,2386.07279964
756.716001195,11308.5085266,-5899.29101526,-3190.00990181,-3478.88603387,1729.94358054,-312.89957165,187.825698406,-2044.53223441,-2819.78087918,-2183.91955916,8309.41028962,good_guy_greg,7848.20379729,-1943.46306982
-6002.13417326,10554.0008949,3281.7454472,-8413.67060365,8869.66650363,-6342.35264751,3063.76584888,1266.79855472,5373.55817537,1448.9770274,-5265.80313561,6073.82780701,bad_luck_brian,-1690.62868807,5112.50139877
-10153.255599,-4727.32917851,-1014.50168193,3064.52971874,-9094.23687014,-4492.27933984,-7256.35648598,-2311.80934313,-3970.23553791,-2586.2746529,8002.28120484,6312.61119871,religion_pigeon,15920.8135845,5099.35767258
-3205.78118133,10122.6864178,-8038.11338945,151.756936313,-4914.93738803,16810.6839974,1259.4926512,1143.64163335,13236.3290393,-5019.6669272,3156.10805529,-1555.03364904,business_cat,1642.68376031,-252.716761473
22955.8824279,7194.1134361,-4833.31535489,5751.71761163,3189.3174643,-397.851445872,-3262.27492908,1336.68504052,2916.10199409,6188.16224096,716.571435717,3429.65510273,unpopular_opinion_puffin,-1045.88558829,5613.5030777
17146.703128,-22769.2500458,10272.5096156,-10717.6626142,-7435.13136681,783.934402361,10439.5845556,188.847502418,1061.1668591,-6264.89599396,2242.0727883,1411.89910566,sudden_clarity_clarence,-2012.87845434,-2239.81798965
