0,1,2,3,4,5,6,7,8,9,10,11,label,12,13,14,15,16,17,18,19,20,21,22,23
2432.71001821,-13639.5801995,1712.06581401,-1902.89996805,-6327.91236058,417.312407748,-9554.66852204,968.205247471,1641.97525997,7032.10489181,3376.25522553,3670.04766653,evil_toddler,-3538.35304773,-5446.88575687,-4906.34358392,368.590292512,-5913.42172622,-1101.23096219,-2240.68148795,-4040.4678577,-2277.52934569,1987.32228554,201.451137593,-121.11643016
-1131.7940338,16310.0538774,3790.11336478,-7735.05976166,10722.6249549,-9185.4048569,5661.42300476,-411.954038564,4772.79065663,452.54550495,-4858.0637886,8705.82725856,bad_luck_brian,1472.81708689,1423.62425388,-5344.39775757,368.908535619,-1209.49197856,206.610941269,904.01521561,1561.996218,-147.006573814,2526.67504254,800.498150631,-952.96164833
5629.11319435,20145.4075901,2974.77122915,725.748469357,-5744.1887458,-615.217758439,3829.42949976,-7391.59789085,-8156.78245101,2898.02767626,4289.59910087,-5101.44950845,high_expectations_asian_father,-4332.54030015,7813.67286778,-2206.3237884,1182.76408104,-3838.35251525,-1981.30470983,4944.31028089,-1324.6254504,1933.95726685,18.9137807354,1192.1133108,2250.00906349
-19047.2765606,-13626.2749362,825.319622927,-2201.31874641,-2350.26579194,5346.88733986,-2785.51236323,5130.28530371,-3063.78415345,-2857.12870919,-639.849215085,1014.42115222,minor_mistake_marvin,-2735.68737136,-2075.16230824,-4100.71991993,2422.48486335,-1117.73590969,3383.60921649,6912.91402349,1759.97547831,-1585.88892637,-2297.28068966,-431.196082012,21.2634929162
4558.74186959,-11061.7694589,3431.91902852,-5306.06608939,-6762.79929144,-1588.88056347,-6374.81424678,220.337589555,395.0763338,6232.98949703,2536.86190397,1277.77810653,evil_toddler,-4045.96485563,-5501.62841304,-4543.55888557,-537.38329307,-3242.87517996,-1295.67246483,-809.587775239,-1790.9134089,-2390.53402198,3377.05964518,-203.738346189,708.101302959
-3193.102226,10030.4609283,753.297537174,-2263.60734249,-3290.89329771,7011.30936651,4464.38608341,1859.46824817,-6758.90643976,1453.7841129,4006.24880111,721.035640491,philosoraptor,-2634.5504668,-5366.54674319,627.894772754,-1242.97143561,5553.80812535,-1056.53467264,-4943.74467116,2923.9072802,-4030.38735562,2068.19650248,-1258.70084144,-623.644895332
-17810.6911972,-11982.0119333,2790.87693927,-4256.15770262,-1175.08379463,1472.98443969,-2810.04803759,958.458073906,-5307.45094069,-5921.18485406,-8330.93103819,531.990658425,first_day_on_the_internet_kid,-638.446353219,6785.52706521,-1539.36985853,-5089.90196477,165.08696533,-5595.68843756,-2617.38091022,-40.3985911373,-16.7287164442,650.0749989,-1343.75911131,1419.06693804
21497.9426892,-18927.56299,9437.58109685,-12049.1064299,-6400.65102149,-622.140504189,15200.1950524,-1036.6175674,3465.13474006,-5162.32688009,3329.57679807,-945.239791432,sudden_clarity_clarence,1207.76757968,-169.910743938,4587.41069562,1397.44864588,-1777.16190584,-1829.36127689,2402.02386031,-3836.47664636,677.777524413,750.681841275,-1579.37747998,1050.41786132
-3365.27548654,12064.8543518,-489.964427919,-2931.90037741,-2550.72108773,39.6198766724,-1066.4192921,-2528.73309618,164.235543711,-6332.73380279,-7847.28006411,-6803.157511,confession_bear,34.4530737578,-7355.58405976,2591.99187138,7152.99358579,-1503.41562195,-1921.73257828,1605.07835135,-1273.39029392,-299.246616518,4653.34875073,-1506.95820075,-64.3160536185
29434.9697298,-1965.55217876,-5658.00270358,6199.01683969,8642.48575719,6916.68972423,-6372.15319696,2755.70660345,254.069802498,-927.448579014,695.144120585,8024.06111722,unpopular_opinion_puffin,-8878.64553359,3453.47443504,8353.88835872,7733.48991728,-1489.38051043,-6389.67303868,2907.21577943,2623.55321061,-2253.85048204,-2699.64457387,982.228304897,-4609.31290816
34628.7185335,-6600.06128142,-1663.57252622,7242.10587543,6610.26021001,597.850968928,-4829.00320202,-4492.47509064,-3597.0065018,-4957.56540449,43.7855057616,-3651.03897345,bad_joke_eel,4684.35664232,1687.96577617,-5269.75144165,-220.086887803,-5152.10440361,-820.150104123,-4059.51322846,5272.38376943,-2308.78089558,1760.64185834,656.930928584,-9619.470112
31756.0019966,-5883.71243487,-2539.84369579,3936.81967819,9868.5576605,1653.27192295,-325.801896151,-3628.89738504,-5690.78190986,-6981.15745233,-2204.50157199,-5845.90554249,bad_joke_eel,7199.23704801,-2884.83589649,-4485.15919875,-2038.31402448,-458.704762283,1745.56679797,1957.90379502,-2482.4890775,-3544.23888063,-1515.75537357,-1351.41131833,1444.14851942
-3592.12073289,15220.02276,3452.19001035,-9042.76712328,10477.9752699,-7284.36464019,2886.95272936,328.755105859,6650.46641871,1576.37527229,-5524.05558767,8771.13291853,bad_luck_brian,-888.311396991,1956.83791658,-4198.40999429,2361.67198539,1628.31470111,-1263.94692043,2328.93264632,1721.75945914,628.300672521,1816.15313093,-2619.00257418,-1384.50164241
-19285.4968913,-11870.490079,-7691.92064999,17019.8511416,1465.92666423,-2572.06271715,7907.62720405,-8424.11463584,213.188700325,699.765773178,-353.495788155,2958.16581927,advice_god,-1803.53175501,-3431.10963647,529.602801615,-153.125139192,436.293593512,-218.331564443,323.910600395,442.400522844,819.066310994,492.223123512,-1892.51699961,842.613296993
26380.8947795,-15127.8243346,2825.81032807,-1289.0524076,-6177.49104721,-421.617047249,-2986.67016213,-5065.13819939,6766.54237396,5144.69996044,-7551.94897487,-6930.58268996,sudden_clarity_clarence,-8083.41452787,13394.1033757,5224.78054078,9538.49414837,401.69156282,2864.59088475,-8422.01208363,1046.49144411,2555.95742634,-4954.48365139,1961.54639859,-3178.56160311
-3316.68794034,13352.9823895,4270.4509057,-10412.8632172,10713.5771676,-9302.6771578,4818.92447321,-163.9166221,6406.75828049,1787.57199334,-5289.02016569,7687.29981761,bad_luck_brian,891.659486947,467.661720703,-4377.23391533,824.431450491,2927.32228515,-1694.67582246,2850.44931147,-1514.23026838,279.285290536,2657.47049298,1192.76935282,1838.7500092
-3625.800139,15108.2579801,2308.59734013,-7014.45204785,11706.6344848,-6820.76040749,2174.91064784,1521.86392246,4311.81372216,-993.376212469,-5137.53449209,9117.68047647,bad_luck_brian,-1188.95455636,2987.57238371,-4892.79219293,3068.59708655,-1348.34076278,-9.8686931435,593.762216529,3718.50975466,64.0985091473,-1920.11323323,-2186.14820358,-2624.20467975
-18180.3994499,-12709.9091815,3072.20556715,-4519.92056978,-1904.06280267,2460.90433535,-2839.88376642,1335.7598124,-5801.39897263,-7801.31591526,-6660.75013149,571.911563891,first_day_on_the_internet_kid,-1959.19926752,4968.38364546,-1006.19755299,-4522.26373528,893.973776867,-6069.93279175,187.868615851,-720.334903427,-67.2095135983,1889.60923303,-3483.65513192,477.08963042
14212.572755,-12241.5673664,3907.14674868,-2746.51659402,-7204.49391991,519.647748162,-6356.5601594,-4254.88937593,6480.77441735,9942.70864851,-4815.00886824,571.52029857,lazy_college_senior,2252.29370524,-7237.9343694,3466.91621258,-1538.64753563,4769.2377934,-1361.2411456,6762.68504322,-4861.07378228,2916.69745867,-3676.08033281,3952.51782284,-3125.37094582
7583.9870057,-3744.134469,-6199.74870218,323.198902358,-1954.0368092,880.041040361,-2608.2954515,1629.00161873,-3921.9931112,1260.04472094,2264.06967653,-3134.66627556,philosoraptor,-3434.64992791,-135.824871927,-1805.6836291,-2234.29618474,1028.09656016,663.906869918,-1381.808656,4480.48829294,-1571.69067611,3911.37882043,2277.50030606,1511.62573184
-2554.77109007,11630.5612333,474.726489713,-2856.00519933,-4092.09879517,1947.74715806,-1129.35266741,-423.862463234,-2210.91216667,-5217.14821236,-8092.31334976,-3140.92681601,confession_bear,1088.69988739,-7983.22322913,1179.7166512,3867.93491039,-1982.38292588,2511.42275994,-1120.43344354,5644.60772425,3916.46244259,1754.81409002,-800.725066697,-682.836522266
-18009.3680246,-12679.7606899,2854.93577537,-4419.63939302,-1455.72098827,1037.83100498,-2892.83106181,1573.85768781,-5841.91682176,-6384.06422077,-7189.4635086,737.913185553,first_day_on_the_internet_kid,-863.700008991,6409.20385955,-2281.77740568,-5205.22544556,-189.486568969,-4235.41259532,-3227.64246598,-210.758110833,702.836792114,305.584370434,-2544.42615156,1350.92760876
19070.5354297,-15649.4362172,8557.86865699,-7212.09882603,-3598.88036755,1149.13562397,9764.56304992,-628.271682267,-2372.93190777,1978.9894569,1907.59816385,4359.24001551,sudden_clarity_clarence,-174.264709029,861.122257401,-6318.34868615,-3277.06988707,-3470.64740956,5847.62645511,-9014.03543422,4886.09434786,13181.0108137,935.301051839,-7002.11089616,-3909.05429125
24613.8019903,-8401.88145003,-10445.4782239,4328.53040792,361.686292556,13657.2896634,-6092.52960761,5407.2723082,18981.2579773,3548.39265596,-1783.78011174,-4669.99944929,business_cat,-2662.72896158,6009.22650981,-3119.8474851,-2560.51792143,4543.24408104,-187.099960019,-183.135783196,9526.98895454,1057.64304496,7569.38566525,6476.60952094,5138.9532824
-17744.9585226,-10511.2841322,-748.009332418,1901.70415072,-2169.59787128,2786.15612484,-3303.09120726,1464.52688266,-1437.68870235,-4151.92001911,-1898.59057767,-3250.63168503,minor_mistake_marvin,-412.643466224,-425.923099622,-3910.38904372,5621.98452096,-1962.35356931,5852.67419742,4863.99558185,2308.59953972,2676.36797154,136.683931941,3980.68013577,232.107889753
5212.41492802,18924.7649409,4504.83724428,-269.025899988,-6795.3229229,1684.45581791,5115.38054578,-6201.75956851,-12296.5246232,3929.76851814,5788.69008842,-436.555254008,high_expectations_asian_father,-2956.26201966,1549.05119987,-3702.64079132,-841.002573799,1659.0324212,-783.673346567,6200.46198817,-766.115487452,5464.1787196,1684.73027047,-4133.02993694,1121.32535308
-3626.33541025,7285.23146962,-6912.70568398,345.516614446,-7822.48574861,-9509.9586372,2165.33399948,3513.15988014,1138.80401269,1750.65036398,-2711.96329171,-410.279059754,paranoid_parrot,-1900.07579873,-2003.67186932,-1865.16083982,4748.0217714,3339.02091538,-1629.76635261,-2485.56380905,-10805.0177183,-231.48967836,-7124.46391822,2320.5565085,-4923.39584238
32853.0818602,-5335.32573243,-2688.95373963,4023.53045961,9583.88917355,953.714582035,-936.396077361,-5206.4570938,-3659.27205265,-5666.14666701,-2084.01043209,-7112.30757746,bad_joke_eel,6937.05762297,-3308.57389888,-3841.11341014,-1494.91727941,1461.70485491,-2426.68886646,3400.51020843,-6117.79853539,-3981.1037302,1662.87748273,-941.958259221,-577.444088322
31959.6366065,-7328.69333129,-893.765911659,3476.23799078,8786.75696018,1335.84282161,-725.264362736,-4034.55490392,-4368.56602705,-4443.66095486,69.9304865849,-5867.141022,bad_joke_eel,4645.55217313,433.55838611,-6368.89720524,-408.79575705,-490.0085919,3755.29153882,-2269.9082597,-3645.43583999,-4152.14095575,-2541.55384324,-3265.32496144,-1494.76401328
6527.06432691,21371.840267,2630.18187676,234.844320259,-6524.21793415,2927.66753986,3898.44005534,-5138.31762646,-11330.8811217,2825.18358158,2173.03628974,130.917634805,high_expectations_asian_father,-4232.90324548,6998.54050819,-3171.13755068,-14.4781522818,-3585.9447798,3498.85705923,2967.84308007,7332.25711468,2135.67764252,-5333.58739139,-3846.83782012,-364.163471402
-14767.5634097,-1662.84303643,-5287.48010113,-4382.37432576,10894.5681505,4524.28759371,5040.86898313,6799.08608594,-2330.79752877,8767.69422088,1510.27683711,-5419.66018143,college_liberal,4968.98039682,123.433968885,2576.13960165,1446.84405256,-3084.14374326,-3665.89721789,718.512534921,-1723.45865198,697.257169641,1030.40158655,-702.43626693,382.494242181
-11262.922674,1582.65093054,-3390.4645429,-9306.22320033,9373.58802483,-9306.0649847,-7515.46390719,-7948.39302486,4200.25781591,-4137.98402226,10414.6269971,-5412.10214783,sheltered_college_freshman,-3406.02178446,-955.350680118,3656.54633057,-1886.23351298,1377.48701178,1092.62691734,-991.175850608,1099.25559786,795.193173739,-2067.08504179,-1325.85103523,1785.08741945
-7313.07469451,509.621087114,74.5596754575,-3068.28965688,-2980.05309618,-3993.65616914,-7351.55890743,-4423.70240107,-3920.78848973,-7631.37669441,3794.83310581,-506.230540945,sheltered_college_freshman,-480.487626053,-3894.84750089,1164.88487607,-3940.32113441,-1329.98599259,-10380.4446743,1887.56182831,-282.867327736,3488.32212744,7233.032301,1581.54475518,-5567.1346374
24819.6356384,-5790.06508393,-4757.9163834,6178.19221157,14363.8736089,8870.69645453,-5683.99678767,7029.23428071,-7065.81514238,-7290.82602907,3519.68957337,8189.10506785,unpopular_opinion_puffin,-10025.2594846,737.899131478,4313.20934192,7209.82295783,-1849.18309602,-330.336925955,-2070.67916714,-900.466699103,-1700.7605817,-3082.45714066,-2701.66373109,-1582.50937068
32121.6864555,-3827.36210718,-1117.73258572,2319.73670441,7735.96423659,114.260429927,3451.60251621,-5087.42073809,-1649.16942077,-3733.24122634,-1152.27047713,-2455.98615669,bad_joke_eel,7987.63901658,-197.518037126,-6025.84934637,-2480.40885147,-2703.5008077,1641.78500251,-2200.31456549,2488.28347846,-3365.96605433,-2315.1763471,1876.56802708,-3584.28602697
-2481.65869028,11631.7279361,-220.454955146,-936.987043675,-4018.49397521,6236.74460406,2444.30393492,634.971382041,-6495.46473865,2577.32715554,3063.90391745,-1193.06197957,philosoraptor,-3112.33413494,-5128.967429,648.242882171,-22.6402980332,5949.27136164,-42.6821105071,-5211.75466809,-62.5737421179,-2897.68282128,1519.31176577,-1088.26779564,806.86752674
-19032.3208214,-13851.6009013,1958.90775914,-2887.86760387,1804.45415952,883.072433009,-2378.11098212,667.838617245,-2861.73714359,-4196.39459995,-4109.98595918,-3877.34038112,first_day_on_the_internet_kid,373.734705769,6647.68135567,1286.67134004,-5293.02878079,3972.0169105,2568.17700195,-2496.32476002,-2917.83431518,-392.226899045,-3048.56526757,5339.47732067,3221.4463895
-2765.46577619,13207.3705749,-6209.80597464,-2642.76500138,-3559.51231183,1809.39027366,-4823.92727352,-2638.23270502,4489.76655508,3059.33538057,-4520.91904784,2459.35865376,good_guy_greg,911.18090404,938.153239991,6750.98356375,1609.15569491,-3161.14034146,-523.951814485,-1700.55755356,-3849.36371847,-3538.5468479,-946.712467721,-675.73655593,-2315.1499055
-2880.91831643,14343.2783127,3473.83008927,-8193.01032794,12103.1828868,-9010.83399134,4276.52194687,-201.27425427,6335.76714837,925.792973059,-4909.28519674,8663.64510618,bad_luck_brian,-1729.33842059,6213.43270699,-4921.20682109,2254.0806408,-506.050635964,1437.92325959,-1332.1310074,758.553101702,-3764.61969268,-1375.05871669,476.413227492,-2861.28314576
-19165.7751689,-11742.5306947,-8588.70234027,17447.9484804,1819.39279438,-2547.4321235,9315.13114003,-9171.85751501,1788.95678961,882.589257339,-1225.88232231,2788.87462031,advice_god,-2129.21809618,-1265.7273701,1037.21361368,-609.273896967,-1292.44564901,168.0914213,-1273.61092894,1926.63839699,-1673.2406751,-1386.27254745,163.371086342,-324.736873839
-11116.238415,1809.1270165,-2660.51667262,-8777.61073476,8902.17517044,-9334.19526131,-8104.31883912,-8168.02732407,4569.88132823,-4039.00964116,8789.40930826,-5107.26209699,sheltered_college_freshman,-3916.0533124,-316.216321055,3149.16876772,-1574.53467058,1360.87894988,1113.16439614,-1188.55678628,767.430080428,299.827434184,-2423.85973854,-681.556664209,2442.72323707
-7423.46491631,-95.9487572645,-280.579355782,-4139.99055002,-2886.21315738,-2650.94569039,-8131.14931536,-4183.86454434,-4877.92714447,-8828.40667259,5023.24608309,-255.804435572,sheltered_college_freshman,-528.017096079,-4949.93648977,2124.36966888,-5048.55162228,-558.580228069,-10497.870796,1730.09165925,724.908762191,2624.92802858,6006.23863977,1280.90617155,-5879.93897552
-18731.514103,-12353.0474151,-600.980337211,2157.23009553,-2494.44291479,4438.40466291,-4065.61068395,2897.7132766,-2399.63547284,-5899.1710324,-1343.34842803,-2762.78093583,minor_mistake_marvin,-1206.59429307,-506.777424631,-3784.95333974,4929.33653885,-2180.09392023,7213.98008163,4332.44329966,2568.09275587,1189.54634243,-610.313503842,4696.45463853,572.577757947
141.853518999,15760.8643241,3970.76254024,-2650.18643342,-2398.32608712,825.961720752,3369.64358229,-3779.97029342,-9677.52501482,5701.44691494,-276.201984659,969.904989663,high_expectations_asian_father,-7354.19544609,3862.95843387,-6358.76324383,3592.05365252,-1141.74792068,-823.263787952,312.272820346,-1055.75838623,96.4064377304,-2877.35517038,-126.798948394,-3113.19554235
-15070.8631492,-1707.08228677,-5091.3396791,-4170.3445021,10593.6631749,4840.91089207,4119.30292629,6771.07178925,-2732.42386052,8933.41061832,691.926269922,-5156.23598579,college_liberal,4633.34414859,-568.381089939,2979.87250155,1116.96852579,-1851.89440539,-2401.99316894,524.874683642,-692.326625679,2635.10244553,170.492459353,-799.473091115,354.338560811
24311.2842931,-5730.80447258,-4280.18376467,4917.29750286,12194.042352,9934.51554421,-6031.41017343,7447.71360735,-4450.60827675,-5844.91807618,1978.62496211,10756.7680265,unpopular_opinion_puffin,-9924.46121193,942.728070144,6452.91142674,5532.33043792,-950.787817237,-3478.55683462,2284.6119273,3752.685575,-6081.33038698,-5063.63593432,2423.36189507,-3625.52970821
-19276.9307271,-14813.3630163,2576.7099888,-4541.74628219,-149.549008655,1589.80238429,-1326.07294385,858.047596238,-2436.01419612,-4224.90855705,-4551.15255836,-3400.34727386,first_day_on_the_internet_kid,1977.5214355,3896.17114061,2279.48376991,-5529.70184556,6827.41703214,1427.33080122,337.370142046,-3314.15234555,75.6792630479,-2021.38869682,4490.85427518,4383.0394099
-15109.2997333,-1946.05016643,-5067.05042142,-4054.54807862,10717.2405225,4592.95214354,4717.37067251,6658.49871716,-2447.01487571,8395.94056498,1177.41363553,-4493.28964417,college_liberal,4599.56897763,-148.60472258,2820.82308721,808.784419475,-2028.0309889,-2398.19151046,630.774471314,-303.73903048,2020.97766978,168.329626925,-600.610887907,-407.830860025
-1751.45262447,12594.2770506,-160.341872486,-1583.3761252,-3985.45122332,4919.93195313,3768.06372866,-371.357683487,-6402.11584215,2387.71014753,2744.33024526,-435.428206653,philosoraptor,-1696.03068165,-5258.9462611,796.822162844,-1145.16375186,7539.88094104,87.1845569467,-4767.85566364,1242.8663868,-2630.71432898,1548.9988218,-239.733107447,1850.94759725
-3386.67290042,14718.7764431,3126.77690012,-7826.4656419,10843.7083778,-7820.30077998,663.383252513,-1063.47941383,5435.68824119,-127.347539348,-4049.16723193,6357.25207015,bad_luck_brian,-917.494241109,402.954655036,-3542.30124185,2885.67005243,4461.50778344,-2102.28195556,3512.6735471,-2480.43961546,-410.701728765,1949.62363263,-1123.64238773,3343.90127451
9087.46701674,5815.26957742,-8488.61065841,-3208.85304342,-3661.63718564,5076.57729063,976.08845632,7332.78461296,2494.56737192,3536.87454052,-1632.39148923,-2428.86582497,business_cat,1231.28941161,-1286.54814945,-139.256885498,-347.694143904,3441.47495051,6215.25019728,3116.86934455,4082.56363391,-3914.87477151,-1920.08257098,4064.27296314,3228.05736554
15619.3748902,1639.27551081,-14212.4590291,7313.85573028,-3772.6426305,-16277.3803249,3627.07568223,16216.9781529,-1089.14879022,-2265.93868774,1217.06364971,-4216.61485594,paranoid_parrot,-1509.26839729,710.745997987,-2765.66045647,-2514.56351116,2826.02885551,628.683488088,-1184.74554338,1100.07952779,3668.36164277,-114.546919805,-4147.95454499,675.955780968
-19674.6618265,-12424.104361,-7002.91836689,16957.650916,578.790610433,-1515.21309944,8399.550856,-8332.06087192,1280.10065903,349.15322031,-830.027143107,4327.45681711,advice_god,-2421.72991456,-2278.94413666,1202.08093799,479.46692269,-1928.14529642,-1368.53401358,-228.593890772,1816.85711141,-1816.34298928,1149.66825162,332.64758545,-1211.13518132
-14994.1319328,-1294.75840613,-5322.51041307,-3655.66364786,10766.355448,4697.87813149,4819.20201374,6559.87975667,-1621.30134929,9702.12635481,1337.36906729,-5317.44161895,college_liberal,3978.71304356,1036.88101851,2899.39983675,1144.94931111,-3738.9102761,-2288.63380611,-355.179542667,-406.6001148,1604.4500959,388.331306888,-1057.2922824,-1625.67813276
-7968.26821656,7211.42573653,-1083.42436804,-2887.78317733,2779.73959797,2343.8956422,3420.14035068,821.286198833,-1610.97461044,1613.82677025,1024.31269185,695.898429351,philosoraptor,-2963.83900931,-4640.16477863,-1557.10612098,2577.46182111,7112.53031043,-46.3521665292,-2154.13885632,-2294.99225679,-4829.44096199,811.353349622,-88.0489210684,3.7460162862
1004.78262699,-13144.0204589,1453.73007316,-3152.13460462,-5578.59601418,-677.939694347,-5867.04373674,1065.52175998,1484.40805345,4293.13733388,3455.64796291,4454.09905639,evil_toddler,-894.387245531,-5830.56813349,-3218.51404337,-1237.49485084,-2349.25205898,-44.7090023133,718.303836205,-3244.13739633,-1768.20644629,2860.60560564,42.9984908961,-105.668372257
-511.553415318,11711.6653181,-344.522717484,-1174.11707734,-3214.74661928,4477.45879489,2899.09814267,436.365008969,-5633.64755955,4430.94111588,1875.95852984,-394.906355388,philosoraptor,-1547.45506928,-2698.67267343,-948.474525781,-2237.1241078,5340.05718517,1918.09701846,-5071.79569888,1207.4734977,-1934.83742707,383.695184912,1043.17923122,2680.11065196
1102.59328919,-12877.000942,1139.54782155,-2653.44161631,-5746.45861177,-630.954910757,-7986.60168644,990.138441628,2681.07487938,5860.39773865,2682.83820572,2913.37637874,evil_toddler,-2586.75298781,-4598.2461277,-3769.62978725,-368.73971811,-5246.03027645,-536.027321164,-197.42096794,-4574.29232494,-2837.43271616,3121.80599205,-147.604736737,95.4165322056
-19416.9639178,-11686.7734499,-8716.68741026,18097.3543847,2793.28877502,-3838.75175894,8937.25782212,-9488.35430177,917.64538551,1583.41874457,-605.483487338,2522.84660655,advice_god,-2296.39437247,-1956.9446337,-407.593774653,-610.145357756,-1587.15737005,476.38690501,-1780.3314105,271.956396627,710.493423456,-229.665473182,-1607.35988282,835.893370182
-1650.11794716,12079.3618507,-5062.53996238,-2710.75075261,-5904.25015209,985.865320237,-4182.44736578,-2947.66166112,1840.48126131,2170.89767431,-3151.55658731,4357.2577088,good_guy_greg,1205.63232301,1570.20128818,6837.28311043,-82.9497834531,-2459.7692872,1032.25431884,-2024.714543,-6306.74440151,-3512.16647694,-2583.00936993,-2375.1905419,-3864.54221115
-2436.84218138,11068.2012436,249.286214233,-1202.42912114,-3882.52022972,6228.76162913,4151.15570311,1023.86776226,-6337.6132761,1516.2717864,4384.86928999,244.014941246,philosoraptor,-2815.81015492,-4021.46754772,604.677394743,-573.317428388,3814.04898351,-1018.36021372,-5447.43483399,2472.14931328,-5309.36742091,1869.73899211,-433.21806859,-2214.02852781
-19180.9408524,-11032.6964807,-8346.59871292,16839.7070649,2415.90675002,-3505.23634068,8119.43839845,-10846.7457111,1674.87429847,1474.25342352,-2423.52557633,2405.24414516,advice_god,-4271.17570365,-1777.86448031,1550.35980942,-1410.14150702,-641.921786053,-535.985176514,-1255.94806651,-686.989555524,-1561.65328333,137.241836157,-409.48188264,1218.66192132
-14818.1656072,-1297.6723042,-4699.11333836,-3323.77129621,10505.5260814,4259.0291438,3772.18218814,6842.10074975,-1606.39283141,9142.27784693,369.661321893,-4771.41793304,college_liberal,3673.73894293,1694.01407544,2587.66778122,1592.52639021,-3427.8914271,-2512.08557481,-1590.37729549,1341.34549479,1580.31011815,-476.173590295,637.011175311,-751.687480394
19002.237465,-18427.194629,9631.82703873,-12937.1602504,-6463.97410426,-1558.58416185,17522.0529927,-2827.13237434,5710.37076029,-4818.39165875,5276.60415373,-1059.48069969,sudden_clarity_clarence,428.365650369,1385.35505845,5480.90737178,2623.17740744,-4149.26506744,-2779.69138406,627.426454085,2315.71313905,-3230.36404669,1497.92210384,2065.32253993,-1669.4943783
17232.2207937,3517.40102568,-7004.96495882,1490.74233193,-3059.32246153,-735.293666246,-6669.56207864,3665.25745331,-33.2236244896,510.120719473,-4438.56305088,247.443354721,good_guy_greg,1131.15388277,2340.3213526,1410.30116755,-4146.68591422,-4685.54986392,5008.49702756,2456.20082897,8047.07553988,-6707.63372405,2424.13551973,-904.065445531,7185.13156652
18440.4094144,-18796.1942322,10131.8341718,-12266.5258533,-5243.33011775,-480.370134067,16220.9612131,-2056.22567198,4452.10649198,-5248.53724823,4626.95317441,-719.929720482,sudden_clarity_clarence,-537.564779884,687.816957785,5541.45947203,3498.58646503,-2940.92942683,-3452.49996819,2965.23871595,860.89671743,-3006.19612234,756.155139776,1369.74712476,-1356.46720748
2258.46161477,-13387.6360203,1296.40018309,-1862.33908209,-5068.19046169,-1681.66070058,-8415.73837674,1250.95760146,1489.3607022,6474.11539447,3363.15490932,2880.05989114,evil_toddler,-1397.85490103,-4496.52484551,-6068.60434149,-2134.9080562,-5458.97728848,1993.95237987,-2145.21671723,-4623.8463418,-1248.788903,3437.91645192,1286.91535853,4865.89963777
-4565.67201595,9591.43954475,1643.40949214,-4030.12351346,-2923.27609387,1130.95125304,173.671804811,-468.67212527,-3353.49019106,-5294.31516911,-6437.41524226,-3601.78149074,confession_bear,-125.792398112,-12099.9598086,821.64270775,6237.03362094,-302.816534418,-141.918274606,970.434029228,704.370488487,4214.63019608,4859.75955497,-2779.21766558,-1069.05324819
20384.3741919,-18332.5634942,9969.62335802,-13198.2987585,-5654.34058391,-508.028891402,16964.2200942,-2338.01662275,3533.53001254,-4973.02841456,2849.699891,-773.032148679,sudden_clarity_clarence,1568.49242382,-825.135400336,5707.0406062,2502.95112193,-203.76241577,-2557.76242498,3413.65390189,-853.561954894,-2098.15390139,815.261331741,-1759.49525132,-0.1115436296
-2692.03332875,10849.2884091,-8167.27780398,-60.038642339,-5217.73537179,17091.7254436,1486.93146454,941.546239924,16378.5302839,-4678.46198414,3788.07606941,-563.406095424,business_cat,614.900398766,2328.04975073,-5135.92971399,-1239.76629835,736.560478551,-2422.9496976,-36.954140775,-582.037557655,1143.8095515,-614.713220549,-2153.42765467,-598.719652619
-50.6402584532,12266.8438384,7066.1853364,-1299.96150662,2328.13130139,4712.77516598,3741.65183968,46.2317275845,1989.01410622,-289.270980956,-697.483630665,-3280.06535054,religion_pigeon,-13399.8342961,-4818.95617685,-1394.92191942,-11683.029063,-5497.9190782,-925.956864503,1596.49840252,440.646457811,1267.20083325,1212.64283663,1452.11163175,-6108.8119136
-18367.6365378,-11211.2651373,-1026.16157018,1765.96863125,-2580.30231997,3593.40206725,-3634.93020619,1918.50566853,-1573.41945147,-4708.1390545,-2066.24992186,-3606.32654628,minor_mistake_marvin,-814.970848179,-616.567685852,-2343.34068366,5736.38294991,-1977.56103939,6187.74652514,4779.54623598,2019.56158799,1899.32802898,33.7711174122,4319.34284847,412.687857503
-17527.6177538,-12094.7095146,2470.91117181,-4287.58503703,-183.651690471,892.456483025,-1512.92026877,1504.41825385,-5870.67389784,-6386.12460754,-6934.39638146,908.67349163,first_day_on_the_internet_kid,-269.195661687,7014.39162773,-2307.5695386,-5478.81004527,-298.063887048,-4242.15500908,-3020.1895952,-905.812288295,-460.571545788,950.562313487,-1048.2128266,1414.69151983
950.296720093,4428.80845605,30424.3063832,13611.1614917,2925.82280917,50.8876318456,-2903.11951867,1231.61600338,5007.4542504,3819.31951717,-594.157833336,-2535.56015837,socially_awkward_penguin,1792.68492652,1837.50145169,3495.38246592,-2049.74084165,3710.74058065,1631.69000911,760.861966166,-1878.80075126,1874.8762746,1282.39118225,7532.92093674,-55.2885091012
30476.324738,-3877.79302286,-5279.07363105,6213.83565237,9681.7323809,5985.3776157,-5903.90277712,4139.44533462,-2893.53191457,-830.301644158,1191.00096794,6998.78776783,unpopular_opinion_puffin,-5113.53783613,-1851.75672366,4562.12589521,1116.66268162,3621.70979859,-291.095502988,1993.2367268,-1865.9013616,8033.26204542,7388.84480999,1743.65351843,7607.88838944
