0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,label
-3386.67013819,14718.7456437,3127.13030113,-7826.5265887,10843.8483041,-7819.55440412,661.10719896,-1068.77568014,5440.99526066,-130.299276846,-4052.41783348,6363.07887233,-898.695199098,393.188305154,-3552.62935025,2866.3446093,4414.46278493,-2141.05434476,3448.17204145,-2583.35470437,-942.582265597,-1821.22778536,-2147.70628556,3629.86574708,-2119.38345468,3410.00823678,350.267452393,1631.25363547,bad_luck_brian
9087.46138528,5815.35108126,-8489.5930863,-3208.63147389,-3661.19416064,5074.68249439,974.367320698,7336.55541521,2488.30111708,3538.95104875,-1622.61401068,-2408.57095387,1169.60654067,-1244.57418763,-198.763039775,-298.343793323,3493.38231134,6211.73290196,2920.18958916,4156.72281735,-2814.49430191,2617.76618672,4390.22854539,3670.76963809,4790.48020829,568.359226095,113.47409839,1479.23512777,business_cat
15619.3748095,1639.26328175,-14212.1401578,7312.83648426,-3771.86001498,-16275.2379162,3629.20235664,16218.2286872,-1090.03213986,-2263.33399046,1210.37681812,-4233.08483055,-1497.52850433,693.170070768,-2733.62723909,-2504.72378673,2712.0395696,470.265360479,-1286.05036975,793.412521845,3583.56544054,-10.2627818007,-4215.01804814,1271.79108455,2190.77111277,613.397890923,1985.93913922,1128.52507532,paranoid_parrot
-19674.6624996,-12424.092881,-7003.08019532,16957.8474786,577.134353242,-1516.34036117,8399.71776881,-8329.44287216,1281.36770915,351.278024995,-828.779420446,4326.27089138,-2422.05562776,-2279.32008131,1176.56743083,507.986863374,-1885.99082704,-1335.10979687,-138.458311837,1880.2823068,-1648.48813514,-828.870363247,1071.68660024,-1404.75505543,261.516002517,-218.706926051,-170.417824503,855.50223064,advice_god
-14994.1321512,-1294.73826984,-5322.67098802,-3655.37648506,10766.4430795,4695.79375705,4818.83501002,6559.81620774,-1618.16861045,9705.78055493,1347.43796055,-5323.19395636,3969.46044701,1039.53855772,2885.25497342,1128.22194886,-3653.00267486,-2229.27800808,-213.020681258,-349.760228343,1509.99223322,-606.565227448,-774.703338008,-1606.08484207,59.0553825816,-437.279527827,828.604792945,1269.82176443,college_liberal
-7968.26861252,7211.45678274,-1083.24027223,-2887.81225524,2778.90801861,2341.58654219,3421.4871315,822.417251428,-1606.1180596,1626.41376434,1033.28703547,690.786227829,-2950.98504672,-4621.72147985,-1544.23067265,2558.86169089,7147.61020984,-43.1349840373,-2047.28795583,-2226.16227526,-5275.36726324,-442.853265197,154.177563235,730.43702348,2530.33184845,1381.39105848,2816.63986377,667.632917211,philosoraptor
1004.78326002,-13144.0448249,1454.02777814,-3151.86782353,-5578.54893318,-680.497224116,-5865.61671075,1059.92739927,1491.93792994,4290.76767836,3472.72562436,4447.1284205,-872.561258183,-5839.89575462,-3223.8121264,-1310.57410332,-2248.39985063,159.418364338,826.87859904,-3158.89401908,-2239.06013289,-2861.03629392,1112.61930459,477.334730558,380.862634113,-4331.86962449,-20.5129542892,2361.8966613,evil_toddler
-511.553320261,11711.6386897,-344.51751024,-1173.83123543,-3214.30372608,4479.14176002,2894.60699644,433.955006978,-5640.31482511,4423.52568066,1880.43821338,-376.777323391,-1552.97603975,-2697.7437409,-945.007476845,-2245.20942936,5297.87527696,1727.70375466,-5297.35098383,1299.39092095,-1789.33447987,-581.019296926,-38.6688259999,2616.98110802,-601.962338477,2986.50733361,236.437493306,107.124272847,philosoraptor
1102.59555755,-12877.0250673,1139.84939423,-2653.56199388,-5745.809988,-631.591649648,-7985.54634638,985.417472381,2681.66534247,5867.39289662,2690.81680648,2907.63118008,-2579.01078449,-4615.87302077,-3769.9068074,-435.816780765,-5165.7884662,-335.073091337,-151.74185686,-4423.9685271,-3236.70510487,-3058.9708344,629.719499256,306.716578195,450.960175611,-4327.77933114,-2024.4673404,3056.40584552,evil_toddler
-19416.968458,-11686.7453925,-8716.82942087,18097.4607708,2793.95014405,-3836.8821008,8938.28974396,-9484.72909987,912.59404705,1582.97190901,-608.255973314,2498.47053266,-2299.69261153,-1967.21602899,-360.656332172,-604.543913298,-1701.93041469,465.815466744,-1947.34233715,181.450546574,801.728578085,-221.279445836,-2153.49353902,1256.90305719,543.679714749,1880.53241409,105.470125523,111.721999944,advice_god
-1650.11805917,12079.3184976,-5061.9227096,-2710.07605252,-5906.59833974,986.176300562,-4180.19593719,-2948.31197457,1843.01299661,2174.37721341,-3150.46343171,4328.57870127,1229.46516301,1539.61729722,6846.46564131,-125.240880839,-2429.52791894,1142.70902202,-2090.81250402,-6201.20012616,-3896.3904824,2503.87502924,-2156.72978413,-2698.84705773,3697.19348061,2859.90456433,4531.93426514,3588.57806101,good_guy_greg
-2436.84251242,11068.1747237,249.578905756,-1201.74587748,-3883.66774718,6226.52072551,4150.40550876,1021.56039024,-6331.7174812,1515.52101519,4392.85907651,239.328637372,-2800.33870562,-4024.51184759,629.287379846,-659.227635285,3906.2473802,-999.760910147,-5341.58609019,2569.05805127,-5810.96241929,-1946.34129927,-483.142569748,-1782.35888552,-1024.85166826,1654.8392809,2237.87753972,597.860244499,philosoraptor
-19180.9415156,-11032.7080749,-8346.69489773,16839.9648043,2415.89763044,-3505.60376725,8119.53479029,-10844.461272,1674.9358116,1470.90776766,-2420.39006477,2397.90484181,-4275.56588349,-1780.14429422,1565.77476346,-1394.87486737,-647.783277968,-577.323960951,-1264.11610105,-791.856743525,-1449.27961312,-117.689685578,-363.836662824,1402.23163614,715.750316706,335.90580905,185.865034497,1204.20474645,advice_god
-14818.1642797,-1297.68655071,-4698.84973726,-3323.77078169,10506.0211683,4258.83616252,3772.0649595,6840.43512689,-1601.92219304,9142.78219863,366.409747818,-4775.51779378,3680.28171746,1685.52381826,2586.39433176,1581.9046053,-3354.7521466,-2486.0709807,-1509.61948359,1317.93735148,1336.11132388,654.668542928,600.736353605,-741.121802897,-707.490526385,-630.213061703,238.543670907,-448.983694265,college_liberal
19002.2334109,-18427.1969047,9631.24970693,-12937.7444004,-6466.0625332,-1558.5332901,17519.0522906,-2826.6067157,5703.79756904,-4814.70268645,5241.40447184,-1026.03334947,406.459635017,1399.12274631,5433.81006181,2645.93829905,-4208.8929872,-2536.33665863,676.437442993,2491.74857872,-2989.36405128,-1231.76823372,2285.58253512,-3030.71631391,-423.662892646,-2642.00794302,400.586006676,-1939.01353038,sudden_clarity_clarence
17232.214064,3517.51181452,-7005.49362867,1490.97303511,-3059.41834749,-736.869788173,-6671.85269075,3665.19859086,-22.4190050577,519.82328092,-4443.2879478,234.475218509,1126.76397539,2399.20322296,1447.7689799,-4055.06471479,-4603.21026889,5020.27550095,2426.10841302,7918.89699686,-6611.1505493,-668.05786796,-513.009476086,7810.75883038,-130.708854337,2416.43073971,-2034.71241931,1005.25768498,good_guy_greg
18440.4130282,-18796.2635428,10132.2760983,-12267.441768,-5246.23171439,-476.209354546,16221.823922,-2060.06660317,4442.59626494,-5246.21445059,4581.81838756,-703.323196966,-527.402702363,664.881358211,5548.94761342,3484.12400195,-3103.2572905,-3104.24554871,2828.49975161,936.899876204,-3216.09903381,-842.164187898,1147.38451336,-2183.35116932,605.99433,-1268.64236008,-146.956733134,-2456.347337,sudden_clarity_clarence
2258.46329,-13387.6739096,1296.69315687,-1862.49553178,-5067.52638657,-1680.75849078,-8416.04830633,1247.47396462,1493.37074157,6468.73080623,3339.23476018,2894.51175243,-1391.33108442,-4489.29166355,-6051.57526454,-2176.47769402,-5568.6340958,1994.41781425,-2361.72775618,-4601.09457,-1422.94849983,-3296.95859553,895.236250149,4716.17209327,-418.975905075,-1996.3830792,-4264.53004036,2.803578321,evil_toddler
-4565.67130124,9591.4374318,1643.34430044,-4030.99176659,-2923.11624026,1131.9448682,175.388688464,-465.786541208,-3354.09178073,-5292.66303278,-6443.83517238,-3600.25591639,-110.572218929,-12080.6207113,821.756063948,6293.95987213,-287.735784749,-179.505507534,939.001511104,525.680341215,4021.06923477,-4857.3901001,-1772.00246461,-785.81886031,4017.61043113,-723.712225697,163.539870574,-883.569910059,confession_bear
20384.3740657,-18332.5802502,9969.61896909,-13198.7135899,-5656.63578593,-506.28155227,16965.4104707,-2334.31722178,3528.06300457,-4976.36029623,2822.41842449,-785.269190486,1575.93513601,-859.702075815,5698.67992843,2526.65619252,-336.394952672,-2330.25946042,3475.99359804,-852.418557233,-2193.50158897,-1071.72650732,-2033.75608065,57.6850185506,2646.7981223,893.99770336,2620.61459756,1035.87355724,sudden_clarity_clarence
-2692.03400023,10849.2840496,-8167.00184009,-59.8441961568,-5218.59394734,17092.3450126,1488.15897571,941.350617641,16377.8049575,-4684.30338623,3797.38569761,-581.52592316,623.033744344,2320.99430219,-5123.70839486,-1250.30864713,697.787632296,-2387.50347319,65.5768171193,-575.642660076,1043.18718571,283.938990794,-1474.14325898,-480.576037863,-422.850987742,-2113.24026024,334.677120832,-1128.65032122,business_cat
-50.6402172533,12266.8199603,7065.68422253,-1299.90276311,2328.91386848,4710.20937881,3740.41116495,44.6209096049,1990.81983076,-277.018606417,-690.010555834,-3277.08838649,-13395.0091334,-4864.26336294,-1398.13804238,-11763.4271085,-5340.75981706,-816.527684734,1723.27604633,491.774909269,917.297746678,-1390.77506113,1354.75265294,-6532.29461909,-5580.34253317,-756.236647332,1528.64968318,2301.41099468,religion_pigeon
-18367.6369235,-11211.2550421,-1025.79418752,1765.87331586,-2581.73373383,3594.249031,-3631.85048926,1921.26551439,-1569.98024628,-4695.0111452,-2081.42745208,-3635.41841106,-792.400950857,-616.070791008,-2302.42210416,5751.94033717,-1926.6357345,6491.07175928,4752.81850588,2183.08328548,1572.36858482,-69.5093685918,4034.07272172,408.650635747,-6418.99764163,1866.53093077,6673.5854854,4386.26976224,minor_mistake_marvin
-17527.6181425,-12094.7125911,2471.03593653,-4287.28469964,-185.160238051,891.205028138,-1511.78853332,1503.53852597,-5870.3335106,-6386.02569125,-6933.23039116,907.163726235,-266.497902187,7014.42595501,-2314.33996467,-5525.1867063,-248.853282357,-4197.76349243,-2849.50680575,-806.928794773,-721.001326583,-1269.83785866,-309.412264559,1206.02108266,228.43097021,-1308.32901779,2342.21044465,-2484.72331581,first_day_on_the_internet_kid
950.296542341,4428.78193998,30424.2323018,13612.0331759,2926.82994745,47.4567300044,-2905.02031363,1229.42185112,5014.17549817,3823.6609348,-600.407098149,-2499.80438528,1778.74264797,1901.87199995,3502.33367378,-2082.91032744,3806.28777596,1622.89875555,817.59351344,-1791.44237578,1680.24049419,-1008.7005614,7403.84714244,409.059488146,2915.38508111,2203.2199871,4612.38033463,-2464.42185467,socially_awkward_penguin
30476.3245167,-3877.8056135,-5278.90574328,6214.24777376,9678.10342174,5984.45824527,-5904.63563148,4145.33818291,-2889.08529794,-838.192458408,1182.10684236,7014.9624191,-5069.87570801,-1856.0909067,4509.908143,1167.23202924,3656.86667649,-407.383398207,2242.82516569,-1903.783924,7639.52806569,-7431.47531378,2615.69214342,6574.16267719,-3730.18107097,-1419.43963721,-1155.89868865,-7630.64990178,unpopular_opinion_puffin
-4982.08240359,4177.07399693,-4843.9040997,-2004.48750142,-2599.76036672,-8397.26405146,4526.68459598,3242.43383512,-982.072247704,371.085757853,-68.5340966348,4324.48424144,-85.1822097123,-4433.59463173,-4902.31742746,2977.70000021,2339.22796626,-2250.87779727,-2863.27617742,-7672.46450843,973.475048915,6099.89280809,11793.3825949,-2541.76133326,-506.06501829,-720.747633817,-2021.33931192,-6829.01900939,paranoid_parrot
-18428.8718143,-13052.8268015,2944.09110286,-4252.45204184,-1589.45833722,1857.33655311,-4002.91414616,918.992767288,-5142.77564841,-5616.21079282,-7365.02294915,127.723646475,-2159.11129234,6755.51747621,-2101.6774043,-4335.37156573,684.331966491,-4625.83197218,-2813.14963357,-227.867503672,35.2304404494,-437.547235613,-294.596140151,2121.1424213,808.441700314,-1411.02245828,911.53202751,-3308.33593402,first_day_on_the_internet_kid
522.072501027,11732.3991843,-5993.68100422,-2831.15035059,-4079.36193629,2123.48937454,-1104.91829065,186.89585726,-1281.93794229,-1618.63080038,-2259.58336423,8842.72868215,5931.08694647,-40.9553237415,5750.41118067,-7704.19764837,-6243.49683725,6381.67936993,-1523.43390765,2295.42504268,-892.322474769,3344.17336843,-3.821653504,-1195.75448006,-75.5018456494,295.483617871,1074.63169542,275.225474265,good_guy_greg
11146.7162131,-13914.0788362,4564.16091542,-3848.51616028,-6625.10181839,-7.18386427689,-7785.20264861,-3086.08087102,940.618704452,15705.9743807,-4365.44472681,280.312949889,226.675148526,-5713.8344274,-2236.03663499,-1435.16802233,5223.61131918,-7937.03254744,4856.21510243,5623.65988452,-615.137866807,7207.23989448,-8491.94519405,-2029.64710569,926.993856276,1634.45975312,5695.41665369,-3578.69414304,lazy_college_senior
-20048.5568851,-14642.8667092,2390.57414533,-2650.80562514,258.758590599,3486.51608375,-4198.66710787,1317.72595549,-1675.35715002,-3222.71693889,-3464.39497051,-3529.43946417,-1665.76531069,7114.61701109,3021.38876242,-3156.03480858,2602.07849957,1352.04078759,-2950.36213593,-1338.242921,-1522.64492192,3798.47160734,2106.81518251,-779.193728411,-204.540183427,-3796.44510147,1641.38361705,8482.41273366,first_day_on_the_internet_kid
-3106.77647218,10325.9617831,-8006.67349774,705.687948378,-4574.2958649,16704.5940103,1671.92403159,1336.05769637,14257.5137448,-5108.77997758,4673.33106223,-142.009687543,433.197253043,1763.37163744,-4475.6843893,-938.397571987,1136.06575586,-1809.42557471,286.469968978,-48.6637863648,-17.1032375962,-19.4163791252,-2192.99164411,-2169.96537756,676.522507537,-1122.55866683,1935.2004232,-1576.29256847,business_cat
-3589.17805331,13601.5286058,4475.47406724,-8936.64158411,9995.70531044,-7184.7772806,4394.8115356,723.972959894,4166.83895676,1980.53495633,-4554.92201816,10317.351282,-987.765685434,1183.16089591,-5577.15803553,390.382705081,88.1610570274,1386.77187921,-498.171616222,3656.83127982,1623.91188833,-3007.3401865,-1850.62300621,-2842.00771063,-949.056698389,-1369.9812443,1543.60316855,2588.40413777,bad_luck_brian
33761.0615594,-5255.88985365,-1151.40788264,1740.15748744,7445.48140885,-842.199081436,1540.01923036,-5400.02977694,-861.090794085,-660.334015124,-1620.28173778,-4604.07941652,8001.57162541,-2558.60824419,-5272.26597866,-3638.53952264,3515.65867821,1971.87327635,-641.416878573,-1546.12395942,1468.22071609,-4933.47978422,2514.72066846,39.0460494946,-3706.46128823,-6039.22163978,1247.82970172,-443.727500391,bad_joke_eel
29085.9082246,-6606.73444528,-4285.59744909,3572.0394123,10981.6894422,9180.27172366,-4521.99561978,5605.5617708,-4996.61953072,-4190.56324174,314.431974774,8038.38180474,-6973.2571036,-1667.90222336,6808.33505084,3552.39719416,3715.65150796,-597.336529908,3991.56876325,-3562.89059058,2962.4951974,202.915289164,-3616.30679601,354.588366454,988.316155549,-4044.70334103,3507.30188296,1117.82573816,unpopular_opinion_puffin
-18963.0806114,-14101.8195485,3499.41985453,-5716.03872044,-2725.95082251,2435.08333498,-3231.5305121,1432.18089641,-5883.03631857,-7208.5064232,-8604.95124702,513.487799805,-2363.10931078,6397.52633479,-1132.1655102,-5419.49024922,1753.70250603,-5513.81295922,-1880.17240096,-599.059969328,-107.382719751,-1350.27352087,-1077.42415281,1580.9343325,1446.23449234,-2322.45611543,-453.943497483,-2022.27402149,first_day_on_the_internet_kid
-3632.48355547,6461.14296598,28844.5994453,13010.6213236,3164.42334642,-260.985038669,-28.8507436735,5329.82122076,851.486044027,-187.928761959,3108.16623684,333.148464355,2074.25384583,-1606.50865651,91.2468105402,-4687.43560912,-1154.9872089,2377.25303426,-467.453106888,2641.92721376,2117.72247031,-92.889931422,-418.358586022,-25.6948295429,-249.100856566,-303.053610266,-413.834515356,-1221.23603776,socially_awkward_penguin
-10186.1426894,2183.12646359,-2759.87139648,-8819.21644439,8092.01089812,-8694.55926374,-7256.29006279,-6893.2210461,2197.49990922,-4653.14844084,7992.4478641,-4682.55056768,-1574.10520146,-1493.70315633,2583.54066781,-967.866647147,1264.36322038,-410.576888776,568.965012208,-1674.93703811,1172.01528022,2272.41185815,1222.85265109,2581.73447336,670.377252536,958.966113544,-1721.37260618,-1126.59769548,sheltered_college_freshman
1285.09084541,13224.3864518,-10174.6757816,5144.2884681,-8470.9340196,-11850.4008059,3892.37167289,3960.67796342,-198.672130545,-2429.39940995,1037.45162111,-2345.83565711,590.130346216,-662.949814545,65.3347089515,1270.89537926,726.952412171,-3518.70699887,362.017042166,-8499.58157856,380.324856712,5125.29191523,1126.72835861,-4204.00634004,-2401.07164208,-159.15889291,2660.33850037,-2066.24935603,paranoid_parrot
-18267.2199805,-12534.7925806,2346.70443719,-4514.09048384,-1278.3157384,2648.03876082,-3609.97896441,1305.54963979,-5318.94780193,-6419.3392041,-8158.38411667,295.681979465,-1249.60683464,6213.31688515,-905.391432432,-5212.79660402,790.371012777,-5334.88807499,-2295.17055462,168.612360082,-219.153135332,-64.8060018971,-1378.71619415,2120.34960174,1646.48125375,-1891.05867579,782.285393961,-2291.71575239,first_day_on_the_internet_kid
29662.4384062,-3155.31589764,-3922.75227556,4684.63312929,10041.576717,6259.23626682,-4051.10167595,3489.30199627,-4463.62490509,384.487339267,1117.60237287,8956.72676849,-4889.20671287,-442.719947483,2718.59726955,2517.60710179,3434.91051743,-2248.96956582,-292.086637474,-1010.17467496,6168.28963861,-1312.3064776,-2192.0390052,-2216.52069123,-1062.05102342,-6613.94174082,5532.46175206,-1888.59029383,unpopular_opinion_puffin
4313.71648681,-213.472625096,4513.87530306,-1081.20535006,-10208.9868309,-760.451792721,-1640.14961136,-4106.28310871,743.330532751,5807.38954223,-560.061002187,3590.92509172,5956.88807661,-2718.04201312,732.667142802,-6008.57898536,256.325952906,-1505.41487172,2558.43246025,-2610.91568265,4354.24521178,5806.94808397,9471.21839737,-1990.64720926,8502.8356169,2432.8537172,2337.23578891,3085.24573849,lazy_college_senior
-17458.2214394,-10249.7176064,-517.799922859,2019.31500479,-2657.11387961,1766.98955299,-3220.12221846,624.993571917,-1316.74799075,-3989.87913545,-1317.7387621,-3134.98489498,-468.757576249,-433.642676146,-3626.72955007,5306.36142643,-1310.01712027,6414.66995913,3458.17035775,1681.34010384,2038.30762277,-363.038562316,3828.52222158,361.280575051,-6127.0434093,1346.83325559,7803.29086039,4173.85090326,minor_mistake_marvin
15962.0467515,1563.79085556,-14754.8491306,8441.74863655,-5445.12200487,-16445.431679,3858.37501337,16539.9829573,-604.226075029,-1228.54667399,1040.35141521,-5120.5311943,-2704.37136191,1225.44966236,-1261.04884153,-3487.02092239,27.141901948,-146.828084398,-490.373337766,103.172288734,1927.14383064,-2356.25005671,-5168.86281079,97.0708754268,1292.22722252,869.824009436,3843.68771147,-1016.89901078,paranoid_parrot
-3863.08726676,12078.656228,-527.496098288,-2986.51360432,-2398.18979647,957.71670588,-884.996590371,-1396.51326684,-240.502965194,-5372.45055847,-8485.05261317,-6048.73673195,-617.963464468,-6682.51770139,2081.40077517,7477.31506397,-1653.69326429,-6.69470564467,779.379090236,1221.32082542,2505.53562345,-4134.44979397,-1335.02253696,-2711.21609785,3185.7726287,-3018.24521771,2046.35047088,1035.97256509,confession_bear
-8466.54076212,-398.56482331,21435.0904249,12078.6444403,373.538488981,-2076.83721068,-4766.68334547,77.7558762866,2367.75966012,-2411.31503019,4070.38496485,-550.128077561,3721.80181445,3148.60812693,1991.43951557,-443.539669724,-2309.56847755,-1001.29423929,-531.692840637,-548.677626418,1345.45519781,-811.883311681,-786.904393859,-188.215659968,-2143.48189335,1086.60350458,119.002307626,1820.59698487,socially_awkward_penguin
-3694.19032165,13532.3451939,2820.52543831,-7795.77493135,11792.2694021,-6755.527323,2506.43651878,438.553934431,3343.88410583,-3725.99034207,-4303.35029115,6000.70105187,-507.301461609,-1031.16779461,-3455.62959437,1697.58813765,3078.60446291,-2851.98966702,6419.45995724,-4053.911018,-3892.32245713,-2720.94995652,-1081.12040824,3296.92531498,-1365.02931251,4897.94197368,-1515.99980937,547.075535353,bad_luck_brian
-3393.6912346,12289.4982866,-347.964651488,-1832.85026701,-3201.53733406,-256.145305746,-2993.75019931,-3883.93899013,2399.67728416,-4810.10079977,-9008.5577217,-6296.68056258,-1362.77870408,-3523.46117718,2363.28799024,8194.8729026,-2841.93701505,-662.449903889,-1745.06482189,1255.25187253,2492.07390844,-3857.69727717,-215.982586006,1188.24510455,-21.4165820791,-2850.67269633,-809.118843802,-479.681306487,confession_bear
1234.56154427,-13263.1925166,1255.46015446,-1823.6994222,-6160.41029026,-445.336560761,-9295.1876993,1294.52665274,2080.41484542,6783.25671565,3831.92159651,3243.01357693,-3744.72266454,-5465.34805335,-4982.25579263,-395.342703389,-6632.15484664,-230.018879814,-1289.20983797,-3903.08585946,-2511.76447625,-2861.8886262,-582.175797257,1207.92227008,1049.38870891,-2366.76614342,-2109.31164276,1894.14398376,evil_toddler
-14772.4975931,-1648.64234655,-5154.65268275,-4549.12024296,10909.9056224,4575.36296143,4905.21519345,7056.9883841,-1686.25662382,9722.76092413,953.667296425,-4704.12231127,4774.87601116,1073.80505182,2578.2050693,918.931029885,-4045.15284493,-2017.5218837,-689.214354168,731.673076906,900.429330392,512.701008077,-289.183287404,206.666819645,-126.635982122,-227.098007643,-742.958380546,-297.503318529,college_liberal
19783.2026561,-11608.0994436,2294.61213962,196.48397008,-2969.82400725,1145.31928036,-4317.85240674,-2459.7081029,5041.37201766,11126.1324242,1580.47299612,115.469459687,-4015.78873779,3545.40964828,-1045.70390733,-2.95502452766,-2402.75889409,3597.44561683,-6179.45269213,-5117.94013089,-1470.27433583,-5242.39335843,-1442.76219952,-975.401326775,-1190.40966304,109.071978892,5214.68946454,-1894.19399784,unpopular_opinion_puffin
24892.2621341,-13648.2515358,2048.79383457,8.57059016868,-5533.27005391,-572.625133303,-4284.41327737,-4922.08960142,8591.47931243,8341.89924731,-6947.28036891,-4410.58072431,-8993.45438952,15034.3775108,5262.0129115,8982.80482886,324.732672289,2803.49794666,-7983.63816671,892.781173,1614.62944435,2121.50044071,-2287.62983127,-4671.41968761,-3045.53200118,9901.568155,-5982.18048714,-3459.90991711,sudden_clarity_clarence
25739.8284543,-2441.66032674,-4038.01978144,4569.32258439,10502.5265297,9767.08475746,-2734.99172056,4171.65434852,-7190.794164,-5794.32966585,-156.639897195,9432.18496502,-6334.69005421,-2308.30522629,6246.53760933,6345.70474557,2179.18454186,-2949.48359324,4020.65651486,-3205.67127122,4440.13336228,6744.51192065,-491.549875987,-404.512277759,1667.31347315,-919.610238236,-702.513044494,4419.91213006,unpopular_opinion_puffin
-5733.05887531,9028.56507378,237.31599629,-5603.41682964,-986.351136936,-1158.91715002,230.077376822,-2254.5739864,2668.41479493,-656.09305171,-8824.2946723,-2235.52108531,-1285.27982005,-2794.42128135,-133.156095245,5305.89538739,-1219.37461803,317.390057267,-4421.37560272,174.14254385,-3428.19953524,35.2150639703,1344.68995409,728.578356602,2598.63883068,-2156.56559074,1242.38950275,-1543.81759583,confession_bear
16484.1363144,-20933.8696487,9284.34420502,-12494.563646,-4248.23852182,1772.83240407,12968.2314912,2472.23205773,891.02309193,-4260.85347543,2181.58195492,1487.78118113,-2015.35665513,-1983.69891599,1681.18932716,1811.17674302,-633.914846945,719.7692706,-454.362690858,2839.54032167,88.4954338478,2517.58558167,-4786.56012723,829.757432152,4489.05909887,4268.47015846,-660.103762554,3495.48908927,sudden_clarity_clarence
-17347.7180446,-9393.1814994,-1156.49680644,-362.668334863,1007.70991835,1888.93483121,-2899.03475584,3064.55751098,-1910.91972859,-356.725746838,1369.22360826,-927.972177746,-1863.48782554,84.689872141,-5529.26659745,2366.41881983,148.70047614,6268.60000582,6077.06137051,-968.655591268,-2642.31710557,1383.7517128,1184.56105299,-115.036365729,-2291.31920265,4378.51872612,-92.0692816601,-3806.4235515,minor_mistake_marvin
-18699.1853292,-10559.1833746,-8114.32855219,16595.2371343,1471.42675832,-2897.56896459,7039.26230762,-8881.66790293,2155.79084532,1259.62897138,-1764.87502812,2002.99595353,-566.763501578,-2117.25238508,806.03858692,89.4962239403,1162.67524133,-994.993168821,688.541899574,811.113972045,-481.309231155,409.809431357,-383.811999166,2165.51003181,-1949.55732548,-2259.49708654,-337.047565488,-1196.45686883,advice_god
346.070096185,13164.1221496,-6088.64238957,-806.177037172,-7003.88173951,2272.5622063,-3385.21172818,-1747.20257362,-571.196848168,-481.430743944,-2024.45265424,5124.46867879,4469.02677332,-2257.01644614,8636.86624548,-4573.6082336,-3356.93407779,798.361498287,2987.72166879,-4481.61158231,-1409.12911994,-1006.52787854,-2690.79153302,-2302.28650108,-125.859416589,2211.48988316,3091.75001594,545.209700856,good_guy_greg
27345.2948289,-2061.80233941,-5508.1129148,6502.02393143,9417.90983243,7573.80191484,-8904.86500457,2976.30867961,-1422.83514183,-1636.35610414,-927.008921001,6995.44454736,-9538.69726844,1585.35153095,6196.3099795,8078.51887048,-518.679150932,-4643.78392604,2442.82004891,683.44805768,2253.48111777,3111.24712152,-945.935965083,-569.967978118,424.944230646,414.55207725,-5714.18031683,471.3774563,unpopular_opinion_puffin
-6434.47451939,5120.93310524,25425.8187355,12846.7563856,841.977772796,-1733.2523393,-2721.33963774,4899.2024573,2036.58881379,-1145.77925648,3260.22105536,-1162.00657088,1668.79218857,-1232.63978806,2180.95810562,415.091407537,610.425265643,-1698.45054836,-171.421051847,-376.73733161,1946.17547994,-1035.94800217,-2686.52805064,480.454307405,-1348.222183,1121.83179037,-1953.58934878,457.390204624,socially_awkward_penguin
34781.4894163,-5000.42005486,-4832.71654207,8498.68287633,8009.39879292,8735.99664637,-4979.70100193,4825.96635586,-6109.65464566,-3120.41654037,2279.91978397,9625.47812589,-6772.4360113,3031.32589013,6798.61707649,1802.70302257,-737.851797843,818.262950585,-3439.1016853,1767.13206675,573.665588717,127.840539682,3963.91105516,-4125.75567277,-1473.84905015,-3321.93057797,2181.79105883,-2451.26165358,unpopular_opinion_puffin
15242.3680265,1880.55334151,-13860.3662166,6335.3811901,-7372.52496887,-16417.4581744,2298.71563536,14507.330002,1115.65787662,-1449.63126334,89.2432753803,-5640.44755058,-1790.33679025,-1481.78786256,251.24290518,-1482.92046107,3707.84525073,-2787.64491361,2987.21997233,-3049.15364199,655.258990367,-1331.63017154,-3747.02665806,2110.03246443,782.363534447,-755.639944407,241.498110748,1236.14692479,paranoid_parrot
493.51962073,-13993.9512747,1484.00548891,-2684.42732077,-4681.24069269,-400.225491578,-7553.0765042,2023.92511103,1138.13772982,4644.59038361,4287.15764555,3988.90934759,-2311.30678906,-4794.96726862,-4692.86440649,-988.12327427,-5682.05778785,753.344191672,-1541.72742512,-3436.08272718,-5168.09846306,-2776.24116316,-1338.26586378,1816.41835297,1632.33726191,-2284.7265305,-347.385613799,1329.48931684,evil_toddler
20103.8398565,-10564.5653287,1825.93339276,-763.842316065,-2302.66804028,1087.70589727,-3926.31915107,-2943.21067479,5958.1548259,11202.3623608,1068.36095847,61.1742569283,-4003.49265559,3274.32920175,-131.534785066,768.412067218,-1135.98791438,2464.78065243,-5088.40098417,-5943.40006473,-2481.21679665,-5298.02678429,-978.672164645,-822.814481165,-1807.35835853,185.078375371,4366.08543979,-2411.802384,unpopular_opinion_puffin
-4882.68597168,3824.7733843,-1390.44870029,-4222.02222328,-2548.22108699,-2848.85043901,-7978.31700618,-5112.71358895,-5154.6230441,-6014.72273629,3802.21332252,859.450086995,-567.476460534,-3088.57657255,633.368707487,-4703.75133074,-3535.48297353,-9705.74757655,-2290.40540143,2659.32683344,4518.95415518,-3711.36529965,1948.9626742,-9716.60910818,-6424.68530944,9009.7148737,-5824.56972741,3541.48322625,sheltered_college_freshman
