0,1,2,3,4,5,6,7,8,9,10,11,label,12,13,14,15,16,17,18,19,20,21,22
-19047.2788385,-13626.2606531,825.464497774,-2202.60100991,-2350.938272,5345.07579948,-2793.0257994,5131.63474314,-3058.35819885,-2848.16973602,-644.823282153,1034.14228511,minor_mistake_marvin,-2792.83401638,-2011.30984231,-4103.14920408,2517.04030129,-1061.82804261,3456.05790961,6987.72503723,1941.83741834,-1577.67129971,2328.98872725,-944.809046554
4558.74690237,-11061.8587735,3432.39802014,-5305.41878373,-6763.09835198,-1588.03878524,-6374.82251088,195.703128444,384.032532734,6221.81160868,2559.13157176,1316.14313957,evil_toddler,-4022.72310323,-5430.96335773,-4471.85890276,-541.194449077,-3098.17816562,-969.611045581,-893.368028178,-946.168408308,-2114.29226516,-3761.07745352,86.6918621442
-3193.10149819,10030.4342799,753.542809025,-2262.57044996,-3292.49870493,7010.84016992,4459.16761868,1839.93957176,-6756.99912488,1456.15824512,4000.06450745,771.447893313,philosoraptor,-2584.71838994,-5394.41943974,574.276359751,-1195.24484362,5809.11133144,-649.980120675,-4838.05667255,3859.2224609,-3256.32085263,-2582.38232028,-1723.88424306
-17810.6917333,-11982.0255086,2790.75625722,-4255.93632945,-1175.38643767,1471.22089574,-2808.36893321,956.293059142,-5303.55526657,-5920.72868707,-8335.76146785,541.678277431,first_day_on_the_internet_kid,-643.454541946,6798.48642445,-1556.46773638,-5033.92845896,271.697661245,-5679.32855645,-2528.924843,-250.522268789,-115.857200343,-1650.76273882,-900.578130009
21497.9391169,-18927.5771687,9437.96375698,-12049.2269737,-6401.73342089,-626.838660635,15191.5894685,-1064.98952279,3467.8953996,-5157.84861596,3342.77871251,-903.998615594,sudden_clarity_clarence,1243.32384192,-186.287383743,4541.1780764,1490.38339486,-1582.6477228,-1459.23692906,2582.49806812,-3877.02956012,293.796631728,-963.069346103,-1867.64801342
-3365.27772413,12064.823422,-490.391118593,-2931.34999225,-2549.46691877,38.5147715866,-1066.39600443,-2545.95058004,153.014615815,-6329.81125838,-7829.51099329,-6786.53741829,confession_bear,19.2168029085,-7367.43714782,2592.4790409,7166.3020622,-1333.19810911,-1609.13932105,1689.34898174,-870.513954973,715.870622275,-4816.48886799,-780.136464502
29434.9836902,-1965.74363666,-5656.86803557,6199.67980878,8639.91678008,6921.93259713,-6368.17436811,2752.55230185,236.969745071,-938.051483348,693.564692166,8044.23572524,unpopular_opinion_puffin,-8779.89281305,3434.01912799,8494.78882929,7416.45662356,-1407.87733886,-6318.23999684,2396.11238059,2624.21953566,-3386.6269618,778.812302826,324.989011192
34628.7125639,-6599.9938146,-1663.68158372,7242.38364818,6609.22554028,591.93503978,-4829.2279182,-4480.28460345,-3569.30627641,-4945.51641664,34.9744536749,-3641.71671282,bad_joke_eel,4661.76807935,1748.0851973,-5291.3514282,-91.8018345931,-5008.39581381,-930.664782168,-3776.39073543,5728.94160187,-1752.89654792,-1799.34925949,796.011446799
31756.0057617,-5883.78133275,-2539.73008138,3938.44834008,9870.24250133,1658.85721902,-315.606723662,-3631.85631496,-5708.00923389,-7001.11958333,-2200.8778665,-5897.39785136,bad_joke_eel,7260.873984,-2992.52184984,-4487.84628894,-2133.5883892,-696.439143747,1975.15730259,1621.65184803,-1798.92575287,-3371.440182,1578.38161816,-1904.76575897
-3592.11683416,15220.0332771,3452.41368194,-9042.88190655,10477.458594,-7283.85613927,2876.36063843,327.993167469,6663.13957539,1584.31583706,-5523.08706356,8793.24322095,bad_luck_brian,-898.256717488,2071.34382199,-4124.9469783,2420.00552947,1700.10238514,-985.829125891,2379.62360192,2338.95621585,954.891645322,-2241.60284123,-3080.5093389
-19285.4938874,-11870.4894405,-7691.7809938,17019.9742357,1465.76297506,-2570.83690855,7907.17571491,-8426.14734697,211.945575258,693.296929093,-348.216549135,2977.4777814,advice_god,-1775.45148214,-3400.55554378,533.105715969,-147.880901759,403.123013087,-172.216067706,294.138398669,473.589006071,1016.10371065,352.92673802,-1611.51195878
26380.8961625,-15127.9779708,2826.19381267,-1286.36684663,-6177.73043246,-415.780457085,-2992.93311978,-5165.1581404,6730.25296756,5126.2462446,-7544.32793238,-6770.68868381,sudden_clarity_clarence,-7943.09421225,13253.3644132,5278.62534136,9721.72484241,931.353669601,3375.7392946,-8435.59904716,1798.41001307,3559.21060765,10950.0360607,223.655010277
-3316.68394168,13352.957249,4270.77223051,-10412.7417404,10711.3844932,-9301.96536824,4818.08110369,-178.0279773,6410.11633108,1781.55144931,-5292.74947216,7692.88693169,bad_luck_brian,929.393292112,478.539018478,-4362.79856608,874.036547525,3054.40937144,-1304.77156667,2927.37031246,-1101.46999211,427.98309602,-2540.22335145,1107.30056826
-3625.80118865,15108.2197605,2308.99874761,-7014.2380514,11707.896006,-6820.49825117,2168.66946815,1502.61864597,4304.00184419,-992.502809663,-5134.11399136,9153.39502607,bad_luck_brian,-1164.22651747,3028.60782073,-4860.99484376,3104.16608001,-1210.75758515,70.6121969344,393.883264465,3911.5430002,468.416492246,3150.61578989,-2962.68675163
-18180.4008632,-12709.9218756,3072.14506783,-4519.51848918,-1904.67123529,2458.93465197,-2840.91252678,1326.20656599,-5799.32808499,-7802.18728659,-6654.89063933,611.399188578,first_day_on_the_internet_kid,-1940.85795055,4973.88512335,-1044.2876999,-4468.73171098,1051.15584877,-5919.27412475,317.764477529,-618.671378559,162.316451121,-2541.83614193,-2992.36193253
14212.5669568,-12241.5025628,3907.1458762,-2745.69152279,-7203.99416605,517.129239108,-6364.3758968,-4258.8642201,6506.27532618,9962.92985606,-4818.30640306,556.538297404,lazy_college_senior,2275.45108697,-7278.19347326,3372.06912716,-1390.7623828,4594.02723466,-1091.91940015,7167.43940229,-5265.39177279,1583.56364951,3275.43853867,3637.78282593
7583.9846789,-3744.09045672,-6200.02186521,323.014227896,-1953.00481451,880.896602199,-2604.45419614,1628.53531968,-3920.94561542,1251.30858315,2274.00569018,-3132.40940328,philosoraptor,-3450.1510186,-166.474651506,-1821.21677434,-2211.48401245,1037.97872611,516.567384548,-1348.88203297,4706.16086194,1.1999671002,-2932.68917058,2820.50063517
-2554.76866449,11630.5501477,475.009820427,-2856.60412557,-4092.5040832,1946.68596211,-1127.3349088,-418.112426162,-2208.62507922,-5221.70730996,-8090.33232957,-3176.8446761,confession_bear,997.96784491,-7918.15655056,1283.50509443,3761.82080678,-1974.64758302,2117.31216831,-1282.64859101,5304.74243451,4537.31613168,-416.210996455,-269.173194585
-18009.3716724,-12679.7840423,2854.88968648,-4419.26077676,-1455.02804885,1035.97355139,-2895.80677603,1567.72996718,-5843.55125066,-6384.07801906,-7186.22463518,765.05003159,first_day_on_the_internet_kid,-863.66366761,6420.45585366,-2313.73415405,-5169.12214007,-54.2269916525,-4223.11564685,-3143.89992645,-358.65086135,671.567123381,-1000.59861953,-2309.64517118
19070.5357068,-15649.488527,8557.35990959,-7210.30330561,-3594.06145397,1156.78537642,9758.62671436,-611.930807339,-2383.14790388,1984.00302592,1935.58704945,4396.25759566,sudden_clarity_clarence,-112.68332035,813.671229994,-6433.73526847,-3181.59522003,-3917.77250352,5174.53336197,-9890.92515939,3894.01397329,14580.6812263,849.472784572,-6843.81458938
24613.7981187,-8401.84625982,-10445.2734825,4325.73450346,361.405225075,13653.7943395,-6090.93347191,5414.88435185,18982.139805,3551.59974273,-1778.97446633,-4667.53075528,business_cat,-2805.1667603,6186.80062961,-3020.52925987,-2648.37368735,4634.63677129,-477.315558394,32.1208997178,9305.25922421,3072.2130523,-6350.22805741,8300.68239593
-17744.9622698,-10511.2947106,-747.592311295,1901.42913035,-2175.17165094,2779.53389786,-3292.92596632,1471.88424373,-1416.86629364,-4145.36042532,-1892.43296278,-3313.75905496,minor_mistake_marvin,-433.65552828,-533.399016303,-3912.32725362,5507.3703971,-1954.59373572,5975.16006065,4758.16516259,1817.55443847,2369.02364649,12.7150937108,3120.78139307
5212.41973143,18924.8031475,4505.1557554,-270.294542837,-6797.840754,1686.00065455,5119.22693596,-6188.76934627,-12295.2679705,3921.2732912,5781.1725685,-440.707456636,high_expectations_asian_father,-2946.76843481,1641.69682162,-3646.02407217,-867.102205831,1538.30641599,-815.502460959,6232.68103779,-1087.74912736,5239.96500956,-545.251398697,-3251.047806
-3626.34217285,7285.20433772,-6912.67665397,343.660951774,-7821.18881222,-9508.98126404,2159.91649675,3517.8014537,1120.79604011,1766.45818117,-2729.7974656,-376.323071892,paranoid_parrot,-1962.0028216,-1936.80964132,-1870.8715998,4823.99857385,3497.9572069,-1649.50733259,-2102.78954139,-11551.7893281,-2774.45506478,4938.50957536,1820.32649911
32853.0835608,-5335.29395748,-2689.27712215,4023.60741856,9583.64113174,956.91143729,-934.997401388,-5211.4347204,-3669.69274703,-5670.81797461,-2087.92251205,-7125.89286351,bad_joke_eel,6952.87534371,-3345.26168428,-3904.08418393,-1460.66674476,1493.26419422,-1872.67068486,3456.89897532,-5191.8377815,-3883.16163678,-2321.10205877,-916.310876379
31959.635248,-7328.80028035,-893.60745529,3476.45217319,8789.78657755,1336.57460578,-728.889821813,-4065.46088345,-4403.153517,-4449.85943968,85.9693788238,-5839.0870879,bad_joke_eel,4646.76584288,419.106368237,-6389.96673704,-290.899770401,-299.84125533,3973.4951923,-2483.04870785,-3442.53406438,-3759.12524497,3323.08422822,-3586.36568135
6527.06012357,21371.8441592,2630.74674028,232.552170364,-6523.7774758,2924.68006452,3899.88247755,-5112.37901816,-11328.8422999,2832.16958592,2177.98201805,106.610162193,high_expectations_asian_father,-4361.09230873,7126.84781599,-3023.19856172,-120.335262615,-3711.34467402,2776.88249794,2848.09069261,6487.09795812,1378.59086594,5568.83317408,-3542.6739233
-14767.5657523,-1662.89077,-5287.52416966,-4381.94054508,10895.6994658,4525.02017282,5039.85046,6781.94611164,-2345.18061352,8762.6629958,1517.01412525,-5414.41088923,college_liberal,4988.31850183,67.463909184,2536.90850639,1463.31276823,-2992.09435182,-3532.05690707,705.355439603,-1756.34453556,926.712439707,-764.415633284,-652.156834474
-11262.9240254,1582.66016557,-3390.6165604,-9306.19905787,9372.8848812,-9307.25386771,-7514.543166,-7944.414381,4202.94664949,-4134.81174803,10417.4973788,-5407.67830888,sheltered_college_freshman,-3430.58092236,-962.771386806,3647.93878929,-1942.88273532,1324.4767364,934.226345112,-952.61608028,794.629922211,458.275888989,1621.81203096,-998.63328885
-7313.07578003,509.580929396,75.1161543204,-3069.22046255,-2977.24051794,-3989.33958952,-7360.60172973,-4449.82790797,-3944.6971461,-7634.75653771,3790.1955323,-413.370784493,sheltered_college_freshman,-446.796802763,-3967.47083685,997.704975328,-3841.81252467,-1035.59142442,-10062.5075214,1824.25398536,-201.690099843,4920.87204342,-4821.61732211,-185.439626653
24819.6333973,-5789.97964636,-4758.91602804,6180.23924953,14368.7024496,8876.54719383,-5685.58827574,7039.55794986,-7066.05282515,-7295.46835453,3551.18192591,8221.10638645,unpopular_opinion_puffin,-9944.99102863,657.666009934,4238.34697492,7361.11461948,-2140.69698115,-438.627379116,-2110.32479656,-327.539838895,-1256.66925188,3867.61057244,-2788.95685925
32121.6869849,-3827.3036297,-1118.03327719,2318.25422104,7735.31873911,112.055645245,3449.50100259,-5076.64870769,-1640.16238938,-3716.43618505,-1172.24789135,-2508.20262474,bad_joke_eel,7884.03648137,-76.8899700015,-5997.4596006,-2369.64727397,-2601.28878608,1410.35401114,-1986.84836515,2525.25096263,-3855.58677674,1101.19299505,1942.58576943
-2481.65627028,11631.7275944,-220.779815291,-935.243151454,-4017.374769,6239.76623743,2439.43816347,621.518183989,-6496.1416598,2575.23592056,3075.62394323,-1144.52683571,philosoraptor,-3064.54789601,-5156.0461384,628.327846963,11.5895703214,6031.34352723,385.214950389,-5170.18523904,922.346084786,-1955.74499304,-1410.65051251,-1553.54039169
-19032.3154187,-13851.5570342,1959.0252983,-2889.27624839,1806.27649086,887.767474499,-2377.50460335,684.561972267,-2864.00384209,-4191.56348765,-4115.63460412,-3901.38838019,first_day_on_the_internet_kid,333.456086489,6731.52185615,1384.73418193,-5364.41322776,3737.64174088,2184.1646228,-2303.44195366,-3357.00709221,-1831.97423686,2762.7779105,5432.08598553
-2765.46610865,13207.4062954,-6209.88007891,-2643.52076862,-3560.05335599,1810.67023788,-4820.90714889,-2607.24877568,4504.92770383,3064.15520376,-4527.81599928,2425.35040643,good_guy_greg,899.225857746,913.452566101,6763.11910974,1579.93876605,-3323.69626869,-685.293314894,-1718.00079802,-3753.90391269,-4530.25409513,-2240.66182101,-779.338487308
-2880.92170009,14343.255911,3474.36077021,-8193.00569427,12102.7553639,-9013.78848017,4270.85401473,-224.88110024,6331.65608771,930.365339047,-4920.41967366,8705.20162075,bad_luck_brian,-1691.04910435,6225.92239296,-4928.92756655,2358.77454,-257.723827696,1770.87041821,-1194.81757399,1198.47426486,-3865.57210566,1757.53696708,61.7442098922
-19165.7741422,-11742.5244287,-8588.73752451,17448.405103,1819.51460562,-2547.19592093,9317.98584432,-9165.91666365,1795.47032341,877.926927184,-1218.75105945,2784.00691263,advice_god,-2120.53859051,-1275.1234332,1043.99877602,-638.774207279,-1353.26107665,66.9613675833,-1298.81645399,1965.14414866,-1759.84363803,1263.7718588,131.076162557
-11116.2395956,1809.12554688,-2660.6209783,-8777.84756052,8901.6113252,-9335.54085245,-8101.09237062,-8162.3982074,4570.9024391,-4038.00376036,8793.15545684,-5111.49235394,sheltered_college_freshman,-3948.92006701,-327.004552597,3159.56154832,-1644.97560787,1316.46519511,882.993398781,-1152.28941965,339.016272007,-152.32742624,1912.06579981,-435.920358573
-7423.46658677,-96.0037296184,-279.95988875,-4140.16635772,-2883.2446451,-2646.90768809,-8142.22970806,-4221.62883769,-4900.97610741,-8833.90853057,5019.6970332,-139.34807047,sheltered_college_freshman,-477.820795631,-5045.94145344,1925.37615452,-4912.90676581,-244.862975149,-10158.0168084,1619.97589845,984.400091235,4127.14264423,-3397.97513435,-613.600667318
-18731.5175743,-12353.0717446,-600.783134783,2158.7028783,-2498.0212392,4434.03729405,-4051.62907497,2912.23955254,-2378.00486916,-5902.14960916,-1330.76960057,-2830.81639821,minor_mistake_marvin,-1160.14212957,-676.022673349,-3818.01703177,4812.3821908,-2382.01066865,7269.11716215,4111.08090842,2466.1996683,1101.60763803,884.384383398,3570.81411167
141.847561361,15761.0391676,3969.93198447,-2653.64672245,-2397.1838063,825.834715495,3378.82802783,-3717.30676117,-9666.76524156,5710.81701582,-269.889400905,889.410280437,high_expectations_asian_father,-7475.57407895,3881.39889043,-6342.43638023,3664.72719918,-1414.974635,-1783.75529222,434.821603196,-2776.15081323,-617.82558239,1505.47371382,1295.74211113
-15070.8635982,-1707.09561448,-5091.13485226,-4170.65537645,10594.117637,4841.64837893,4115.80017232,6766.8753768,-2741.34041064,8932.4489538,690.986391782,-5158.51575553,college_liberal,4618.18506037,-552.006507018,2990.70126888,1102.58946977,-1834.95102346,-2454.88428514,503.19627985,-925.429918415,2479.39834699,264.642598277,-705.603353996
24311.2963925,-5730.8156307,-4280.0509269,4918.72894351,12192.7364581,9939.84350538,-6016.50233974,7467.57324916,-4445.95928108,-5860.51345533,1980.3388439,10715.859967,unpopular_opinion_puffin,-9837.38774946,942.052349235,6593.30024385,5326.43309947,-1211.57155634,-3526.86778556,2156.14098131,4080.0389739,-6992.67008142,4370.28315352,2694.63539697
-19276.9247612,-14813.3136906,2576.76844771,-4543.76936038,-148.608205954,1594.80108136,-1326.13995648,883.200722647,-2434.4446865,-4220.35590993,-4549.40211843,-3439.40061046,first_day_on_the_internet_kid,1920.82094527,4005.82222605,2391.54579735,-5616.53233461,6595.98273663,1061.81033016,612.332732252,-3748.6418345,-1309.48751557,1334.09344612,5011.28729469
-15109.3011827,-1946.04922445,-5066.78577407,-4055.31251864,10716.5683935,4592.0377338,4712.55165033,6653.37989142,-2451.43246403,8399.40284765,1172.08170568,-4493.47535696,college_liberal,4575.97308402,-127.463315831,2812.42339346,804.972365084,-1944.84020334,-2388.27875951,700.154353024,-523.384825124,1725.63339047,-76.2043089879,-512.721509094
-1751.44822306,12594.2355529,-160.137119652,-1582.53811663,-3985.89088696,4922.51322141,3765.4420172,-380.693730956,-6404.10492061,2386.0071273,2743.40986068,-401.256476206,philosoraptor,-1661.71938483,-5239.16318236,807.868433208,-1191.71641543,7663.70243207,436.632796036,-4753.18096453,2071.9105857,-2086.39028199,-1842.88342187,-678.49954196
-3386.66613347,14718.7264428,3127.05744669,-7824.8983091,10843.7069373,-7816.43453759,664.300756371,-1075.62039338,5430.85227268,-144.74176253,-4034.09401557,6379.65276223,bad_luck_brian,-807.436249131,388.311609982,-3502.68598006,2882.01414402,4428.47486631,-1742.21614301,3366.45582945,-1803.96057853,26.8412960108,-1239.02109791,-1694.94753301
9087.46178617,5815.41066806,-8489.38795069,-3211.49702164,-3660.79303672,5074.606778,967.506763455,7364.09755991,2508.95635535,3553.43711914,-1638.14186608,-2430.22708639,business_cat,1050.01593776,-1155.55624483,-139.657373173,-323.306199396,3488.62109348,5785.27812307,3376.00535941,4044.1007103,-3617.43257754,1028.28406518,4724.65096058
15619.3754855,1639.27569526,-14212.1100499,7313.15651471,-3772.81528147,-16276.5569588,3629.14442973,16222.1890303,-1086.38346783,-2273.40437499,1216.20673527,-4236.42578728,paranoid_parrot,-1518.54747507,714.22802262,-2771.71885613,-2531.52805617,2714.59438045,298.184910947,-1303.51255301,315.649579475,3732.01006291,1078.02813052,-3704.9072772
-19674.6640682,-12424.0582114,-7003.07030344,16957.3508975,577.969699968,-1517.33344822,8396.7418386,-8339.49156127,1284.24159302,350.523171078,-833.687697923,4370.01497346,advice_god,-2400.69210406,-2268.99647568,1139.60345966,558.84827561,-1801.93772852,-1257.29211664,-97.1378060532,2092.08434016,-1458.92632068,-892.140806156,717.15491971
-14994.1333435,-1294.73095531,-5322.65028742,-3655.82707813,10766.7521344,4697.25579866,4814.53539915,6555.61888567,-1622.1072095,9707.41385171,1336.13750629,-5319.74842259,college_liberal,3948.60686618,1045.03515526,2904.99267362,1177.66822167,-3711.52434676,-2297.08476759,-274.210094528,-496.425227653,1521.18336332,-409.92144015,-978.625028896
-7968.27322039,7211.46651396,-1083.43265193,-2888.88774729,2779.0951931,2343.46811068,3415.28123444,810.348001938,-1618.8446558,1628.52387896,1009.93814916,741.984253462,philosoraptor,-2963.51179908,-4657.10535966,-1630.83509838,2706.51380766,7361.3044226,291.050774879,-1887.68928172,-1699.39377617,-4636.33248664,-2138.65582632,-76.9065150929
1004.78753337,-13144.0453954,1453.93981913,-3151.66002135,-5579.93916442,-675.971212093,-5865.94968828,1069.74437362,1492.84909035,4293.84385594,3466.33303496,4434.20665186,evil_toddler,-876.544988808,-5776.31959732,-3163.37652676,-1255.53524716,-2409.38716195,149.803178972,702.066272671,-2537.62677059,-1955.3993878,-4651.20381127,567.275580867
-511.55042095,11711.6083035,-344.470302617,-1173.28324401,-3213.95293692,4479.61813163,2897.92854627,426.847703888,-5640.17177246,4422.5272434,1884.65662902,-378.092870715,philosoraptor,-1545.97954363,-2719.57281349,-945.592961674,-2294.07890293,5426.57050536,2023.13886526,-5236.63818903,1607.42403606,-1345.43969691,-309.558173482,372.250712323
1102.59829588,-12877.0463439,1139.86266535,-2653.51159963,-5747.34330785,-628.925079406,-7983.42123424,985.70728367,2673.81162059,5858.72648658,2690.8517709,2910.42476726,evil_toddler,-2584.15977645,-4521.437103,-3666.23154125,-396.639516185,-5171.69818583,-305.673509297,-164.892507454,-3820.82446899,-3160.59391817,-4652.65904097,427.529522817
-19416.9649585,-11686.7669553,-8716.94364625,18098.5712743,2795.06756509,-3836.44101643,8936.61756357,-9493.98298508,908.670531331,1580.98992299,-597.946266377,2528.21684193,advice_god,-2263.13802569,-1990.33002362,-420.929992364,-593.541258863,-1647.36517476,524.726191197,-1846.51115348,430.586513087,1134.14120412,760.470327761,-1715.28152481
-1650.12340638,12079.3619038,-5061.90778583,-2712.12372934,-5906.21717989,984.714847144,-4187.06627132,-2942.45676069,1836.92241217,2173.60769024,-3161.98333409,4362.21379523,good_guy_greg,1229.06079851,1501.22928739,6760.429024,-104.400878351,-2372.45968946,1272.61294026,-1908.9963711,-6395.91495484,-4854.61221698,747.081646977,-2577.33389074
-2436.84409795,11068.1626631,249.26098648,-1200.55069362,-3882.13756141,6229.8992893,4145.76256994,995.767419485,-6344.21289967,1519.10520325,4380.68727906,314.317619306,philosoraptor,-2732.89616373,-4096.54783083,524.365737297,-490.36556847,4075.74670328,-549.186187079,-5367.01830242,3710.06132791,-4192.00098197,-2235.49644659,-1066.32402033
-19180.9418637,-11032.6859,-8346.58954543,16839.8301709,2415.54236896,-3506.65413607,8116.42320561,-10847.2592629,1677.62100773,1468.31497147,-2410.08992277,2421.93981368,advice_god,-4264.9961024,-1771.0776794,1508.07027415,-1390.74585302,-613.69539176,-423.339773662,-1182.62201818,-625.495460877,-1699.7797756,-573.217461359,-378.939857942
-14818.1647567,-1297.68148611,-4698.81826873,-3324.34021345,10504.5584298,4259.13778927,3776.45970535,6852.74552109,-1605.43876111,9138.55244314,366.611771529,-4818.88988287,college_liberal,3640.05335206,1689.47219793,2655.77004347,1501.95941289,-3439.58687991,-2778.63712223,-1657.20465084,938.877797045,1129.10470733,511.334786668,506.941622652
19002.2348705,-18427.1409118,9631.89399253,-12940.2575641,-6466.08941892,-1563.82980215,17513.2882755,-2824.39620922,5709.11828323,-4801.73235434,5237.66348323,-1027.73589955,sudden_clarity_clarence,334.213969125,1449.14360903,5455.60112797,2695.59999168,-3716.02540299,-2895.5978521,890.637873933,2090.38302749,-3280.75565806,-2477.72335381,1904.48691729
17232.2159842,3517.45329994,-7004.99473537,1488.49325184,-3058.10934432,-731.851956838,-6687.64502947,3642.04014209,-69.0181215563,513.92965512,-4438.84694763,288.649935592,good_guy_greg,1098.43154606,2436.91305187,1308.29168234,-3967.9914065,-4520.89454269,4919.82096744,2398.84384928,8677.22068616,-5150.92216505,-1426.4219896,803.451701033
18440.4150552,-18796.2386202,10132.6082732,-12268.144491,-5245.29635616,-479.748462972,16213.9716795,-2064.64397649,4437.06027717,-5249.20643704,4594.72985389,-673.037273808,sudden_clarity_clarence,-541.015189326,714.303696098,5504.19502248,3501.60571564,-2643.64136993,-3435.46115734,2943.86262686,983.346216952,-3225.35045771,-1239.86640354,1183.24463691
2258.46679279,-13387.737599,1296.7684146,-1860.64231233,-5066.8977487,-1679.6933986,-8413.93202016,1226.77389888,1477.29735676,6459.30407289,3370.49755165,2909.48626382,evil_toddler,-1338.55956371,-4477.16292317,-6042.44171954,-2117.79588503,-5417.13197621,2177.00324447,-2367.43711201,-3916.69388491,-996.86072153,-3581.20333577,1424.3770129
-4565.67089992,9591.45587948,1643.55290669,-4031.49350195,-2923.73058012,1132.16143842,172.770531781,-476.644374631,-3364.01998843,-5300.45960082,-6437.75667945,-3588.22600966,confession_bear,-149.82786022,-12030.6883655,841.459593717,6296.79294472,-192.548121954,-122.268427987,1057.25285018,665.178376269,5208.92424388,-3049.43997907,-1465.14642568
20384.3743776,-18332.5574201,9969.92105378,-13199.5502002,-5655.83006424,-510.018464839,16962.536567,-2326.6213216,3535.45299143,-4969.40512115,2828.73191748,-805.342379451,sudden_clarity_clarence,1535.22783962,-876.221120215,5669.08952565,2501.96555042,-108.405147234,-2609.10555453,3469.31057427,-1063.81611375,-2366.70479649,-2114.57090923,-2003.26605075
-2692.03151602,10849.2733751,-8167.12947145,-59.3306218081,-5218.40400636,17092.3858015,1490.43128166,946.772781677,16387.3248768,-4679.96817425,3796.62928556,-599.15963035,business_cat,639.689041169,2309.92232667,-5120.50667402,-1262.29431472,591.427745074,-2440.27113752,-100.642614954,-879.082993853,695.059854137,-4.2216075853,-1937.36994301
-50.6440527723,12266.8197314,7065.94321452,-1299.27041793,2330.33542589,4712.54453205,3734.44090226,25.8462735514,1971.33190609,-283.907934087,-679.93710441,-3191.10235614,religion_pigeon,-13382.0876332,-4790.03296527,-1487.27720256,-11579.841384,-5517.74751538,-770.32079667,1629.05237967,657.145220535,1472.39265051,-91.2651887244,1120.12723728
-18367.641506,-11211.2564689,-1025.83407836,1765.91537831,-2584.94875755,3588.00817591,-3622.91342094,1936.64004678,-1550.84969455,-4703.27394431,-2061.37049836,-3679.81554083,minor_mistake_marvin,-821.905499785,-743.161605303,-2350.7059575,5608.39369346,-2121.60550033,6241.6780096,4686.15188796,1650.15059567,1541.54462209,-255.118648593,3620.33291335
-17527.6181282,-12094.7293536,2470.89703645,-4286.20019016,-184.444507341,890.614755967,-1510.85942884,1496.39808509,-5864.23182732,-6387.43233807,-6932.74275181,926.718469757,first_day_on_the_internet_kid,-224.357457357,6974.98994143,-2340.87928668,-5465.67149941,-223.580962937,-4099.05521245,-2912.89933645,-802.538616639,-562.327914795,-1767.59124366,-869.466048421
950.294053436,4428.75721105,30424.2740692,13611.5011098,2925.79428156,49.5957370218,-2904.23499293,1226.14431733,5003.70799193,3822.10269711,-596.939152827,-2514.69981643,socially_awkward_penguin,1747.7854237,1854.15803537,3502.2327473,-2167.31101456,3805.46560286,1817.54248154,1010.90894602,-1928.1717296,1908.25714739,-1453.0004812,7359.1066564
30476.3167107,-3877.79475847,-5278.89826675,6212.9959911,9680.4222144,5979.14543578,-5904.26084856,4131.19116127,-2891.66579482,-830.075761484,1168.58395003,7056.18734385,unpopular_opinion_puffin,-5054.14911928,-1929.92785546,4442.13770044,1128.5260491,3770.16858132,-274.945985938,2260.38863706,-2670.72194861,8569.54532794,-6751.39060903,2037.53426783
-4982.09022393,4177.06985565,-4844.14750136,-2005.04214349,-2596.62217244,-8396.47557841,4523.39899753,3236.58607412,-1003.72723932,367.350818483,-81.8531743527,4367.57369268,paranoid_parrot,-42.9877116862,-4506.01126938,-5063.27814457,3168.65602921,2497.56067431,-2056.60150029,-2758.38767696,-8296.64405945,-661.65740748,4754.28489985,11278.3152491
-18428.8724151,-13052.8441261,2943.82803519,-4252.01564412,-1589.30126686,1857.8359698,-3997.88636048,926.6901086,-5145.07036017,-5624.95730439,-7364.83300115,131.750130463,first_day_on_the_internet_kid,-2129.80657758,6748.03548889,-2135.58022868,-4358.31420165,585.727140173,-4590.92572981,-2986.03796327,-334.219492621,109.88694357,-1338.10317464,-704.769959274
522.072996562,11732.4465386,-5993.63515795,-2830.71551015,-4080.96398308,2119.68196049,-1104.67845885,189.567562791,-1255.59069055,-1614.3588476,-2268.55391641,8819.29061747,good_guy_greg,5942.86135108,-76.7179493817,5653.57627792,-7744.18312849,-6366.48410966,6138.22179059,-1379.2833718,2265.50608017,-1852.37410806,3621.94356368,-19.5729075659
11146.7184223,-13914.1075212,4564.05649303,-3846.84631507,-6627.33013241,-10.8199512095,-7776.2810267,-3076.05337513,949.298317854,15698.8948011,-4347.5493251,244.954956629,lazy_college_senior,242.197162781,-5846.57556846,-2356.69290188,-1531.0457605,5312.32601557,-8271.42587493,4512.8947225,4565.81380977,-1453.09865834,7473.01975807,-8369.60286802
-20048.5487808,-14642.809162,2390.97685249,-2651.5109904,260.235127982,3486.7845585,-4200.27765157,1338.79151308,-1655.95429458,-3210.8598634,-3461.12719774,-3551.30818844,first_day_on_the_internet_kid,-1716.08449756,7234.30345483,3127.88274954,-3291.85102487,2581.82747796,1174.6157668,-2796.10557681,-1402.57838768,-3613.13376638,2598.39515271,2429.35248426
-3106.77669382,10325.9417802,-8006.85165062,706.45787442,-4573.80862037,16705.4340545,1669.29665167,1326.24627718,14251.7159698,-5107.73151655,4676.17477003,-126.237094004,business_cat,462.987472622,1743.21987439,-4540.32932502,-853.844845912,1125.20400926,-1798.11492509,178.560934369,-12.3817781723,347.357004501,162.468838077,-2518.24393002
