0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,label
-19276.9391772,-14813.3418581,2576.6576785,-4542.76870734,-152.923519453,1592.25502642,-1319.95984642,856.227997816,-2444.1222953,-4231.65719605,-4568.09789515,-3354.01369815,1970.69571445,3852.8048767,2342.9706134,-5326.88128295,6846.60331687,1234.9758667,416.258574486,-3268.87813071,1228.56199562,2513.47599962,4583.57978729,4216.92681717,-1567.15272913,first_day_on_the_internet_kid
-15109.3011433,-1946.04199589,-5066.85769357,-4054.48255589,10715.9688974,4591.52526111,4715.02421535,6656.21870221,-2444.26218699,8397.55427963,1157.48332241,-4498.76070647,4605.18757524,-134.361316077,2818.61467395,824.652127076,-2027.22463887,-2269.9247316,810.751932436,-182.832446565,1672.81982679,-311.914015354,-622.927372474,-176.63346202,336.214931785,college_liberal
-1751.45154943,12594.2333315,-160.017741145,-1583.32786077,-3986.07126714,4922.25165772,3765.9653384,-372.809403131,-6410.13258942,2384.84782908,2732.18108135,-415.198529492,-1673.49388344,-5264.29325559,834.878870974,-1189.69027106,7524.52193674,-141.982324232,-4911.53805482,1261.92316806,-3035.86791546,-1851.39209369,-652.551478366,1828.21571976,2213.71632901,philosoraptor
-3386.67277666,14718.7749877,3127.24391284,-7826.63794423,10841.4331922,-7817.07268723,663.873157306,-1066.87675607,5431.65192552,-140.961792233,-4063.16798456,6413.50958875,-852.492102506,361.478920177,-3497.72856873,2945.98387722,4441.3273624,-2111.68952398,3387.03612304,-2289.86298725,-883.240102682,-2085.80028747,-1939.19872531,3102.37135926,3790.16993048,bad_luck_brian
9087.45936038,5815.34887795,-8489.81662346,-3208.20202449,-3661.71590874,5071.07487628,972.45212248,7323.76619636,2501.20873123,3530.00622076,-1640.34601195,-2429.3073221,1144.65898756,-1243.75563711,-210.896176826,-293.526755811,3690.14716211,6373.61712934,2944.83222981,4159.26549274,-2608.52186945,2719.5654128,3919.31520053,1906.57792084,-3477.98148058,business_cat
15619.3715987,1639.27894965,-14212.2060473,7313.2115427,-3774.9184228,-16275.3357577,3632.84821437,16216.6290503,-1089.8939734,-2279.14910725,1180.22993827,-4190.03019773,-1503.50955256,659.332584732,-2736.68661332,-2444.24999787,2716.77880663,395.450134146,-1343.65340862,930.111716633,3947.56429528,-213.576754162,-4081.35983583,-214.714204741,114.169549456,paranoid_parrot
-19674.6628445,-12424.0700495,-7003.0771641,16957.2869738,579.061920364,-1517.53100379,8396.49017588,-8333.06721931,1285.46599807,353.358979997,-804.226125217,4311.99684226,-2403.04167606,-2239.54276334,1188.04733596,482.340707979,-1906.95305428,-1387.06569939,45.9103603016,1954.77775512,-1939.77705438,-447.855609213,757.973375658,-723.535004272,-654.189920674,advice_god
-14994.1328884,-1294.73938551,-5322.60313493,-3655.61294194,10767.1065017,4696.37278724,4817.15017768,6560.41650344,-1619.72406831,9706.0211559,1336.88023928,-5338.00852719,3966.39513796,1061.91269655,2899.17975299,1155.14305131,-3766.99187918,-2278.83650453,-143.518137566,-294.488073649,1376.03272973,-521.503869436,-997.34553003,-1318.17571173,-348.50828892,college_liberal
-7968.27700044,7211.46668418,-1083.15652866,-2887.9322837,2777.48235273,2342.50473341,3422.96583393,816.286344411,-1612.67124748,1611.93789715,1005.17707734,735.925457825,-2946.44599954,-4597.46848904,-1487.28327806,2662.23636496,7088.06007067,-275.114999587,-2056.35896121,-2017.7158778,-4905.50821874,-573.391178657,-279.454890959,-577.350038238,-685.625324104,philosoraptor
1004.7817599,-13144.0541804,1453.98236354,-3151.95545951,-5580.60226094,-678.526369874,-5867.83726465,1062.88025476,1487.35252536,4293.1041288,3464.63122591,4477.90762075,-848.426659172,-5841.88860712,-3189.86232734,-1224.01225223,-2245.97018515,193.504022277,734.362322691,-3062.98371786,-1935.8038704,-3036.48527085,613.402932139,181.338728688,-3494.18812289,evil_toddler
-511.551213955,11711.6245022,-344.359395395,-1173.52110563,-3213.29368581,4481.617881,2900.2163914,432.949289912,-5641.38988103,4420.48546128,1864.93034504,-371.611666547,-1559.83896537,-2728.84747884,-901.428885768,-2251.66736813,5300.23240151,1514.32435074,-5494.71723359,1194.64592535,-1958.10801966,-683.754991063,290.19168843,1993.40931878,2198.36488218,philosoraptor
1102.59643135,-12877.0369066,1139.93475048,-2653.25710486,-5747.71365143,-631.466441306,-7987.1966464,992.656065883,2681.4295293,5867.94997247,2675.84946019,2944.89648045,-2551.22411142,-4625.76385043,-3761.62895205,-343.874319257,-5150.29062238,-297.821563255,-207.733335435,-4513.52821966,-3171.08311062,-3183.88810979,495.263848699,-199.462428783,-2792.73368977,evil_toddler
-19416.9678412,-11686.7457216,-8716.94761584,18097.7647407,2794.37977741,-3838.03588744,8938.25725954,-9486.79356078,910.713238572,1580.94785788,-612.298150471,2510.15489842,-2310.87374704,-1976.82266602,-383.305435354,-610.789458577,-1697.5109313,326.306698472,-1821.97166178,202.181811787,908.633797626,-233.398628545,-1947.90199472,697.904990306,1130.88435986,advice_god
-1650.1230743,12079.3627374,-5062.12351969,-2710.37031407,-5909.53677865,984.257639077,-4179.43334059,-2959.01099239,1846.53530368,2165.85962918,-3159.75369675,4345.05854105,1237.0210341,1530.95885955,6868.8106412,-22.9305258076,-2458.86312699,961.438442848,-1813.62451281,-6099.02427271,-3690.73885695,2362.50929464,-2870.36327498,-4540.55507929,595.636319005,good_guy_greg
-2436.84469169,11068.1812914,249.601612992,-1201.99167085,-3882.43429049,6230.13648848,4149.21746575,1021.12098288,-6342.49680538,1515.34397649,4393.69414058,241.399292681,-2789.27901615,-3992.53625711,672.834133296,-654.512747365,3778.02448592,-1297.064632,-5334.59935418,2605.31589997,-5901.81949568,-1908.9240172,-785.313702593,-1339.97493293,1338.53177704,philosoraptor
-19180.9409046,-11032.6886117,-8346.83013139,16839.8007583,2415.59066941,-3507.38040587,8117.36166814,-10848.3030898,1679.2426467,1470.22721451,-2416.26488174,2402.78310073,-4262.93432081,-1797.13746252,1541.37074434,-1380.92400546,-615.787585664,-523.2087344,-1230.4174652,-613.064322704,-1485.75259497,-21.4886139757,-507.235384113,1249.81445941,-169.005910693,advice_god
-14818.1648999,-1297.67985854,-4698.83128369,-3323.95990258,10503.9026037,4260.0151606,3772.73466588,6841.25225316,-1607.67156304,9145.188517,378.027370403,-4780.15897298,3675.47825177,1688.42100666,2589.33237544,1600.92692693,-3411.84874893,-2528.67102733,-1396.66483885,1345.69429019,1412.93923722,639.639358028,570.92366023,-620.698855639,280.39769552,college_liberal
19002.2416398,-18427.1907517,9631.25589326,-12937.5886313,-6465.64862094,-1563.98559365,17517.3926904,-2829.1286114,5704.97429513,-4801.77700381,5267.96785926,-1091.91627854,362.845833316,1406.58328525,5351.21900169,2527.74294217,-3954.34264632,-2327.1915407,925.953701675,2235.24657853,-3151.62597468,-1303.17496651,2607.27609386,-1789.78864832,-986.65207012,sudden_clarity_clarence
17232.2055753,3517.5453748,-7004.87403167,1490.32590166,-3063.08272332,-733.538134451,-6669.03400957,3662.67582083,-41.6641633514,496.829049654,-4527.44294666,338.871640259,1170.76481436,2325.49271383,1538.02760182,-3833.59404211,-4615.90938201,5054.17507227,2221.07081881,8321.59498411,-6527.80650115,-912.023294089,-597.77639142,6288.10923896,1737.44442052,good_guy_greg
18440.4158361,-18796.2628502,10132.0853084,-12266.7005848,-5247.20852018,-481.382583427,16221.5649735,-2060.03163287,4446.04874898,-5251.37580059,4570.51768131,-690.933725373,-564.044195027,652.323265028,5440.80020711,3443.68907473,-2772.51185373,-2967.5941441,3068.83457433,775.252738505,-3096.99369937,-974.409281811,1422.63480095,-2378.00536361,-534.612235298,sudden_clarity_clarence
2258.46901071,-13387.7063344,1296.73008973,-1861.77991332,-5068.53450605,-1678.9082757,-8410.01166141,1253.0623391,1488.65717938,6471.05885458,3346.48911457,2913.67017383,-1389.8563968,-4559.91560953,-6052.19432513,-2143.74472581,-5493.81686556,1917.13146242,-2475.73648521,-4684.93904192,-1375.70785717,-3750.25973406,1636.86056655,3619.95217518,-695.814324527,evil_toddler
-4565.67505203,9591.47558156,1643.5378207,-4031.41400902,-2924.79361644,1130.67378531,173.066784365,-463.675709271,-3355.70550869,-5296.47909069,-6440.24683011,-3579.92190595,-99.8436843077,-12083.4085057,811.713292637,6333.37770927,-364.789219686,-194.742343089,1020.08823533,856.748557779,4056.15203018,-4715.07737998,-1845.32312355,-1977.63568454,-2320.17761865,confession_bear
20384.3750939,-18332.5880091,9969.65224792,-13198.525728,-5657.75609361,-509.298606183,16971.2503154,-2337.32234638,3533.48290269,-4979.35608083,2815.25457332,-748.981018855,1550.14918499,-885.239445221,5676.13602627,2587.19178369,-102.35198475,-2197.23930067,3433.44387321,-684.440507245,-1875.75495585,-1283.3576464,-1824.34807256,-1441.28315555,-367.389147683,sudden_clarity_clarence
-2692.03338862,10849.2724445,-8167.10845896,-59.9677177728,-5217.84272262,17093.2250589,1488.49848415,942.249324155,16379.1715544,-4680.87697828,3798.46629058,-581.187004989,624.890211944,2322.51970648,-5123.6595479,-1289.45788379,725.950172143,-2419.23114958,137.084925687,-634.649735706,1087.7969034,346.236251342,-1780.87848107,27.6116357784,-1661.71608643,business_cat
-50.6384167891,12266.8472646,7065.84459768,-1299.42055828,2328.81691098,4708.92759383,3739.13186236,47.8486567509,1999.11345945,-278.190582831,-692.241391312,-3300.11291316,-13417.2578133,-4867.69283732,-1404.33938166,-11736.7754747,-5550.74681682,-548.279413493,1700.20411373,483.724589163,639.659255888,-1339.47769902,1646.8517213,-4294.25167956,3945.95880465,religion_pigeon
-18367.6396969,-11211.2577825,-1025.69076697,1766.31439681,-2581.22581686,3592.59655107,-3631.32825726,1918.92949498,-1565.71697585,-4705.24588562,-2075.803559,-3613.94234687,-799.628424429,-590.62282098,-2324.49888469,5721.22914057,-1834.03704162,6623.31176862,4706.36328074,2090.80976152,1485.11845538,257.046885683,4342.45634775,2313.1495389,5032.68213675,minor_mistake_marvin
-17527.6137448,-12094.7278631,2471.00729182,-4287.28624987,-183.220634848,891.596543782,-1513.72415373,1507.60826576,-5869.57631383,-6380.19013251,-6938.14599907,908.672633767,-260.366541117,7008.4538425,-2308.72330739,-5567.75772429,-339.653319287,-4305.54697347,-2748.25666055,-1004.84212347,-994.660088906,-1258.34053387,-576.850946187,1670.02886919,-1983.69535361,first_day_on_the_internet_kid
950.30122587,4428.78345724,30424.3448719,13612.5132771,2926.64433563,49.3558732797,-2904.75762506,1227.86730168,5007.24239077,3827.50198408,-614.978428497,-2549.49985449,1769.16022635,1850.97357461,3505.5996168,-2089.24220162,3714.42449308,1677.30515682,722.096915526,-1689.54157656,1410.20919723,-1241.73717857,7171.82113586,-1386.6957853,-869.953725374,socially_awkward_penguin
30476.3232944,-3877.76342763,-5278.67475081,6212.9412267,9679.49878037,5983.877508,-5905.70714825,4138.09177727,-2892.232446,-823.620559733,1240.68356339,7010.8892147,-5036.76727566,-1776.49478858,4604.99448038,1091.04050319,3632.4982756,-457.150461705,2346.22126347,-1673.3733959,7269.70292154,-7177.97071091,3169.79016846,8806.04553511,-720.683780864,unpopular_opinion_puffin
-4982.0848498,4177.11389864,-4843.81443288,-2004.78783439,-2599.67888243,-8397.25543907,4525.54688078,3242.73547475,-985.476658597,365.781924931,-53.3777442688,4305.62180953,-80.6640533869,-4424.2483907,-4878.38241921,2959.07105614,2225.02732641,-2496.9843358,-2445.97248098,-7638.65092347,694.054374852,6241.75656028,11548.7916713,-2083.91334887,-906.728362085,paranoid_parrot
-18428.8702504,-13052.8238631,2944.05402509,-4252.60289361,-1588.04281986,1858.33689203,-4003.65836615,924.702532245,-5144.58808458,-5619.79707613,-7390.6918861,149.324207904,-2155.28197815,6731.28360014,-2116.40461749,-4360.7795414,500.197763909,-4689.92388015,-2810.74956163,-295.752390475,-133.298913334,-685.491301372,-603.078193229,2122.82475362,-2321.2327925,first_day_on_the_internet_kid
522.0757765,11732.4000011,-5993.78265983,-2831.03576324,-4078.06911495,2120.65220366,-1108.90267096,190.787273639,-1274.45609312,-1611.08014869,-2227.18140112,8824.88949013,5954.96555483,-26.000696699,5722.16706601,-7763.29091583,-6162.86507801,6392.76565633,-1566.4043542,1926.55546312,-1252.19464947,3806.25106181,159.119631935,-273.656135913,-26.3417452639,good_guy_greg
11146.7185597,-13914.1005985,4564.03506628,-3847.71062705,-6625.60529556,-8.23646565491,-7779.74497104,-3087.86495745,942.328014792,15704.6105386,-4338.85132279,291.578322489,194.836967194,-5725.97713145,-2303.30226445,-1493.56121131,5480.43122541,-7711.46029489,5002.04126465,5477.92446929,-281.231862241,7134.29909801,-8505.77505893,-2168.82163236,1177.50315279,lazy_college_senior
-20048.5650609,-14642.854636,2390.67762007,-2650.8720569,255.846038247,3484.49550686,-4189.27767395,1305.03252639,-1672.5777429,-3229.93724428,-3490.56820091,-3471.43088644,-1692.16924131,7104.51003249,3068.12367504,-3072.64039699,2821.91427483,1210.08534857,-2933.26403549,-1062.4480964,-1075.68717334,3795.6000351,2079.04455549,-1284.65025832,-1891.98276561,first_day_on_the_internet_kid
-3106.77725583,10325.9594607,-8006.72639795,705.707527304,-4574.35390619,16704.9361749,1670.6272825,1337.70188476,14254.8436442,-5109.22779848,4679.08975089,-129.515661788,436.913264687,1783.53079298,-4481.65136394,-942.999989598,1110.4546631,-1843.97925043,354.394760413,4.16342580344,143.28008113,51.6278222451,-2450.51810616,-2045.63511255,-1092.36537465,business_cat
-3589.18003215,13601.5209171,4475.4565877,-8936.89943623,9997.67543479,-7185.37064069,4392.94546894,724.898591571,4168.06103569,1983.28646179,-4534.24266258,10355.1533371,-950.42870722,1225.91439751,-5556.33879243,380.456373965,-5.02368987578,1341.58525794,-660.134625482,3805.86752215,1608.79507764,-2628.95699123,-2058.27061114,-1899.16811263,-555.027347728,bad_luck_brian
33761.0604255,-5255.85869361,-1151.46565321,1739.6820791,7444.32029691,-844.429600633,1533.32761589,-5403.3922409,-857.696554945,-653.035557124,-1599.18897293,-4646.106806,8000.55317975,-2526.53471799,-5270.20352629,-3723.51860043,3514.07722988,2074.96258718,-586.004285418,-1513.43166961,1516.36184348,-4772.97842175,2311.60972115,2808.95014498,-2742.70991464,bad_joke_eel
29085.9126388,-6606.72840475,-4285.58395364,3571.88048402,10983.3835235,9176.80655352,-4528.68618142,5603.98759715,-4996.86615761,-4174.74963954,397.913656101,7977.40405507,-6960.24570103,-1618.71125866,6668.04189132,3414.18462164,3785.96888832,-271.046829514,4047.36295097,-3621.349797,2864.99578479,-384.777179892,-3647.97231861,1603.22579963,-3713.42288687,unpopular_opinion_puffin
-18963.0765248,-14101.8328435,3499.36236803,-5716.2702911,-2724.08339558,2435.7505071,-3234.28116645,1437.42977448,-5880.40474623,-7198.55903921,-8610.16267597,507.037385397,-2359.28491712,6389.87251857,-1132.59489915,-5461.58927058,1640.41037067,-5454.02703183,-1867.43859642,-687.726932557,-271.032607965,-1498.96517059,-1364.69058504,1847.8745233,-3429.5738421,first_day_on_the_internet_kid
-3632.48360101,6461.12753319,28844.6351759,13010.8422673,3166.06631018,-261.395884299,-27.9300408653,5333.0637478,853.314615193,-192.970051043,3094.74286814,352.427731399,2074.82683417,-1602.72555155,82.8093396252,-4748.4087228,-1112.54457026,2303.69884795,-568.795657587,2382.7480995,1909.91216576,105.995373898,-295.409438641,491.439804522,-359.268878843,socially_awkward_penguin
-10186.1443315,2183.12220599,-2759.87121208,-8818.94881075,8091.32547801,-8692.8412808,-7252.83752359,-6888.4021456,2198.19286252,-4663.29466561,7976.49748784,-4685.77213492,-1604.23341487,-1518.7684437,2558.57022277,-938.942153031,1219.58865308,-408.931699948,555.854479004,-1707.04243943,1398.67028197,1906.5652681,1486.7058302,1689.59581539,266.642599056,sheltered_college_freshman
1285.09678403,13224.3672731,-10174.4758796,5143.96172368,-8468.01914145,-11850.477179,3886.87629401,3966.94576166,-199.701136033,-2412.43178864,1046.214074,-2409.13849098,582.714593545,-638.463086196,72.4291887821,1191.23785616,613.011364827,-3455.41958284,455.615670075,-8713.27643327,-162.447179497,5044.31853585,1041.74321045,-2257.77245362,1128.19637345,paranoid_parrot
-18267.2176291,-12534.8047642,2346.60457237,-4513.96215202,-1277.82768146,2648.28033759,-3610.96451578,1310.33787485,-5316.56024663,-6417.22739015,-8154.22075436,311.747916633,-1251.28896853,6211.7694009,-909.865997193,-5230.33937936,722.818446013,-5340.79476876,-2266.60219653,93.217299715,-161.270913452,-197.077920509,-1421.67874011,1926.05721027,-2933.30814663,first_day_on_the_internet_kid
29662.44247,-3155.32551776,-3923.1120515,4685.98503702,10038.1365678,6258.75317922,-4059.70069868,3492.05951342,-4476.86079173,397.287395668,1205.76604385,8959.9102398,-4873.31354875,-368.254000475,2622.37419133,2437.37266836,3680.7321367,-2117.16183217,-232.341659726,-1221.53385033,6937.60395326,-1349.68234605,-1953.09291444,-870.143881707,-3881.15204685,unpopular_opinion_puffin
4313.7106707,-213.472948302,4514.12429594,-1082.14041563,-10205.4090221,-750.004621217,-1634.81138752,-4106.67115064,727.091523392,5792.70293233,-609.543095087,3739.18368034,6074.60931131,-2695.78741099,953.129308109,-5870.77214283,440.592542005,-2206.11796693,2553.8498889,-2483.61528812,3751.40204809,6693.00982501,8044.54004737,-5934.75707797,-6142.6688479,lazy_college_senior
-17458.2226629,-10249.7053751,-517.646643658,2019.61567312,-2657.29606582,1765.69695657,-3220.51369458,626.239911669,-1316.14080467,-3996.68394131,-1306.58843584,-3102.69855513,-463.649300673,-424.520375255,-3661.66431361,5236.94020418,-1142.99537904,6477.21084211,3485.09585966,1564.71611214,1816.48514689,43.2125819501,4279.9974599,2341.43683793,4616.76695869,minor_mistake_marvin
15962.044797,1563.78842753,-14754.7998133,8441.65238011,-5445.09047654,-16445.1037196,3859.14644159,16538.0322465,-611.486312261,-1227.92456055,1036.44925969,-5078.50334453,-2704.7341294,1255.44823945,-1238.02090408,-3454.16545334,15.8696012719,-320.638561975,-459.179912636,251.643700016,2169.74048528,-2300.90225194,-5188.02913473,-267.460005224,-97.0732150548,paranoid_parrot
-3863.08459477,12078.6528134,-527.450740635,-2986.59239476,-2397.8307748,957.353969861,-888.489400822,-1394.127481,-240.055739267,-5364.87206994,-8487.29459665,-6054.38689622,-625.884604029,-6671.21439485,2048.00084405,7495.47980809,-1748.52249286,62.6430382823,718.3634791,1279.8100603,2437.23565777,-4063.69908896,-1725.34638865,-3218.72103493,-3846.88954984,confession_bear
-8466.54212923,-398.556255807,21435.0348675,12078.5632484,372.515649393,-2076.30137127,-4765.83583397,78.7412630093,2365.47091579,-2413.02113156,4067.57835904,-547.636292226,3725.32375302,3156.44692704,2015.59953115,-405.400092349,-2348.13100129,-1080.13718115,-476.04394686,-456.552763349,1428.58163445,-753.768037174,-621.650119361,114.799734686,2365.42050437,socially_awkward_penguin
-3694.19654787,13532.3699544,2820.70527276,-7796.04790401,11792.4135272,-6754.02220394,2506.37875327,439.815951576,3341.87337953,-3740.92692406,-4325.27233341,6039.76173593,-472.465877849,-1038.85614954,-3418.49830417,1771.97240968,2985.86753818,-2774.91744887,6354.11092499,-3654.1966784,-3842.83959908,-2963.49567222,-999.24589827,3003.87870884,4302.37170136,bad_luck_brian
-3393.68985667,12289.4975221,-347.979977827,-1832.67796168,-3202.88517009,-254.876898522,-2991.28375661,-3879.8884934,2400.12896386,-4810.05148821,-9025.16008672,-6308.92443639,-1388.99282109,-3561.85944002,2334.10664799,8238.08094928,-2944.25246997,-625.291500515,-1866.89138351,1314.1547679,2562.01341611,-4111.41702252,40.765285249,630.372869853,-1717.47992399,confession_bear
1234.56311656,-13263.2056281,1255.53611341,-1823.5673038,-6162.30250354,-442.603331425,-9293.88714383,1301.7129044,2071.31238562,6784.75524056,3832.08290118,3289.47924843,-3714.54361432,-5476.00603067,-4940.45002527,-282.918669095,-6683.14351588,-300.621970637,-1381.20869551,-3898.52566571,-2394.28253478,-3098.88013739,-584.216837078,101.218411325,-1799.69282337,evil_toddler
-14772.4970295,-1648.64502364,-5154.69686827,-4549.11550051,10910.3242168,4575.02553151,4904.53439746,7056.28318522,-1683.41234435,9724.90527546,952.187305851,-4728.70702285,4760.50607201,1076.91956654,2562.58702094,897.534079766,-4042.21525637,-2029.62214206,-578.279585729,741.205430958,771.142200966,582.361670243,-238.822804862,504.026160903,-64.007914377,college_liberal
19783.1970328,-11608.1398804,2294.68353965,195.753631647,-2964.86586538,1144.77803656,-4313.42993699,-2470.57982867,5056.7869057,11125.5252455,1595.43709062,91.9726972185,-4041.02392238,3608.55386359,-932.944815441,-158.912175199,-2357.58236873,3061.32689225,-5884.86243794,-5326.32212362,-1759.90780494,-4915.85003293,-1366.91477127,869.795765653,-916.41252013,unpopular_opinion_puffin
24892.26222,-13648.2012409,2049.26017302,8.77666362346,-5533.75374533,-571.266882899,-4297.63084308,-4904.80120097,8574.5171024,8350.59464371,-6916.45486356,-4389.33547418,-8936.54047529,15096.2299385,5188.06245367,8971.87544346,51.2568289672,2647.12953421,-8013.6091245,604.632752855,906.953939547,2375.2163858,-1124.04993036,-3770.96127248,10980.9119739,sudden_clarity_clarence
25739.8331779,-2441.71225909,-4037.99469184,4569.24515671,10504.9938455,9770.98712635,-2726.62301952,4179.57585182,-7183.74442613,-5794.49872012,-170.757064005,9422.18885073,-6330.94891626,-2402.78312668,6201.56171929,6444.59836089,2034.88058212,-2755.56159159,3776.70251615,-3299.14953614,4412.38657536,6009.50696204,-903.055913611,-1987.73898692,-1340.79649426,unpopular_opinion_puffin
-5733.06286818,9028.53813956,237.043459963,-5603.08328607,-986.586580639,-1156.97787122,230.093273126,-2260.27943205,2666.34519784,-658.856609577,-8829.76834217,-2212.63713161,-1292.23797083,-2739.49545688,-132.029929478,5318.56910206,-1236.14656436,85.7496104829,-4437.78158671,115.152029589,-3213.99283708,64.4141595799,981.883280804,200.169628533,-4057.55555586,confession_bear
16484.1343513,-20933.8744076,9284.56977629,-12494.8254662,-4249.88848967,1775.85541536,12975.7128444,2467.56583953,883.230712139,-4254.83000873,2195.97347233,1540.12291133,-2000.77513274,-1990.36055922,1793.98314961,1884.64244734,-575.228771608,524.172707169,-457.870488299,3217.98800607,282.785843238,2889.29489915,-4828.69841672,-1841.15408779,937.742944305,sudden_clarity_clarence
-17347.7149848,-9393.18141783,-1156.64895838,-363.373619018,1009.26371687,1890.92495205,-2897.7133061,3062.04200462,-1913.38803987,-345.077109613,1362.69489777,-946.938436754,-1873.06006408,91.3587612344,-5484.6257373,2298.12359015,234.92989626,6369.99255379,5857.01727552,-1062.59994876,-2853.20003208,1308.9252808,1066.77935998,760.980549406,3173.03773785,minor_mistake_marvin
-18699.1886833,-10559.1864841,-8114.35298391,16595.3928091,1469.04011654,-2898.44382436,7040.87888553,-8889.41441136,2157.96719822,1249.22100469,-1760.77556105,2004.53304787,-589.782411445,-2127.72705541,792.321121503,86.9483903932,1178.36208144,-912.349284093,738.464977503,978.017541421,-116.730848437,-54.7647467283,-398.309678029,3078.00152397,-194.924252579,advice_god
346.06468273,13164.1462251,-6088.61216027,-806.587109569,-7005.31061844,2272.50378413,-3389.48721582,-1746.26259579,-576.326073129,-485.431200369,-2012.85484997,5142.29173423,4494.06728115,-2220.53017259,8678.13783343,-4485.26371066,-3485.20220915,767.221055995,3065.79544834,-4264.07266618,-1233.10488988,-989.791757396,-3048.17634052,-1973.36789538,1800.96203879,good_guy_greg
27345.2987655,-2061.85929724,-5507.92338633,6502.17266274,9421.32166829,7574.65130459,-8890.62326696,2981.48238375,-1409.18392269,-1641.35775249,-1022.92899637,7022.72791833,-9563.03951735,1457.86065096,6206.55488593,8120.91048987,-276.15613214,-4622.05703731,2373.48446892,485.065019385,1951.43824032,2960.30085028,-887.043255039,-2258.23894888,857.201283127,unpopular_opinion_puffin
-6434.47350316,5120.9407685,25425.7990822,12846.9531529,840.844772642,-1734.43966573,-2721.45913465,4901.72416157,2037.15086807,-1145.40725822,3260.03260868,-1183.84123644,1657.12742205,-1258.1031949,2137.08236921,424.193025103,607.74272871,-1582.66197825,-165.335698193,-377.107966332,2097.16394275,-1317.08636165,-2241.02927826,517.045007095,2556.85181608,socially_awkward_penguin
34781.4909056,-5000.40686715,-4832.74339507,8498.21254822,8010.14870847,8737.07863973,-4989.80341291,4829.56379627,-6117.69491572,-3110.97700016,2347.7159161,9593.97432373,-6733.28814264,3081.35168413,6778.38511168,1782.42949881,-998.281749862,741.564374852,-3555.97771603,1754.92699664,426.736668202,264.978369194,3492.77671038,-2265.53993738,-1846.53879671,unpopular_opinion_puffin
15242.3675133,1880.55551187,-13860.4640785,6335.21718846,-7372.55279669,-16419.1493653,2297.52247249,14506.791937,1120.93923706,-1452.31245613,77.5140684824,-5622.03645777,-1797.92597074,-1478.59749474,233.247224609,-1487.71152931,3832.38917853,-2706.72739951,3105.10358612,-2996.67768099,843.406157962,-1392.8153971,-3875.18410257,2087.93839517,-1083.3428166,paranoid_parrot
493.519496184,-13993.9674222,1484.19074063,-2684.16740101,-4684.04303841,-399.354885087,-7549.0334253,2028.74975549,1140.15966853,4641.39611388,4289.6205384,4036.83991567,-2286.11052817,-4821.58223089,-4639.71984697,-884.885820494,-5607.74896488,665.180486108,-1608.65795274,-3382.71330877,-5075.21913905,-2886.22567917,-1203.95673115,510.889221647,-1939.2723766,evil_toddler
20103.8331234,-10564.6139412,1825.77657177,-764.271394818,-2297.88174442,1085.57918067,-3921.5957886,-2954.37220511,5978.75408514,11194.1933572,1067.8430159,31.9257746585,-4047.16899967,3313.72996911,-80.6493120441,587.907627052,-1100.81807151,2076.26636043,-4784.26870736,-6152.41167028,-2575.66243884,-5194.76080376,-931.289764243,1095.70307435,-435.256578257,unpopular_opinion_puffin
-4882.69107392,3824.74805106,-1390.6733538,-4221.83459378,-2549.87472024,-2851.70346359,-7978.99953991,-5128.28149613,-5151.6734849,-6014.2605796,3857.92778271,818.469830447,-591.881747029,-3034.07285798,628.787301296,-4817.9327052,-3377.74903159,-9780.95837175,-1618.5650281,3007.43177704,4879.93302684,-3252.67937844,2964.48480433,-8051.93693694,12950.4973853,sheltered_college_freshman
-2800.11597101,11243.2353393,-8468.57548219,441.947787197,-4924.21444061,15834.8970948,-540.609840491,-500.513383111,16577.5911795,-2611.5100286,1103.14025331,-2913.59194008,-452.445162479,3197.79888559,-4674.76486306,-268.880595096,2125.69829748,-2485.83629868,-570.72651177,-2484.85009721,3004.96470435,1151.7357765,-2054.15975357,1440.72566912,423.305518202,business_cat
-4642.30806157,8619.07530871,27364.6076427,14131.4867849,2146.46383344,-1292.61878231,-1653.67993997,4871.55781293,2489.66594359,-1700.3768048,1821.4411371,-2409.40326384,1360.95640078,-934.157864316,2597.7327558,-963.160524234,-310.977628711,-432.841283138,-64.9818231132,371.671050609,1270.51870372,275.447796514,-936.462833354,1501.4856185,177.465774865,socially_awkward_penguin
-18478.0470365,-9134.38687015,-8488.20960257,16513.2756637,2803.34495546,-3538.48538535,10460.8636666,-10096.4113387,2179.25371118,1456.08895937,-1742.55127489,918.931093697,-1580.5472819,-982.023705187,2236.61337741,-360.681830292,-579.753800633,-824.490392641,-147.889494674,-1011.16642457,-1136.20474164,-2514.10740099,-791.940542016,-483.445866633,-39.4475966106,advice_god
-14216.5932075,-1462.44180349,-4787.70972458,-4452.60562641,10239.295688,3464.83736254,3770.43882457,6195.70262186,-2463.48510144,7917.86090035,191.083011803,-4204.71093404,4219.74486619,13.8697272116,1490.30599158,522.766391383,-2208.15688393,-2708.49357434,-8.41632739336,-1196.63467009,1359.37005074,1012.36410583,1177.13507249,1806.00245851,1514.1668734,college_liberal
