0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,label
-31959.6376632,-7328.71332754,-893.832641547,3476.16007077,-8788.08531618,1338.2725173,728.779270773,-4037.70494094,-4376.71564263,4439.79069347,-83.0267167482,-5862.58610425,4635.66664421,413.495404276,6347.69120497,-435.437192299,-476.772058293,bad_joke_eel
-6527.06603068,21371.8405472,2630.3553589,235.212589924,6524.64691984,2927.51233764,-3899.67407759,-5139.93778435,-11329.8157142,-2832.33359705,-2174.57895282,141.901449589,-4254.6746364,7002.74763078,3159.79530845,-35.917260318,-3491.75829029,high_expectations_asian_father
14767.5629665,-1662.85376493,-5287.41526828,-4382.29929098,-10894.8969854,4525.38793671,-5040.88882834,6798.96709815,-2331.0540165,-8767.29821761,-1518.23213536,-5424.12446537,4974.82729943,115.181928569,-2583.11724773,1440.99264123,-3138.91764864,college_liberal
11262.9236578,1582.65379178,-3390.57080737,-9306.08777326,-9373.08142064,-9307.45635777,7515.34503474,-7947.71223431,4202.09195178,4137.95463785,-10420.0921564,-5410.39212439,-3406.51277419,-947.581581655,-3653.84433879,-1878.66965606,1408.29351369,sheltered_college_freshman
7313.07096617,509.578828422,75.023922983,-3068.29632914,2977.86990489,-3987.15068049,7352.65649303,-4423.99531692,-3932.70582258,7634.39053612,-3787.27163574,-487.093206689,-472.575604635,-3939.36739996,-1187.56659402,-4005.73379649,-1497.70863176,sheltered_college_freshman
-24819.6324901,-5790.00147099,-4758.60932361,6177.84773246,-14364.9200582,8870.03623064,5683.13982241,7034.69698719,-7066.68912296,7292.74397557,-3523.7070243,8164.94096445,-10054.7105248,702.218721351,-4263.73625761,7267.70213706,-1959.86965748,unpopular_opinion_puffin
-32121.6851354,-3827.34575753,-1118.14197579,2319.53699593,-7736.43167619,112.383041502,-3451.98536323,-5086.15017847,-1649.03455251,3729.43342244,1148.96536013,-2456.63779369,7977.30909532,-162.623210799,6019.56734223,-2453.05564975,-2640.86282892,bad_joke_eel
2481.65973679,11631.7155687,-220.620535239,-936.745611417,4017.70771575,6236.58945704,-2442.41526849,633.807032618,-6496.89135323,-2576.63566028,-3075.13797413,-1191.24220708,-3118.30203043,-5134.32263269,-654.703235062,-50.642304416,5910.41844261,philosoraptor
19032.3199092,-13851.5834597,1958.95404505,-2888.30627928,-1806.34656652,886.117511564,2377.92697666,670.5013686,-2867.10739661,4193.70223512,4109.15325564,-3885.96595357,374.116122301,6633.02461683,-1297.59976628,-5273.07586371,3873.52493492,first_day_on_the_internet_kid
2765.46585693,13207.3513339,-6209.7075276,-2642.86478541,3559.76417146,1809.52131094,4824.35691984,-2639.41980125,4491.86621363,-3054.15166839,4513.48334154,2456.20940346,926.245444555,944.425256519,-6758.00289638,1619.75416867,-3186.28473564,good_guy_greg
2880.9169745,14343.2631709,3474.13506131,-8192.70034298,-12101.497817,-9011.67417449,-4278.30103219,-202.365117031,6336.29331203,-929.84672155,4926.64339307,8662.52272169,-1728.88635409,6199.45147866,4922.33039071,2196.30724662,-457.184124253,bad_luck_brian
19165.7759208,-11742.5288247,-8588.76632132,17447.8285911,-1819.83890718,-2546.65019253,-9315.51785836,-9171.31478914,1787.18622011,-877.822142735,1224.8916915,2789.26321241,-2130.41404919,-1274.5306246,-1023.6067807,-596.826007955,-1324.02525642,advice_god
11116.2387541,1809.12548852,-2660.57805934,-8777.60891918,-8902.15799049,-9334.67895526,8104.09878201,-8166.71231429,4570.24349265,4040.28133178,-8795.72443385,-5106.85107353,-3914.92192375,-316.246222075,-3148.88565915,-1556.41903211,1364.18825105,sheltered_college_freshman
7423.45973206,-95.9939094354,-280.008049646,-4139.89842672,2884.50429951,-2645.19621622,8132.68916066,-4185.7206276,-4886.93556287,8831.87733197,-5013.80116208,-233.508512024,-522.560169918,-4980.46124222,-2152.11326529,-5105.81803337,-725.67240373,sheltered_college_freshman
18731.5133663,-12353.0427935,-600.530613947,2157.33835896,2495.82017918,4438.17532296,4062.56652645,2901.35257948,-2394.01650569,5896.75713466,1346.54931957,-2786.64868708,-1184.08554855,-506.110688977,3761.8835816,4905.8673421,-2035.77981889,minor_mistake_marvin
-141.849580287,15760.9889189,3970.08339027,-2651.02125736,2394.11454758,826.662785375,-3370.96788766,-3769.02668761,-9674.20367604,-5703.80174784,255.2765965,937.543267331,-7376.35140036,3882.98461416,6364.72892753,3711.26968746,-1293.4217106,high_expectations_asian_father
15070.8630821,-1707.08607237,-5091.24158251,-4170.18924819,-10593.0708709,4840.76870948,-4118.77905708,6769.05023969,-2730.94176362,-8935.68187796,-692.10137548,-5158.2493714,4636.88237267,-564.486696724,-2986.85541181,1106.7204576,-1868.5209183,college_liberal
-24311.2830586,-5730.78301416,-4279.84924036,4916.72027884,-12195.0564574,9935.64428589,6030.02083967,7448.66654682,-4456.1163428,5846.60872279,-1960.49664403,10742.8462888,-9922.94227763,940.69415494,-6443.59171506,5574.9005416,-1067.11185106,unpopular_opinion_puffin
19276.9306757,-14813.3498249,2576.63691913,-4542.24983441,148.138910686,1592.42785649,1326.2447198,860.667308585,-2439.78580475,4225.08754992,4539.58927411,-3407.89123495,1984.38393793,3886.37924888,-2289.61669428,-5488.58088308,6783.09924802,first_day_on_the_internet_kid
15109.2995102,-1946.05566105,-5066.91408014,-4054.32048084,-10716.0103341,4592.08847823,-4717.74051846,6657.02095626,-2443.95399331,-8399.44961124,-1177.76591058,-4492.84842679,4605.88799566,-141.716938836,-2824.13382249,792.573884148,-2005.0849175,college_liberal
1751.45171545,12594.2259707,-160.070619082,-1583.23960946,3986.16945368,4920.66734207,-3766.33878163,-376.813038561,-6404.3791215,-2387.38665771,-2742.45336911,-421.989637879,-1679.939246,-5258.44810194,-819.376634054,-1196.88805068,7537.17260808,philosoraptor
3386.67069369,14718.7465647,3127.11767942,-7826.44850176,-10842.7445334,-7819.11898318,-661.445029527,-1068.11344073,5436.14384991,134.316959969,4048.77934704,6360.1049216,-897.908830346,386.268072347,3543.23772163,2868.29892877,4399.46546557,bad_luck_brian
-9087.46286029,5815.33050551,-8489.63154476,-3208.48610541,3660.69326982,5073.53678932,-975.237896097,7334.86112649,2494.67468758,-3539.19804694,1617.0479677,-2407.65900529,1177.04221438,-1255.92155277,196.991419108,-302.114062701,3643.05143701,business_cat
-15619.3745656,1639.27516992,-14212.1637626,7313.27823643,3772.49205298,-16275.8990178,-3627.81420327,16217.0139991,-1091.45389495,2269.25082486,-1213.83007652,-4229.06475321,-1492.39130556,693.057105082,2764.15983649,-2502.64349176,2700.44368511,paranoid_parrot
19674.6627135,-12424.0832814,-7003.12368583,16957.6148393,-578.03339794,-1516.92064887,-8400.37396142,-8329.74588193,1283.31634555,-349.583559173,834.823599798,4333.38042055,-2424.18452379,-2266.65685847,-1175.80323647,499.48037269,-1875.64764692,advice_god
14994.1326477,-1294.74504666,-5322.69728058,-3655.51255537,-10766.4428718,4696.5339195,-4819.27383008,6560.77851457,-1618.60777097,-9705.45877853,-1343.57039647,-5321.75559657,3967.7792309,1045.4988265,-2901.77768632,1147.45824944,-3735.43789803,college_liberal
7968.26841032,7211.44412593,-1083.24500798,-2887.66049813,-2778.82119711,2341.7765891,-3421.44855582,821.807746994,-1606.734237,-1623.63085639,-1029.28399709,689.341625952,-2955.93211183,-4616.37256455,1530.49535514,2560.9523474,7108.84193881,philosoraptor
-1004.78263717,-13144.0515058,1453.95745025,-3151.99544666,5579.25293976,-678.534652827,5867.39543059,1061.70655767,1486.70909769,-4292.13946877,-3467.13370198,4450.39306234,-872.405639545,-5833.53873546,3200.79121961,-1249.08015128,-2346.32494834,evil_toddler
511.551788413,11711.6291343,-344.413488433,-1173.83007462,3213.6990258,4479.05847214,-2896.20172801,432.074847384,-5637.5060869,-4428.24522134,-1881.48689968,-383.94434241,-1553.19262804,-2707.84052587,932.252582659,-2260.11569252,5298.91510828,philosoraptor
-1102.59411204,-12877.0220508,1139.81986973,-2653.41353783,5746.91254493,-630.992642087,7986.80884289,987.65759667,2680.2550468,-5862.92328334,-2691.90922281,2912.89591854,-2578.49363105,-4601.03180074,3747.34806636,-374.377215116,-5239.90586303,evil_toddler
19416.9668458,-11686.7538424,-8716.85223689,18097.6385622,-2794.60659019,-3838.6696419,-8936.60031272,-9486.92622473,916.495544476,-1584.03613522,600.725409913,2500.37628854,-2301.52170724,-1972.05423828,397.973622667,-619.403067714,-1685.38880973,advice_god
1650.11870674,12079.3326906,-5062.06084716,-2710.2375643,5906.63521628,985.356259565,4180.79744367,-2948.83632932,1842.55051938,-2171.60970073,3150.70914798,4338.13499189,1229.10820866,1534.14007877,-6834.4673693,-136.201227547,-2448.94720211,good_guy_greg
2436.84154237,11068.1659485,249.542759074,-1201.97433632,3883.37160319,6228.1591601,-4149.97380689,1021.51954884,-6335.89057598,-1519.74655068,-4385.61073283,239.719917932,-2795.44764931,-4020.17954221,-643.868415242,-635.154460103,3798.76166425,philosoraptor
19180.9426341,-11032.6991585,-8346.76111747,16839.9406116,-2415.66469824,-3505.73513501,-8118.8147134,-10845.4808814,1675.076728,-1469.18194563,2419.13472956,2398.15120295,-4269.81095123,-1791.04091294,-1531.55263451,-1399.59252088,-651.771813899,advice_god
14818.1648516,-1297.68080989,-4698.85534545,-3323.86861163,-10504.9462552,4259.76117574,-3772.34284307,6841.03347266,-1606.46441244,-9141.02383082,-371.390557431,-4777.19470002,3679.00958722,1687.04210871,-2597.03643292,1597.87222553,-3473.32693034,college_liberal
-19002.2368364,-18427.1875595,9631.47322924,-12937.2864915,6465.79832954,-1560.3393002,-17520.9379808,-2828.75871596,5706.87718627,4812.3179398,-5254.64188729,-1031.36804979,406.229760662,1395.80167258,-5445.80212481,2607.34299604,-3981.94330048,sudden_clarity_clarence
-17232.2175038,3517.48489515,-7005.36581085,1491.04716682,3059.90988306,-736.92070764,6670.61544909,3663.55309095,-27.2713286679,-521.580292827,4426.43470278,220.336227501,1121.33748716,2377.0946057,-1430.54414624,-4109.28218743,-4571.60212053,good_guy_greg
-18440.4145047,-18796.2514126,10132.3476544,-12266.6679946,5245.84485723,-478.799878689,-16219.8191969,-2061.53845833,4447.93166669,5250.91632831,-4595.07270028,-691.650313909,-523.194110442,674.860358503,-5520.45030228,3467.57671365,-2856.67616091,sudden_clarity_clarence
-2258.464546,-13387.6748406,1296.77033263,-1862.35727528,5068.191092,-1680.15110683,8417.65287604,1246.98988788,1487.69185202,-6470.87349205,-3352.34977711,2889.76045899,-1382.74523413,-4505.27171435,6046.38313659,-2154.66896101,-5534.3915104,evil_toddler
4565.67261526,9591.45384773,1643.41540692,-4030.68514175,2923.91936091,1130.72099241,-175.684468472,-466.659627384,-3352.90393478,5297.3583292,6437.07366307,-3606.97628752,-114.492326492,-12094.0087249,-802.351490256,6275.32725229,-312.404308087,confession_bear
-20384.3762661,-18332.5801721,9969.74884085,-13198.3885161,5655.40104601,-507.760665543,-16964.6714707,-2336.4982042,3532.03883889,4975.60782929,-2833.73772962,-781.760102669,1571.44570219,-849.493082063,-5695.22169343,2508.29504383,-185.196727202,sudden_clarity_clarence
2692.03353836,10849.2784561,-8167.08145246,-60.0516491662,5217.6762219,17092.2011192,-1487.19304252,941.635948085,16379.1240904,4682.08486307,-3790.073797,-571.887386503,625.383262396,2323.58696689,5128.97214681,-1244.29874451,674.775989786,business_cat
50.64332691,12266.844579,7065.7883437,-1299.604535,-2327.67484147,4710.679701,-3741.99289731,45.0259798448,1991.03835874,283.504654335,680.823769112,-3289.86363487,-13406.6879049,-4844.85182194,1387.50729981,-11722.121346,-5428.42947334,religion_pigeon
18367.6370521,-11211.246533,-1025.76767353,1766.06530038,2581.70017391,3592.27953215,3631.28867157,1921.44049812,-1566.81364156,4701.03287958,2069.32507464,-3633.01323097,-797.461735722,-603.497293704,2317.91993706,5718.71011076,-1815.96237828,minor_mistake_marvin
17527.6180646,-12094.722148,2470.97915562,-4287.42281412,184.755861351,891.195345196,1512.09888905,1503.59005972,-5869.16839973,6384.60225005,6938.80272466,910.400690049,-268.434419929,7010.69198906,2304.50009336,-5511.89182607,-328.462563178,first_day_on_the_internet_kid
-950.296276813,4428.77864913,30424.2682083,13612.0205777,-2925.09458286,48.8141985098,2903.52528673,1227.5446793,5009.05937346,-3826.27054049,594.642841259,-2518.96791973,1782.59701054,1853.2527875,-3499.59965229,-2101.27482652,3808.51915676,socially_awkward_penguin
-30476.3276382,-3877.81305773,-5278.83221645,6213.73213529,-9679.26935799,5984.16701024,5901.46594601,4143.10697532,-2887.54812259,831.498399804,-1165.87132716,7006.05294299,-5085.05730814,-1844.86882803,-4549.2912744,1097.68555136,3695.79252334,unpopular_opinion_puffin
4982.08223515,4177.07416296,-4843.89837923,-2004.45349032,2599.76361956,-8397.87269723,-4527.41406672,3241.70458151,-982.178225804,-368.602045664,74.4174657511,4317.0256802,-97.497202859,-4440.25077959,4893.55095007,2944.89906171,2378.43858539,paranoid_parrot
18428.8730787,-13052.8256421,2943.99079741,-4252.60731594,1589.62162025,1857.63501447,4002.49094684,919.548379588,-5143.69118987,5619.74534233,7371.99793013,133.441091587,-2165.0619049,6752.15341038,2116.11777053,-4340.47536925,537.175230413,first_day_on_the_internet_kid
-522.071113112,11732.4124346,-5993.67953108,-2830.89295798,4078.76664484,2121.84772284,1105.66005325,185.68719765,-1274.47264477,1621.15779657,2262.71978905,8848.35778246,5931.61080858,-35.9648001838,-5722.99471203,-7708.0501979,-6176.00332685,good_guy_greg
-11146.7177362,-13914.0687477,4564.22465443,-3848.25238922,6624.60445656,-8.88121612237,7786.68616148,-3086.82557615,943.00505527,-15704.9239972,4355.55080674,291.420868185,229.63846871,-5695.49778639,2256.08898617,-1440.74222652,5352.49537345,lazy_college_senior
20048.5543958,-14642.8650291,2390.74617895,-2650.57874184,-260.256224014,3484.5880679,4197.89922095,1315.46347909,-1668.18005786,3216.43181129,3457.96562427,-3534.44484005,-1664.72036292,7119.67434881,-3006.05990638,-3210.14846943,2781.33398088,first_day_on_the_internet_kid
3106.77589254,10325.9578412,-8006.74383694,705.750701255,4574.01810662,16704.4821942,-1669.77347001,1336.12689055,14255.4120556,5110.08419959,-4672.80262091,-134.140905849,435.576550223,1776.76918647,4491.54329954,-922.552916822,1098.79499948,business_cat
3589.17890467,13601.519997,4475.43199251,-8936.6792456,-9997.01127424,-7184.97709263,-4393.43019273,724.736288904,4171.84483299,-1980.01101277,4565.92487317,10328.7141,-989.48473105,1197.76084645,5578.71162448,419.834200114,-19.0243445734,bad_luck_brian
-33761.0606434,-5255.87765989,-1151.35175393,1740.23202998,-7445.00853972,-841.7130607,-1540.5404024,-5400.52065852,-861.841301237,658.647589302,1623.25029524,-4608.86671055,8006.0761611,-2568.96890014,5259.06859597,-3637.71083968,3492.52380886,bad_joke_eel
-29085.9075619,-6606.69081343,-4285.54013997,3571.88417887,-10981.5015043,9179.8428545,4521.78633912,5605.44229168,-5001.30499672,4186.38354359,-333.724070308,8037.29132145,-6955.85326346,-1657.46423069,-6762.43848787,3519.79976145,3832.53355355,unpopular_opinion_puffin
18963.081747,-14101.8264196,3499.35312728,-5716.37965327,2725.82997958,2436.52522606,3230.72257724,1433.69267418,-5883.88917451,7205.95435803,8617.48985441,513.11456124,-2363.1250678,6392.359422,1114.11645344,-5400.18648411,1630.14260988,first_day_on_the_internet_kid
3632.48314501,6461.14328862,28844.6419412,13010.7521225,-3165.45130409,-262.654128324,28.6558688793,5328.77098482,858.199590408,189.019899216,-3105.91057967,341.030787605,2071.59088637,-1595.88894968,-75.0919538357,-4705.01796416,-1129.28818797,socially_awkward_penguin
10186.1439431,2183.13789097,-2759.87898401,-8819.28059575,-8091.57904885,-8694.30688492,7256.42589351,-6892.47973057,2195.30550836,4656.93116957,-7993.82445487,-4680.48234922,-1577.26968395,-1483.60822766,-2571.50874846,-965.040371134,1242.00144311,sheltered_college_freshman
-1285.09046347,13224.3694984,-10174.5872519,5143.97678065,8471.52973078,-11848.7846984,-3895.26825513,3962.95372875,-198.628325658,2424.01220604,-1033.40361395,-2357.93615343,582.106434778,-681.910712978,-124.068950487,1275.21732552,726.393855884,paranoid_parrot
18267.2210041,-12534.7905447,2346.64931696,-4514.16180334,1278.45729861,2648.93058604,3610.67989587,1307.07795173,-5321.2041532,6421.11060465,8161.40221451,299.071411594,-1247.76093686,6228.25273214,900.37287146,-5182.34025002,689.967814141,first_day_on_the_internet_kid
-29662.4402667,-3155.30131544,-3922.75415452,4685.45242352,-10040.0095607,6261.41020417,4056.3592684,3490.96614642,-4475.72636109,-383.351475995,-1138.25023789,8968.20862426,-4859.43169442,-394.444792143,-2696.06942806,2597.73660411,3444.57544533,unpopular_opinion_puffin
-4313.7234807,-213.516655198,4513.66791757,-1081.76537296,10204.3721372,-759.879366465,1642.61918342,-4107.51327799,744.728171424,-5821.94137748,582.907031351,3619.9535929,5974.36511481,-2672.41037068,-724.11519289,-6002.9839828,390.240475348,lazy_college_senior
17458.2211564,-10249.7009354,-517.723430705,2019.68924135,2657.31011659,1764.58602361,3220.08168934,622.908161469,-1312.24632398,3994.52890364,1304.94896664,-3133.88589343,-471.63844246,-435.816904903,3658.38102665,5252.50317842,-1142.31521518,minor_mistake_marvin
-15962.0489518,1563.78360802,-14754.8618522,8441.94727098,5444.25810959,-16446.2227885,-3856.2637298,16538.3170587,-603.390998221,1228.21697024,-1041.78783449,-5113.58656898,-2702.77770407,1246.51445783,1287.66709152,-3480.24826545,-21.5434255692,paranoid_parrot
3863.08756208,12078.6562319,-527.510926231,-2986.50176868,2398.45848414,958.301488407,885.347028429,-1396.81739565,-241.962549936,5371.76086822,8487.19128841,-6050.57550343,-616.95469173,-6682.57788541,-2094.1630078,7501.24426585,-1711.75328568,confession_bear
8466.54077924,-398.561008894,21435.0372095,12078.6267688,-373.423988477,-2076.52218528,4767.74667142,78.737636211,2365.34334957,2412.58544909,-4069.25586175,-544.885561613,3720.64027191,3163.12556734,-1998.36199585,-429.213971122,-2355.27644221,socially_awkward_penguin
3694.19242838,13532.3531719,2820.46944099,-7795.92119036,-11791.3416153,-6755.14465115,-2507.05837364,440.214020966,3342.45370799,3732.78326151,4304.14610216,5998.70714431,-516.610693994,-1031.91418033,3463.8025739,1688.00639347,3078.82046058,bad_luck_brian
3393.69353686,12289.5085499,-347.912728736,-1832.79522721,3202.8326809,-254.690606845,2992.12719654,-3882.90863145,2395.67908607,4812.16423147,9010.38983082,-6304.24089626,-1358.5508712,-3542.83572467,-2385.43090205,8227.2056346,-2901.9129788,confession_bear
-1234.56097278,-13263.1950484,1255.41722,-1823.80100811,6161.48724975,-443.767183899,9297.14261185,1296.63456045,2072.94385235,-6781.38030898,-3835.08384383,3245.93663493,-3740.51734635,-5446.91945643,4959.91495589,-316.605444075,-6785.7554915,evil_toddler
14772.4982711,-1648.6404715,-5154.65989982,-4549.13961562,-10909.8817665,4575.62896386,-4905.32766485,7056.70969556,-1684.53541747,-9723.10529576,-952.049016516,-4703.28547722,4774.98569198,1070.34354278,-2579.91750189,924.533064466,-4051.42394811,college_liberal
-19783.2064992,-11608.1507248,2294.70964011,195.752839165,2966.014736,1143.29047096,4312.07931825,-2459.41398386,5056.61147077,-11138.2568317,-1554.84251514,109.010365833,-4037.15160317,3536.58236703,989.412990746,-101.083050787,-2265.60773991,unpopular_opinion_puffin
-24892.2587048,-13648.2050741,2048.90555573,9.39167642497,5536.52909504,-571.650460792,4285.80436663,-4921.44465246,8584.10236236,-8329.7192007,6933.82433495,-4414.51745258,-8984.6488285,15053.5517018,-5248.41341581,9029.95945043,161.616757507,sudden_clarity_clarence
-25739.82796,-2441.66730971,-4038.15738969,4568.42950779,-10503.6955213,9767.63029759,2735.47572679,4172.26197205,-7192.25556345,5790.8313617,168.695295995,9435.44959078,-6341.44273952,-2314.52200004,-6247.84765967,6313.44939034,2156.10420553,unpopular_opinion_puffin
5733.05955199,9028.55218148,237.19090349,-5603.48866313,985.969272953,-1156.81480933,-229.250764667,-2254.2277052,2665.55390518,655.819005727,8837.74014912,-2228.22846721,-1273.04685175,-2768.86776032,117.050563164,5361.3762665,-1313.62767099,confession_bear
-16484.1374093,-20933.8836425,9284.43062288,-12494.5884859,4248.00644399,1773.35206856,-12968.847688,2469.50629143,894.221907064,4256.39082737,-2177.87882887,1484.1092121,-2024.33873011,-2000.58437061,-1698.39083598,1797.09121989,-660.391312244,sudden_clarity_clarence
17347.7158347,-9393.19778554,-1156.52636166,-363.347537205,-1009.18093744,1890.17763624,2898.93064931,3062.90116174,-1909.66118531,344.99656291,-1355.47313695,-930.293575401,-1862.78525898,81.5838731891,5485.53443629,2358.78316216,295.416632822,minor_mistake_marvin
18699.1845903,-10559.1848485,-8114.23650874,16595.3475197,-1470.41951518,-2897.12221051,-7040.21998339,-8883.79755537,2152.26560049,-1259.17581226,1756.05986271,1990.11711612,-567.593531972,-2130.9632299,-816.446253264,80.3878791136,1151.97818995,advice_god
-346.067991005,13164.1277039,-6088.69538653,-806.117511566,7004.81107432,2273.11280865,3386.10104997,-1745.97751818,-572.885634472,487.626431079,2026.35375979,5125.70549393,4463.10038952,-2249.25806277,-8633.82231695,-4542.5724782,-3479.64360568,good_guy_greg
-27345.2978628,-2061.8363017,-5507.96935757,6501.86030021,-9420.33851655,7571.51843144,8900.0703786,2974.83732439,-1409.18969927,1627.78350433,953.880040322,6984.69270075,-9560.28951454,1539.306637,-6219.22171038,7984.23551212,-238.159176371,unpopular_opinion_puffin
6434.47562669,5120.94817926,25425.859396,12846.9748891,-841.158431862,-1733.51937765,2721.21122745,4899.24289854,2036.21220451,1148.68932036,-3271.24223808,-1164.52648542,1669.91234965,-1241.02993885,-2168.92356747,414.64362658,597.203502316,socially_awkward_penguin
-34781.4867521,-5000.39645368,-4832.68895402,8498.5961607,-8007.94569661,8738.58155762,4981.72480242,4827.97921357,-6120.00533088,3121.49943124,-2293.55468471,9627.38731109,-6760.51434817,3037.09512901,-6816.14805206,1880.08766349,-962.706741607,unpopular_opinion_puffin
-15242.368415,1880.55617187,-13860.4206217,6335.37587183,7371.8697101,-16418.6467371,-2297.95259443,14507.0304162,1119.70618254,1450.8824783,-90.163429954,-5633.21567386,-1787.6846027,-1473.62232774,-236.557109395,-1495.87542665,3769.38323485,paranoid_parrot
-493.518569362,-13993.9492531,1484.08212153,-2684.18315196,4682.36089186,-399.626206282,7553.17088697,2025.4581924,1136.87727753,-4641.70139749,-4290.6878409,3986.60323574,-2313.27644415,-4793.61908104,4661.05104735,-934.711169045,-5718.11565856,evil_toddler
-20103.8426075,-10564.6098217,1825.90656832,-764.604068294,2299.16893603,1085.53736498,3920.24074238,-2940.81329743,5971.5168751,-11211.1494982,-1039.03079408,56.4150701772,-4024.47769197,3262.10232919,101.444884891,650.51434331,-1009.43979427,unpopular_opinion_puffin
4882.68467076,3824.76051446,-1390.39007242,-4222.01512181,2548.9957057,-2847.9628572,7977.60813374,-5110.99890932,-5161.98589723,6011.18850821,-3805.56200364,849.517623335,-562.477891937,-3108.86518152,-636.394715018,-4701.65940688,-3485.13419865,sheltered_college_freshman
2800.11809325,11243.2458897,-8468.55420531,441.974049496,4923.20495687,15836.2518076,542.395631046,-501.813800035,16574.0094981,2615.56974129,-1120.34272881,-2914.33948817,-439.763941949,3225.33525016,4652.02631299,-286.796800123,2108.81211449,business_cat
4642.30850897,8619.08153536,27364.6526529,14131.5525985,-2146.15160001,-1291.39893569,1651.93956864,4869.91539361,2487.74774618,1703.05611984,-1825.30053947,-2398.8577937,1369.7655969,-931.561870352,-2623.41796486,-960.705724448,-304.226299665,socially_awkward_penguin
18478.0488535,-9134.37178497,-8488.33703204,16513.2519519,-2801.64539728,-3538.21639054,-10462.0468685,-10099.0551347,2178.44189443,-1451.65618434,1725.98733091,921.514661004,-1594.08177721,-968.816052229,-2252.98261169,-408.401897811,-520.988441569,advice_god
14216.5939444,-1462.44516091,-4787.74639221,-4452.63381012,-10239.0508353,3464.36412681,-3769.43678554,6194.63536355,-2464.74613227,-7918.23360636,-199.706053473,-4192.4211865,4226.63067647,24.5267578,-1479.6389875,501.315804447,-2182.44781999,college_liberal
-31052.8053741,-3940.60792018,-1744.89296499,2301.16696335,-9327.15439819,923.975005549,-1648.50615728,-5013.74194147,-2908.45253368,5772.86913374,2476.06414654,-3545.02287629,8359.90198082,-2785.33292619,4414.73133579,-2188.68051889,1803.33828875,bad_joke_eel
-16746.0172093,-18332.9894518,9838.01979977,-12432.5574041,6263.29633386,-860.540347274,-15995.5393112,-757.51974264,3001.82327202,5448.08367489,-4015.7392077,-1674.96572575,45.2014279814,-386.364634789,-4380.15542464,2663.54456498,-2790.65595937,sudden_clarity_clarence
6195.98691455,-8193.31341181,-1598.41450459,-8336.98431713,-213.858575694,-2703.70676191,-2783.82945292,2027.94302631,-154.379162979,-5027.50633999,551.37540811,3032.6407564,1979.00858174,3314.97536497,-5980.98690657,-4491.16323458,7834.22475101,overly_attached_girlfriend
11922.889887,-6461.07820504,-1832.53267993,-3010.15883624,1295.41465284,-1660.98048014,-42.7380534525,2126.59978335,562.381270532,-3520.01010377,788.935918145,-142.000302339,2414.08567226,4462.36492676,-5089.82033671,-1640.97153206,9945.2156172,overly_attached_girlfriend
-25487.5338853,-5398.15754862,-3266.57490747,5276.77506009,-10987.8535505,6997.65118331,5216.83473569,4757.33437166,-5293.2536207,2825.89198631,-2894.99547743,7197.57084608,-8352.24451395,673.294060652,-1707.65076641,5058.11025589,-3252.86450337,unpopular_opinion_puffin
4116.48077195,11249.7882481,-2802.13717556,241.208929304,3021.78796476,1445.01717796,4718.58478248,-1705.60983666,2647.36972351,2655.65518752,6690.27201087,-6667.26017137,-1083.5353458,-1763.03289623,-4520.65159346,6882.14667765,-1820.79334069,confession_bear
-20446.1284425,-18655.6438875,10188.5138883,-13110.9329772,8679.85110665,1649.22599247,-15834.6283493,-821.01270541,3381.55336347,6938.53060666,-4169.12195551,854.265931835,-1046.31471581,-611.661870036,-6216.66354566,3407.6276286,-5044.09521659,sudden_clarity_clarence
4908.85530653,8055.85040035,28200.4530577,13105.1341467,-2351.27269966,-641.519441328,631.226011061,5454.66480294,2321.29538838,2116.06830208,-1614.89696204,-2478.8030994,1101.06480547,-1928.67141077,-2238.12892996,-2061.51497803,275.664436744,socially_awkward_penguin
-7892.7531288,20540.5716195,2990.08300798,2161.62087722,7595.70344846,594.756891538,-2766.31117683,-7457.71113559,-7874.04055332,-4112.91724746,-6479.09554397,-1793.55634224,-5117.70576637,9122.74346528,1203.17048354,1650.90509301,-4787.65603929,high_expectations_asian_father
-530.678382272,11979.2475416,-5541.40320263,-3826.40792775,4184.6127604,1559.96431749,-973.605972003,-507.62681455,-608.300142223,1987.61737853,2014.49760548,8619.50799538,7179.1240675,-727.273056252,-5906.88089566,-8320.4763405,-5502.6734898,good_guy_greg
18193.7781318,-11251.6489835,148.249682938,-1122.41977274,-8.09741204632,2902.00857642,2439.16483788,4429.59392994,-2900.82418422,1326.18882427,-1865.56701862,222.27001609,-2299.56738981,-1876.65153559,5242.68189641,2563.66926423,-1185.484195,minor_mistake_marvin
-7442.28586504,18485.528841,3229.2695252,724.915425888,6861.82293959,341.181738006,-5087.13095298,-6473.38320628,-8613.25450028,-3922.1810825,-5685.01484041,-4167.98601202,-3794.27656395,7903.98320326,540.267735093,-1057.91211846,-3841.71147428,high_expectations_asian_father
-22704.6755228,-19379.2429011,10454.6301435,-13411.9866117,5935.53058762,-942.362182224,-17133.2681355,-1614.42954292,6024.54875475,5027.84774217,-5446.91687035,-1705.81858163,-368.889011466,577.437857725,-4433.91170757,3682.50114911,-3109.97242171,sudden_clarity_clarence
