0,1,2,3,4,5,6,7,8,label
-15242.368415,1880.55617187,-13860.4206217,6335.37587183,7371.8697101,-16418.6467371,-2297.95259443,14507.0304162,1119.70618254,paranoid_parrot
-493.518569362,-13993.9492531,1484.08212153,-2684.18315196,4682.36089186,-399.626206282,7553.17088697,2025.4581924,1136.87727753,evil_toddler
-20103.8426075,-10564.6098217,1825.90656832,-764.604068294,2299.16893603,1085.53736498,3920.24074238,-2940.81329743,5971.5168751,unpopular_opinion_puffin
4882.68467076,3824.76051446,-1390.39007242,-4222.01512181,2548.9957057,-2847.9628572,7977.60813374,-5110.99890932,-5161.98589723,sheltered_college_freshman
2800.11809325,11243.2458897,-8468.55420531,441.974049496,4923.20495687,15836.2518076,542.395631046,-501.813800035,16574.0094981,business_cat
4642.30850897,8619.08153536,27364.6526529,14131.5525985,-2146.15160001,-1291.39893569,1651.93956864,4869.91539361,2487.74774618,socially_awkward_penguin
18478.0488535,-9134.37178497,-8488.33703204,16513.2519519,-2801.64539728,-3538.21639054,-10462.0468685,-10099.0551347,2178.44189443,advice_god
14216.5939444,-1462.44516091,-4787.74639221,-4452.63381012,-10239.0508353,3464.36412681,-3769.43678554,6194.63536355,-2464.74613227,college_liberal
-31052.8053741,-3940.60792018,-1744.89296499,2301.16696335,-9327.15439819,923.975005549,-1648.50615728,-5013.74194147,-2908.45253368,bad_joke_eel
-16746.0172093,-18332.9894518,9838.01979977,-12432.5574041,6263.29633386,-860.540347274,-15995.5393112,-757.51974264,3001.82327202,sudden_clarity_clarence
6195.98691455,-8193.31341181,-1598.41450459,-8336.98431713,-213.858575694,-2703.70676191,-2783.82945292,2027.94302631,-154.379162979,overly_attached_girlfriend
11922.889887,-6461.07820504,-1832.53267993,-3010.15883624,1295.41465284,-1660.98048014,-42.7380534525,2126.59978335,562.381270532,overly_attached_girlfriend
-25487.5338853,-5398.15754862,-3266.57490747,5276.77506009,-10987.8535505,6997.65118331,5216.83473569,4757.33437166,-5293.2536207,unpopular_opinion_puffin
4116.48077195,11249.7882481,-2802.13717556,241.208929304,3021.78796476,1445.01717796,4718.58478248,-1705.60983666,2647.36972351,confession_bear
-20446.1284425,-18655.6438875,10188.5138883,-13110.9329772,8679.85110665,1649.22599247,-15834.6283493,-821.01270541,3381.55336347,sudden_clarity_clarence
4908.85530653,8055.85040035,28200.4530577,13105.1341467,-2351.27269966,-641.519441328,631.226011061,5454.66480294,2321.29538838,socially_awkward_penguin
-7892.7531288,20540.5716195,2990.08300798,2161.62087722,7595.70344846,594.756891538,-2766.31117683,-7457.71113559,-7874.04055332,high_expectations_asian_father
-530.678382272,11979.2475416,-5541.40320263,-3826.40792775,4184.6127604,1559.96431749,-973.605972003,-507.62681455,-608.300142223,good_guy_greg
18193.7781318,-11251.6489835,148.249682938,-1122.41977274,-8.09741204632,2902.00857642,2439.16483788,4429.59392994,-2900.82418422,minor_mistake_marvin
-7442.28586504,18485.528841,3229.2695252,724.915425888,6861.82293959,341.181738006,-5087.13095298,-6473.38320628,-8613.25450028,high_expectations_asian_father
-22704.6755228,-19379.2429011,10454.6301435,-13411.9866117,5935.53058762,-942.362182224,-17133.2681355,-1614.42954292,6024.54875475,sudden_clarity_clarence
-44.3363071052,-14491.4344822,1684.04684669,-2017.54300243,5249.70167944,-279.154631119,8881.3810674,2751.37263201,542.515552498,evil_toddler
1813.29742931,16528.5802645,3328.22279539,-6343.60711333,-9951.41668503,-7789.41360647,243.713569423,-1406.73393468,4357.99867232,bad_luck_brian
-30619.7854648,-3595.07196397,-2137.52133591,4625.73234957,-9054.84266734,2597.56077304,1272.77924972,-4400.72122656,-4302.74280641,bad_joke_eel
979.462069735,12120.2717193,-364.719942462,-1948.89901339,3424.67262518,4954.79759344,-5579.21611041,260.05784751,-5915.84985987,philosoraptor
3249.79238765,10835.9815047,-7874.4163924,1620.05800975,4406.17833492,15170.9347032,1119.91991641,351.172255847,14174.2215086,business_cat
10002.8831936,-8234.21419669,8672.635073,-8264.94802994,7552.12351691,2211.79726472,-968.93651922,4660.66193334,-6156.19095815,lazy_college_senior
3376.28326659,12120.6628451,296.915479661,-3327.37542235,2757.14188368,516.513768682,290.280426097,-2512.05745443,-546.20160895,confession_bear
441.746505641,13523.7506266,-5321.74742055,-3192.98099227,6276.50986735,-253.868963027,3417.67560195,-4361.26865188,3326.93196559,good_guy_greg
3346.16285315,14049.7023671,2852.50274224,-8775.5658809,-9944.97489722,-7559.01730705,-1938.13452665,-510.097803164,7801.65939157,bad_luck_brian
4815.31504747,4205.3109333,-1423.16157458,-2991.93187592,2710.56978403,-2529.00842841,8409.59244803,-4566.39555259,-4433.32557681,sheltered_college_freshman
4995.37594253,9557.80168324,-10498.97863,2354.03364615,1475.71129331,17137.7761471,-4869.27746826,1048.38236771,16121.2843433,business_cat
-32325.4916836,-6829.15253894,-619.61358757,2063.04043557,-7231.88117878,411.835975363,687.826096494,-4463.55519434,-2407.8537181,bad_joke_eel
2665.56591437,10146.361275,552.371886315,-3106.36502802,2813.49886032,5258.88070143,-5839.02025412,1078.19292204,-5881.57302533,philosoraptor
19467.2230375,-10889.1278718,-7932.67266437,16680.5191845,-1864.55981128,-1647.07529401,-9156.75671933,-9327.62233462,1093.33154676,advice_god
8664.67501082,-202.313681323,-2567.99690034,-87.8984330198,3423.02001735,1452.88694889,1974.70585233,-835.667941961,-618.767124681,evil_toddler
-21198.1738709,-17771.6877951,9739.11619777,-14046.2169111,4885.6744053,1553.05503164,-17032.7838606,14.642865989,3423.41851259,sudden_clarity_clarence
3070.38226904,10138.9532694,-7835.13567374,493.266547951,5724.7618981,17177.4722385,-239.698671808,1298.07340437,13715.548504,business_cat
3366.22910911,10343.0123324,-6931.40501049,1030.17747434,4342.39618391,15907.5595701,-223.510688402,1378.16822361,12115.1158645,business_cat
14702.3026072,-1456.95267854,-4941.37865269,-4274.81086962,-10917.5389112,4697.62308145,-5194.33820328,7280.24854477,-2366.22931505,college_liberal
8611.15973786,-1633.9294682,-2223.53405561,-343.16194165,4610.74054589,567.42976898,5429.84141098,-496.966916584,-18.1272745901,evil_toddler
635.889749708,-15441.0722444,1871.33687222,-2421.07506647,4710.74730949,-451.549558422,8718.12656385,2996.83224431,543.953926103,evil_toddler
-27887.6533449,-5772.56975519,-3470.17690434,2199.62692005,-7022.97110267,7602.18706662,1113.31297918,4688.93030508,-5820.19725468,unpopular_opinion_puffin
-19331.1544342,-11464.8278037,1961.27791559,-438.960150088,3110.80404016,767.846099953,4586.9447001,-2437.33114362,5293.0897488,unpopular_opinion_puffin
8888.38468506,-555.97253411,-2511.48732908,-279.306484918,3986.09395094,1778.03805069,2357.77501992,-716.403213008,-1461.79604823,evil_toddler
-35515.0042523,-2641.41447455,-2016.23978849,876.526597815,-8676.7513394,1508.48617572,-2562.72633269,-5158.76974376,-2706.09866563,bad_joke_eel
18960.8110533,-13069.3516456,1782.06706376,-2496.26358447,-1511.17335657,1672.68374962,3098.81831491,341.434760766,-2295.78054008,first_day_on_the_internet_kid
-22361.875483,-13445.3307021,3202.15910162,-1364.35319067,6400.78921571,668.763703971,2494.26037162,-4690.91098661,6900.67897567,sudden_clarity_clarence
-3241.95195019,1159.64331228,255.041881547,506.453079976,4068.57380481,-1257.17043939,2823.11133142,-3106.63164462,-350.737120972,overly_attached_girlfriend
3972.26747362,9987.31617167,-1555.58547472,-1519.02222317,2625.70059226,2123.68370283,662.317982808,-296.102509128,-1167.95417244,confession_bear
-32476.6806402,-5301.80449053,-3237.54915076,4923.16330691,-9882.67218679,1453.89980538,827.428249093,-3862.61364602,-5248.81887782,bad_joke_eel
17897.245599,-11041.4274024,-152.073739673,-1200.02000486,-542.767787261,2429.05239914,1862.66234186,3823.4494839,-2228.34244924,minor_mistake_marvin
-16218.858602,2521.80617907,-13586.0850514,8300.49796779,6550.17418552,-16103.282069,-1752.02212661,14345.3720428,3371.08889994,paranoid_parrot
14636.8417711,-1735.39969237,-5099.14125748,-4406.25642121,-11060.9709658,4371.94057661,-4640.35107842,6655.74398655,-2565.439431,college_liberal
18224.980392,-9305.8701264,-8857.85400614,17802.5736288,-1995.83944924,-3201.86485314,-6694.32611065,-9149.93015335,2706.73943466,advice_god
2986.03564928,15596.8831968,3838.62136438,-7655.47390159,-9468.23043354,-8848.92193673,-1548.13386612,-1332.02816465,6931.41821711,bad_luck_brian
-756.701879957,11308.4611542,-5900.05255236,-3187.52778961,3477.58948452,1730.65075191,311.497082961,182.004432692,-2045.34631559,good_guy_greg
6002.10901345,10554.0818272,3283.15657012,-8415.1941199,-8866.32015621,-6336.78004561,-3092.40399612,1255.27099139,5385.53483514,bad_luck_brian
10153.2590817,-4727.37140277,-1014.51649327,3064.22910167,9093.76056755,-4492.5978565,7263.34057747,-2312.58020473,-3975.25990117,religion_pigeon
3205.77108376,10122.7011653,-8038.20681073,148.06202747,4917.04543326,16815.0848557,-1243.12923941,1149.59661744,13200.2657001,business_cat
-22955.8926314,7194.55001002,-4830.6427241,5765.293509,-3181.86306151,-394.962133668,3198.53536595,1391.52644762,3047.60478352,unpopular_opinion_puffin
-17146.7182278,-22769.0829907,10272.6900851,-10718.2652321,7438.85394855,786.803567007,-10425.0248293,206.542418578,1047.24604721,sudden_clarity_clarence
10100.2306461,4110.10229032,23686.5504403,10080.689012,-5267.04199138,-6417.91949276,970.314833475,7492.25641076,6065.50739345,socially_awkward_penguin
19590.7804865,-11842.4789019,-8516.24113302,17341.7196046,-2060.40473896,-3700.25567613,-8115.65029521,-10666.9605629,1866.19046979,advice_god
-18747.6752779,-19301.6081969,8341.62157626,-10393.2978529,5733.07035978,-640.658628765,-14637.3378616,-468.279260648,1356.77990812,sudden_clarity_clarence
8925.74045916,-3685.64422488,-1171.78319441,3093.09054409,9756.04387485,-5519.50963223,7281.29711443,-1795.83921672,-4462.11047242,religion_pigeon
6409.71832541,-4199.85482294,-5040.34855875,-7897.13402717,12093.7427821,-5298.80599844,-7137.23200085,5652.15260812,-2562.87026716,paranoid_parrot
17734.4661195,-10324.6281754,-476.959676282,-1319.51267807,-526.702979897,2594.60493804,1615.9626036,3972.33435638,-2099.91707256,minor_mistake_marvin
-24385.4896162,-2257.39736322,-3938.53993656,3473.40921096,-11188.5001008,9516.94935981,2688.7227866,5251.84033366,-7543.53083238,unpopular_opinion_puffin
4613.20745237,5932.92866025,-5238.29437788,-1028.64833154,7141.3541096,-9398.97409542,-1111.4268018,3060.24017561,1164.02779637,paranoid_parrot
9458.22822346,-7547.99979429,1543.69519576,-5422.44577241,1772.89904517,1693.38478018,1906.6401947,3302.46725771,-3228.47391499,minor_mistake_marvin
11483.3097228,197.166922776,-2674.10730994,-9589.40965529,-9402.17148634,-8747.82771419,6171.22828778,-6199.30895081,2285.82567784,sheltered_college_freshman
3860.44325917,10680.0916479,-243.099732881,-2175.5098513,2978.51290139,609.174131545,3251.83745583,-999.028447712,-397.568472846,confession_bear
18300.9452219,-12586.5606713,2809.26021846,-4519.37563417,1379.74151517,1695.15285971,2595.00752631,1040.60360798,-5779.89017601,first_day_on_the_internet_kid
-33153.6812694,-3959.70883655,-1727.4129711,3283.33325349,-9350.16019698,12.5032309025,-2335.32603974,-4861.308206,-3801.00884891,bad_joke_eel
-35221.7229267,-2371.04860518,-3462.1377754,5141.92996416,-9255.63779987,-281.126350441,1578.3511398,-6783.88164047,-1507.83713964,bad_joke_eel
17654.6210505,-9887.21927443,-1453.98455766,2255.66908678,1464.13304446,2286.51256514,3389.29214365,826.730545964,-955.166350988,minor_mistake_marvin
-15183.7608053,-454.923226348,-13307.4476959,7393.28258502,8171.05874829,-16567.6512379,-1757.9629663,13846.0954767,3552.72049336,paranoid_parrot
2763.69659366,11009.3036904,243.99460847,-1260.94791636,3678.04090187,6555.87925681,-3315.09603246,905.760628714,-7327.28061426,philosoraptor
-7658.41488699,20507.8005172,2497.02722577,1350.58482824,7569.58958134,1114.66164979,-3329.28549397,-7486.82934423,-8353.36295127,high_expectations_asian_father
15134.109412,-6655.88440013,-1391.89723966,-1496.61420901,979.685699365,-963.049516554,2749.64402431,2186.77051559,-1382.34246873,overly_attached_girlfriend
-14464.0568966,-1149.7241173,-12903.2637916,6739.58454234,8386.48808715,-15584.1172867,-1536.42674753,16280.9367588,1616.78237311,paranoid_parrot
1332.72479656,12869.9563088,-813.448749488,-1346.6462728,2988.86355064,5264.00216113,-3406.59071054,-796.927575255,-4574.55782151,philosoraptor
19293.5527814,-11711.4569447,-8070.71636718,17445.2632183,-2337.77298122,-3290.30322545,-8121.94701192,-8244.86435279,61.5977860201,advice_god
-36394.7650048,-3856.83604204,-2782.19974041,4640.46745409,-8750.35420436,-333.713917733,-1347.52330385,-5038.93422869,-1582.54014826,bad_joke_eel
-15207.4461112,1218.02710106,-13351.0895716,6922.82824097,7857.677056,-16979.0523267,-1970.94563549,14055.3247051,5262.5504642,paranoid_parrot
303.715601179,14995.9356934,1326.04471593,-4528.36802386,4497.87979238,-483.580379519,807.126318659,-2954.35159352,154.655151973,confession_bear
18310.7004275,-12957.6495265,3144.01167867,-4043.01373807,1241.31620315,1674.25977361,2885.6992543,1465.86581847,-5252.84145165,first_day_on_the_internet_kid
2419.76820437,13154.069677,-5734.640188,-2553.40612906,3747.00416043,1321.35343633,4972.90724485,-2868.93406676,3567.09127607,good_guy_greg
-5969.04162587,19834.2707926,4266.8894343,22.0895999288,8069.63000144,978.243671273,-5124.74689972,-6791.82529489,-11311.0648347,high_expectations_asian_father
-17193.6991947,5175.93938835,-7546.55995375,2674.52868597,4033.00600079,-1965.33161817,8397.93902992,1054.89711618,4670.33942179,good_guy_greg
-4651.22736054,18154.7537201,-1687.46883431,5322.11264598,5672.94960259,1904.54004652,-1814.60784349,-6501.80606418,-7441.45472956,high_expectations_asian_father
1918.41060748,11322.1383687,-45.4539890791,-1194.64254669,3042.67447748,5846.00802924,-3955.99616252,354.754065762,-5089.00790566,philosoraptor
10568.4960834,-8635.04923107,-6.23471936141,-7571.71359401,341.928294342,-1622.41499906,-1412.32240588,1266.63833894,873.039153777,overly_attached_girlfriend
-2003.04932963,7848.63556025,-7442.5778368,4857.20006737,7615.60376278,-9288.54178529,-2369.46036968,5981.99511466,-297.782193882,paranoid_parrot
1075.86753094,11709.7026854,5012.09309291,-1817.40319816,3729.61447767,-1181.70321679,-1904.43801737,-4724.25725198,-6109.22526271,high_expectations_asian_father
-31135.8775856,-3391.97205272,-1810.0445449,4137.50804497,-9559.12631239,1556.34931158,-1361.02502109,-3252.28260497,-4764.15668224,bad_joke_eel
2121.87380826,10636.8483718,133.974818766,-2080.66391333,4095.56953136,5571.21383737,-4154.88419748,885.463170793,-6489.17549641,philosoraptor
9693.13097488,-4051.783093,-670.936585103,3302.53870989,8821.75464482,-4740.24432765,7069.88085344,-1939.96170535,-3758.51835757,religion_pigeon
1914.7682912,12499.3313907,-62.3424659503,-2611.50334885,4015.91645877,1080.82537017,764.895074623,-964.889442101,-882.078297225,confession_bear
14882.4181134,-6774.09448628,-4216.84135649,4315.66343741,1828.6499074,3689.99750205,-570.27010482,691.8873646,1173.61411471,overly_attached_girlfriend
11267.446757,1370.96638176,-3366.22040485,-9634.74265467,-9416.02781651,-9364.87412109,7887.71391892,-8224.84694792,4310.22146432,sheltered_college_freshman
17931.5546197,-12060.5362834,2714.0070929,-4275.97347449,1376.07445743,1672.81354171,3200.36938474,978.924735012,-4918.73292353,first_day_on_the_internet_kid
19465.0839423,-11251.7484116,-7535.36145549,15508.901474,-1243.16782165,-1702.81656358,-7468.25327955,-7158.4805994,1774.55548019,advice_god
14852.7004148,-1610.68183415,-5167.05549626,-4248.8959078,-10748.9569866,4930.62647878,-4626.03587096,7181.98567822,-1653.10353449,college_liberal
-23903.4406587,-1593.66208434,1863.52199558,-367.517520167,-2521.79770209,-3874.86540866,-1583.51285052,-2379.04209162,-2942.04683979,bad_joke_eel
2104.56773745,12006.7337934,-284.482225138,-1752.16974847,3482.56088527,6097.51490205,-3799.60990447,442.03157351,-6360.86932848,philosoraptor
-620.108816142,11858.166816,-5904.16705825,-3488.30102938,3715.30923098,1455.1248918,1.57864240864,-320.663028539,-1298.93819554,good_guy_greg
6992.26752565,811.371435133,-258.272053756,-3369.88338035,1585.74052428,-4093.60705459,6670.3499754,-4649.89486737,-4067.12269372,sheltered_college_freshman
8.86761683749,11451.0194525,-9991.6753483,4215.32223139,7734.89745882,-9934.74763262,-2990.92987438,5723.37514169,-2297.13847029,paranoid_parrot
-17765.8935487,4218.33212987,-6931.55536143,2209.4319522,5147.6394098,-851.483452053,7181.12816858,2777.74442322,239.582274077,good_guy_greg
-20339.3086291,-17756.547588,9977.8098935,-13280.6929368,7428.10784205,939.175237995,-16511.5638712,-1490.04237866,3455.36898855,sudden_clarity_clarence
2450.69795077,12409.4261836,36.8788570865,-1924.73289834,4452.02413315,1519.41684501,2426.59833869,-1525.29538351,-1523.53418518,confession_bear
19636.0414807,-12519.31735,-8266.03853925,17617.591395,-1339.51574762,-3115.83145988,-8962.44418234,-10128.5161686,1765.57024538,advice_god
4880.19007894,9899.80214575,-894.178347904,-212.63384039,1324.51828674,5011.37406268,-1156.47389579,1998.02475073,-1965.31237608,philosoraptor
18539.4077377,-11962.5443685,-49.003659271,-1300.69585342,-400.714184501,3461.55411927,1814.83976581,4575.51456801,-3509.05086369,minor_mistake_marvin
5152.77192109,6487.71024939,27098.4908992,12168.0203741,-1168.39612323,308.12323537,544.009457063,5512.3437768,2536.42930683,socially_awkward_penguin
2703.27974919,10735.4297112,163.923572399,-1541.64645868,3966.42534035,6573.90829169,-3644.60965012,1369.80386597,-7624.12217724,philosoraptor
14363.1151778,-5079.30141012,-46.500647465,-7652.5052462,-4986.11172128,-4231.23380439,1330.47459581,-87.3658173531,128.410085933,sheltered_college_freshman
19202.417817,-13893.5104757,1607.36441138,-2742.65189268,-1476.70310799,1876.57539538,4282.7010419,399.793492754,-1615.62715705,first_day_on_the_internet_kid
14858.5106286,-1884.11944356,-4874.88499097,-4478.9415656,-10790.3749911,4588.27411287,-5334.72438044,7224.14714644,-2453.2325266,college_liberal
18584.4910003,-13325.9006963,3070.44254772,-4693.44918193,1839.37206792,2462.90176778,3766.40228637,1373.00428519,-5374.17246938,first_day_on_the_internet_kid
18446.5450117,-13647.5764288,3144.393439,-4776.40515515,2161.96380017,2611.3427141,2615.37359979,2111.47534643,-5741.34362959,first_day_on_the_internet_kid
-1016.60287633,14601.8301268,-7350.76474429,342.225569263,6770.90234046,1487.80301716,6007.95895691,-2942.42876133,2635.89860172,good_guy_greg
11325.4061185,1498.63400557,-3407.08601902,-9641.45848526,-9480.65569436,-9333.09549912,7795.38609777,-8255.42145272,4391.86287481,sheltered_college_freshman
2110.49153618,12312.9368328,32213.0166015,14902.812925,-2269.86579362,-2170.92122656,1687.393426,6990.24777663,4664.75138558,socially_awkward_penguin
2591.07988999,15454.1553898,2435.16080709,-8210.47909859,-13148.2961275,-9043.61095966,-4843.50592256,594.764971999,5038.20473622,bad_luck_brian
-10010.1374027,-1220.00474449,-1308.56156444,4710.54311933,4627.84243025,-640.917850847,5379.26848522,-2645.52561769,2834.66319003,lazy_college_senior
10949.8857829,1296.65675967,-3175.14788346,-9310.66624284,-8994.58909959,-8484.81900294,7530.34204455,-7184.21608249,4070.65233785,sheltered_college_freshman
10141.7835371,-4656.53399278,-1418.14320377,2899.87950192,8748.51686837,-4693.27766171,6399.50911224,-1456.73842875,-4272.12174865,religion_pigeon
20183.9461919,-12948.0467337,-8334.35831339,17811.9736306,-1723.89519244,-2142.79864447,-7980.9796243,-8526.7405457,61.1858057909,advice_god
-15543.0566036,-17456.7860319,9284.87750915,-10693.6044885,3733.93770479,641.768074844,-14544.327313,-1226.36958099,1131.04680087,sudden_clarity_clarence
-6902.31518978,21989.4775453,2914.1466029,744.171786286,4946.20110004,-284.149175325,-6007.19196485,-7913.76960165,-9917.33470919,high_expectations_asian_father
-933.925929763,-13977.2498799,1445.07999973,-2694.13383073,5862.66084497,-887.633361814,7965.52437068,1555.29709412,1635.65012104,evil_toddler
2808.91774847,11735.1178841,-277.436522699,-1210.39097017,3335.56297789,6399.62738076,-2497.45857703,891.117979389,-7132.27350969,philosoraptor
-287.92544957,11804.2517556,-5303.56991224,-2752.62478012,5484.22885657,1541.0001571,1178.08456791,-1394.75159537,-1030.95143254,good_guy_greg
133.009986187,11564.0060416,-10234.8093077,4431.91683992,7706.48996678,-9403.97591254,-3670.17777073,4913.00905024,-1135.00076626,paranoid_parrot
-18429.5407534,-19850.0871771,9979.2391185,-11879.8729017,4003.23331874,1066.47059833,-13367.4583903,-43.5448568126,2485.94772341,sudden_clarity_clarence
-939.981418064,14469.2399471,-6434.42386324,-649.193704402,7518.21741503,1912.45646904,4246.67422757,-2477.62067994,2361.98440701,good_guy_greg
4039.84653078,10742.7086056,236.49869377,-2930.90113224,3848.89989968,285.137599209,2032.03158937,-1772.27140208,-68.9283395507,confession_bear
17951.2954632,-10248.7877907,-1094.11877365,-897.514067586,-1084.0954453,3289.79208371,2317.93195652,4138.26973011,-3036.05147907,minor_mistake_marvin
11325.5393303,2031.66471629,-3595.98592411,-9308.27300135,-9587.20687382,-9491.76710027,8330.32155759,-8579.69697714,4670.2729128,sheltered_college_freshman
14772.1610697,-2344.09696749,-4840.0362767,-4752.16738075,-10764.6042877,4333.1406968,-4180.64596264,6887.96786361,-2850.31133291,college_liberal
10617.5295188,-5153.31578839,-712.67378214,2589.29321996,9699.5643266,-4095.67762234,7566.83774067,-1017.20915735,-3673.70542077,religion_pigeon
-15613.7275542,-13947.4394077,4274.78620872,-4298.7858029,8166.28846069,-3033.10843604,8129.04692456,-6793.20677712,6681.73875799,lazy_college_senior
1237.23870437,11953.7448894,-8449.18593023,-578.688385044,6123.09902447,15878.8235677,-1927.7858078,563.760928007,15595.4266707,business_cat
14722.8497286,-1592.71139253,-5144.42577851,-4100.71822228,-10851.8599532,4779.00258932,-4383.23840483,7229.50544691,-2257.49376529,college_liberal
6025.31650808,9217.65957597,-9857.40233015,2389.49799852,645.345371838,17741.4709948,-3051.51037012,2603.28203222,16586.7399123,business_cat
2652.34790407,10849.3815757,-129.817618871,-1193.82930249,1692.77684681,5732.67934944,-4671.29500593,702.672889163,-5333.08137777,philosoraptor
9461.24064034,-2984.89081671,-2591.28409309,3270.1804344,8538.43052351,-4434.34654354,6894.92208801,-3217.92307718,-3985.02714325,religion_pigeon
-13908.0029531,-1682.67796227,-12474.9219056,6478.52574461,5093.00607531,-12653.0481477,842.603138985,17116.6339339,-1402.25779628,paranoid_parrot
-21891.5061198,-19304.1721184,9459.90137023,-13391.415874,7762.42428264,360.81171228,-16944.7952045,-1243.90295173,3925.85795739,sudden_clarity_clarence
-32268.0053319,-3728.59174239,-3214.08930757,4416.43674955,-8836.51610039,538.705316456,1639.37088848,-5308.28313217,-3878.04610349,bad_joke_eel
14796.8290566,-2258.67739886,-5124.69995235,-4343.2296219,-10836.8851597,5118.08042096,-4189.06296092,6975.16990468,-2631.44175096,college_liberal
17834.0643717,-10514.4070623,-609.731788119,2473.80656668,1944.70053304,2441.30446749,3823.52422173,1470.8494623,-2288.51183081,minor_mistake_marvin
-20471.1322911,-898.148056262,2601.87697318,-1382.34827792,-1651.94838015,-3777.46499259,-4027.90438618,-2102.69672531,-3817.44410455,bad_joke_eel
14612.0618351,-7453.33901375,316.629190596,-105.881767547,3036.68187235,-1149.47631665,1681.99091508,951.705669951,267.726131991,overly_attached_girlfriend
7734.62390987,4336.57135344,26197.8404279,8958.6144367,-2641.4776606,-3051.39058111,-793.684519086,6033.23773395,2752.66173121,socially_awkward_penguin
2208.92694178,-16241.0478409,10006.7604264,-3848.76412716,8411.44244822,-1477.3591714,-8293.85428642,832.770047129,-3176.31602937,overly_attached_girlfriend
-26004.5897336,6093.68523271,-4251.1422492,7016.19535524,-2936.60490308,-49.0322656269,1311.35057238,1537.8058182,3514.58206845,unpopular_opinion_puffin
-6363.28363073,20024.605323,4391.08297547,-1484.9214195,7670.4821611,876.252361253,-6126.38235478,-7319.22097448,-9388.05548711,high_expectations_asian_father
2620.3550013,15214.3700756,2741.59754913,-8451.51271268,-12769.7572048,-8884.26876999,-5382.94676219,528.942455297,5797.13155588,bad_luck_brian
15229.3345069,-2431.01881274,-4349.60241838,-3625.51504898,-9730.06521368,4998.12789276,-3400.45257998,7623.93284276,-3157.81485605,college_liberal
-1356.54521359,10760.8191833,-9253.21690717,4075.97467989,7756.69341009,-9978.47727779,-2297.2685565,4717.11335856,-1781.40276847,paranoid_parrot
19445.8227743,-11916.9748434,-8069.321866,16430.2767564,-1797.15904149,-2664.9341781,-8245.58473805,-8674.58625369,750.161766431,advice_god
4184.25266151,7550.68276016,29705.0266593,13734.7269654,-667.188973558,-1050.87195459,1649.34668274,5450.04315049,2147.95886811,socially_awkward_penguin
14994.3914647,-1912.84925496,-4908.57094935,-4649.89721288,-10632.6437144,4564.88945242,-5383.79236132,6932.67431326,-2198.81948968,college_liberal
4952.49515642,8148.36604657,28871.7315368,13675.7752838,-1594.51889803,-852.747096188,1745.25815326,5541.38892336,3179.74564712,socially_awkward_penguin
9446.04454875,-2929.04002108,-965.423386482,3571.05896607,9033.82981734,-5221.17711722,7100.95806786,-1828.51306408,-3876.37786132,religion_pigeon
-28288.4007117,-8242.97440324,2158.23475829,-2995.51106682,2469.81395601,1524.18367206,1771.92556549,-3364.00515193,2976.7178289,unpopular_opinion_puffin
-13858.3471286,1164.18058449,-13312.8271312,5063.92327799,5537.62394411,-14190.1922524,-5334.37254711,15655.7230726,-402.457456537,paranoid_parrot
10398.9535563,-6776.26635875,197.587918446,-5658.95408607,2353.18239682,552.348321739,-33.9268429322,3264.64451533,-1406.32286031,overly_attached_girlfriend
10564.9061705,5645.94343761,-7876.08188834,1017.43604086,-7340.52471209,7380.87629529,2808.41555634,-17.5160955292,10352.8293485,business_cat
-295.945105733,12598.5500111,6827.13384521,-995.083225262,-2507.77015844,4493.24807335,-3005.67390956,-930.41870922,2518.73085672,religion_pigeon
-5529.92374576,16527.8761981,4290.12626243,-1579.53947998,5325.18656959,3812.87365949,-5510.51877936,-3829.0976764,-11673.9429056,high_expectations_asian_father
19935.1181059,-12694.8228857,-7790.49422867,17336.7471292,-1518.45134295,-2262.51460377,-7885.76468779,-8992.23664922,1316.38755633,advice_god
-10762.7551242,-530.731406448,-1018.33142544,4757.28107063,6460.79163509,-951.765560962,3723.68316401,-3393.85388914,4650.80151601,lazy_college_senior
-1192.80332847,14011.3245845,-6521.39893903,-1676.72000113,5416.80638095,1128.46780601,1936.78777304,-2287.6719767,-100.637002404,good_guy_greg
17945.309811,-11109.4137599,-943.90731854,2376.66116037,2478.80106325,2409.01001155,3803.90670014,1231.37207349,-1132.74449703,minor_mistake_marvin
-3537.36759897,-11131.7386873,654.003941367,-3268.38472699,4214.7759401,229.595031291,7114.45176911,1668.25179532,2576.31735067,evil_toddler
-1531.83489862,8409.17754936,-8857.2053973,3973.69307682,8733.34378122,-9966.29425958,-3084.99698003,6037.82426616,-2848.55119808,paranoid_parrot
11350.3657993,1158.49638031,-2380.79726739,-8072.57525512,-8845.32285572,-9475.50923064,7547.67064674,-7995.59369583,5473.71877617,sheltered_college_freshman
-31367.7002593,-4758.60577214,-3589.05535992,6399.58081811,-10389.3985043,7151.64837899,4755.29789378,2596.07288258,-7420.32963967,unpopular_opinion_puffin
-34001.7254006,-4913.06868865,-2888.21592923,4734.3498541,-9600.42295921,567.567782685,622.468854902,-4271.00350541,-3102.47569452,bad_joke_eel
3974.41445621,11215.5778226,729.266212689,-3647.35315945,2269.89067387,563.795989848,260.676627983,-1276.32933178,-1580.83314681,confession_bear
