0,1,2,3,4,label
899.526231123,10636.4403636,-191.207799555,-564.593510822,3576.76376646,philosoraptor
-7958.30183842,21342.8089622,2839.76632012,906.678777601,7347.22343693,high_expectations_asian_father
-32787.26747,-2320.51489509,-4695.08231508,6800.65183383,-10018.527186,unpopular_opinion_puffin
-21062.6695507,-9832.86838994,2344.01006324,101.889945493,2537.66581484,unpopular_opinion_puffin
11783.4359077,725.090035978,-2652.12839296,-9395.69147049,-8468.62596198,sheltered_college_freshman
-225.45682646,12736.5186276,-6239.70026853,-955.509401996,4556.95983852,good_guy_greg
14638.589812,-1363.23594252,-5264.38196065,-3668.23515999,-11124.6676545,college_liberal
14815.5039193,-2289.4443386,-4910.26828221,-4862.4748091,-10851.8437568,college_liberal
-24905.1073649,-3680.82738878,-3940.72413445,4736.45827249,-11794.0679203,unpopular_opinion_puffin
14686.059251,-765.918178824,-5226.08480898,-3937.669058,-11223.6251061,college_liberal
19418.7238501,-11746.6123166,-8381.67142135,17501.6565303,-1263.07953924,advice_god
2318.45244615,12234.2548961,24.3666859544,-1935.46879547,3885.00123557,confession_bear
17707.8318908,-8903.19926371,-7831.98329389,15592.8484881,-2478.98288893,advice_god
-16908.9959184,-13123.2802626,5451.78234703,-5322.63713673,8335.92867083,lazy_college_senior
5754.16150137,6785.18328454,29193.4127363,12868.4516469,-530.87949119,socially_awkward_penguin
2817.13926663,7155.57379974,3068.73297059,-5639.16865408,4417.27404307,confession_bear
-33722.2911255,-6383.01842352,-164.068816846,3573.10608194,-4742.47844272,bad_joke_eel
2998.04461092,14461.083797,3129.1997692,-8801.22634017,-10827.4117601,bad_luck_brian
3536.47566843,7525.04189017,-6443.2858682,812.2697545,5738.47389257,business_cat
15185.2314221,-3919.23983403,-3265.36879707,-5027.48705702,-9670.41810784,college_liberal
-2432.70925132,-13639.5831228,1711.98111833,-1903.06634174,6326.67117385,evil_toddler
1131.79474704,16310.0548897,3790.04754873,-7735.12251841,-10723.5544389,bad_luck_brian
-5629.11355662,20145.4058467,2974.80674788,725.971874038,5744.20432828,high_expectations_asian_father
19047.2765019,-13626.2987797,825.251764778,-2201.1761065,2350.97852447,minor_mistake_marvin
-4558.74385674,-11061.8154678,3432.26066852,-5305.92266342,6763.3297486,evil_toddler
3193.101415,10030.4202513,753.593522145,-2263.29632964,3292.41766271,philosoraptor
17810.6912128,-11982.0197054,2790.81556831,-4256.33915156,1175.39171614,first_day_on_the_internet_kid
-21497.9426757,-18927.5818767,9437.71162397,-12048.9249877,6401.9346494,sudden_clarity_clarence
3365.27585906,12064.8590574,-490.24913491,-2931.74123045,2549.88146483,confession_bear
-29434.9773263,-1965.69188942,-5656.6763571,6199.2959014,-8641.61432768,unpopular_opinion_puffin
-34628.7158902,-6600.04706028,-1663.81720433,7242.26234016,-6607.45860496,bad_joke_eel
-31756.003653,-5883.72664295,-2539.39082817,3936.64281895,-9870.36789386,bad_joke_eel
3592.11988267,15219.9828632,3452.143736,-9042.34819003,-10477.2733479,bad_luck_brian
19285.4975127,-11870.4883313,-7691.94070506,17019.6817167,-1465.72481901,advice_god
-26380.8991368,-15127.896468,2826.568478,-1289.42877162,6178.10946821,sudden_clarity_clarence
3316.68671413,13352.9519609,4270.70646402,-10413.023894,-10712.502051,bad_luck_brian
3625.79768705,15108.2326996,2308.85690274,-7013.9746179,-11706.7289222,bad_luck_brian
18180.3993361,-12709.9147964,3072.13577255,-4519.85669514,1905.19991598,first_day_on_the_internet_kid
-14212.5720082,-12241.573775,3907.24235274,-2746.46362927,7204.30845333,lazy_college_senior
-7583.9851538,-3744.10014722,-6199.89732914,322.956401431,1952.08580935,philosoraptor
2554.77032075,11630.5652049,474.777915522,-2856.04683105,4092.06904433,confession_bear
18009.3686116,-12679.7769535,2854.84752299,-4419.27142314,1456.38331272,first_day_on_the_internet_kid
-19070.5395185,-15649.4766312,8557.85201546,-7211.09463771,3595.9908533,sudden_clarity_clarence
-24613.7995131,-8401.85278768,-10445.7509917,4328.60862969,-362.087192316,business_cat
17744.9582888,-10511.2753876,-747.628599975,1901.81284362,2170.94248532,minor_mistake_marvin
-5212.41468451,18924.7842305,4505.03468347,-269.603730755,6796.8253383,high_expectations_asian_father
3626.33452414,7285.21006988,-6912.6364768,345.973209059,7824.16797855,paranoid_parrot
-32853.0820178,-5335.29146484,-2688.98443901,4023.45339738,-9584.15778881,bad_joke_eel
-31959.6376632,-7328.71332754,-893.832641547,3476.16007077,-8788.08531618,bad_joke_eel
-6527.06603068,21371.8405472,2630.3553589,235.212589924,6524.64691984,high_expectations_asian_father
14767.5629665,-1662.85376493,-5287.41526828,-4382.29929098,-10894.8969854,college_liberal
11262.9236578,1582.65379178,-3390.57080737,-9306.08777326,-9373.08142064,sheltered_college_freshman
7313.07096617,509.578828422,75.023922983,-3068.29632914,2977.86990489,sheltered_college_freshman
-24819.6324901,-5790.00147099,-4758.60932361,6177.84773246,-14364.9200582,unpopular_opinion_puffin
-32121.6851354,-3827.34575753,-1118.14197579,2319.53699593,-7736.43167619,bad_joke_eel
2481.65973679,11631.7155687,-220.620535239,-936.745611417,4017.70771575,philosoraptor
19032.3199092,-13851.5834597,1958.95404505,-2888.30627928,-1806.34656652,first_day_on_the_internet_kid
2765.46585693,13207.3513339,-6209.7075276,-2642.86478541,3559.76417146,good_guy_greg
2880.9169745,14343.2631709,3474.13506131,-8192.70034298,-12101.497817,bad_luck_brian
19165.7759208,-11742.5288247,-8588.76632132,17447.8285911,-1819.83890718,advice_god
11116.2387541,1809.12548852,-2660.57805934,-8777.60891918,-8902.15799049,sheltered_college_freshman
7423.45973206,-95.9939094354,-280.008049646,-4139.89842672,2884.50429951,sheltered_college_freshman
18731.5133663,-12353.0427935,-600.530613947,2157.33835896,2495.82017918,minor_mistake_marvin
-141.849580287,15760.9889189,3970.08339027,-2651.02125736,2394.11454758,high_expectations_asian_father
15070.8630821,-1707.08607237,-5091.24158251,-4170.18924819,-10593.0708709,college_liberal
-24311.2830586,-5730.78301416,-4279.84924036,4916.72027884,-12195.0564574,unpopular_opinion_puffin
19276.9306757,-14813.3498249,2576.63691913,-4542.24983441,148.138910686,first_day_on_the_internet_kid
15109.2995102,-1946.05566105,-5066.91408014,-4054.32048084,-10716.0103341,college_liberal
1751.45171545,12594.2259707,-160.070619082,-1583.23960946,3986.16945368,philosoraptor
3386.67069369,14718.7465647,3127.11767942,-7826.44850176,-10842.7445334,bad_luck_brian
-9087.46286029,5815.33050551,-8489.63154476,-3208.48610541,3660.69326982,business_cat
-15619.3745656,1639.27516992,-14212.1637626,7313.27823643,3772.49205298,paranoid_parrot
19674.6627135,-12424.0832814,-7003.12368583,16957.6148393,-578.03339794,advice_god
14994.1326477,-1294.74504666,-5322.69728058,-3655.51255537,-10766.4428718,college_liberal
7968.26841032,7211.44412593,-1083.24500798,-2887.66049813,-2778.82119711,philosoraptor
-1004.78263717,-13144.0515058,1453.95745025,-3151.99544666,5579.25293976,evil_toddler
511.551788413,11711.6291343,-344.413488433,-1173.83007462,3213.6990258,philosoraptor
-1102.59411204,-12877.0220508,1139.81986973,-2653.41353783,5746.91254493,evil_toddler
19416.9668458,-11686.7538424,-8716.85223689,18097.6385622,-2794.60659019,advice_god
1650.11870674,12079.3326906,-5062.06084716,-2710.2375643,5906.63521628,good_guy_greg
2436.84154237,11068.1659485,249.542759074,-1201.97433632,3883.37160319,philosoraptor
19180.9426341,-11032.6991585,-8346.76111747,16839.9406116,-2415.66469824,advice_god
14818.1648516,-1297.68080989,-4698.85534545,-3323.86861163,-10504.9462552,college_liberal
-19002.2368364,-18427.1875595,9631.47322924,-12937.2864915,6465.79832954,sudden_clarity_clarence
-17232.2175038,3517.48489515,-7005.36581085,1491.04716682,3059.90988306,good_guy_greg
-18440.4145047,-18796.2514126,10132.3476544,-12266.6679946,5245.84485723,sudden_clarity_clarence
-2258.464546,-13387.6748406,1296.77033263,-1862.35727528,5068.191092,evil_toddler
4565.67261526,9591.45384773,1643.41540692,-4030.68514175,2923.91936091,confession_bear
-20384.3762661,-18332.5801721,9969.74884085,-13198.3885161,5655.40104601,sudden_clarity_clarence
2692.03353836,10849.2784561,-8167.08145246,-60.0516491662,5217.6762219,business_cat
50.64332691,12266.844579,7065.7883437,-1299.604535,-2327.67484147,religion_pigeon
18367.6370521,-11211.246533,-1025.76767353,1766.06530038,2581.70017391,minor_mistake_marvin
17527.6180646,-12094.722148,2470.97915562,-4287.42281412,184.755861351,first_day_on_the_internet_kid
-950.296276813,4428.77864913,30424.2682083,13612.0205777,-2925.09458286,socially_awkward_penguin
-30476.3276382,-3877.81305773,-5278.83221645,6213.73213529,-9679.26935799,unpopular_opinion_puffin
4982.08223515,4177.07416296,-4843.89837923,-2004.45349032,2599.76361956,paranoid_parrot
18428.8730787,-13052.8256421,2943.99079741,-4252.60731594,1589.62162025,first_day_on_the_internet_kid
-522.071113112,11732.4124346,-5993.67953108,-2830.89295798,4078.76664484,good_guy_greg
-11146.7177362,-13914.0687477,4564.22465443,-3848.25238922,6624.60445656,lazy_college_senior
20048.5543958,-14642.8650291,2390.74617895,-2650.57874184,-260.256224014,first_day_on_the_internet_kid
3106.77589254,10325.9578412,-8006.74383694,705.750701255,4574.01810662,business_cat
3589.17890467,13601.519997,4475.43199251,-8936.6792456,-9997.01127424,bad_luck_brian
-33761.0606434,-5255.87765989,-1151.35175393,1740.23202998,-7445.00853972,bad_joke_eel
-29085.9075619,-6606.69081343,-4285.54013997,3571.88417887,-10981.5015043,unpopular_opinion_puffin
18963.081747,-14101.8264196,3499.35312728,-5716.37965327,2725.82997958,first_day_on_the_internet_kid
3632.48314501,6461.14328862,28844.6419412,13010.7521225,-3165.45130409,socially_awkward_penguin
10186.1439431,2183.13789097,-2759.87898401,-8819.28059575,-8091.57904885,sheltered_college_freshman
-1285.09046347,13224.3694984,-10174.5872519,5143.97678065,8471.52973078,paranoid_parrot
18267.2210041,-12534.7905447,2346.64931696,-4514.16180334,1278.45729861,first_day_on_the_internet_kid
-29662.4402667,-3155.30131544,-3922.75415452,4685.45242352,-10040.0095607,unpopular_opinion_puffin
-4313.7234807,-213.516655198,4513.66791757,-1081.76537296,10204.3721372,lazy_college_senior
17458.2211564,-10249.7009354,-517.723430705,2019.68924135,2657.31011659,minor_mistake_marvin
-15962.0489518,1563.78360802,-14754.8618522,8441.94727098,5444.25810959,paranoid_parrot
3863.08756208,12078.6562319,-527.510926231,-2986.50176868,2398.45848414,confession_bear
8466.54077924,-398.561008894,21435.0372095,12078.6267688,-373.423988477,socially_awkward_penguin
3694.19242838,13532.3531719,2820.46944099,-7795.92119036,-11791.3416153,bad_luck_brian
3393.69353686,12289.5085499,-347.912728736,-1832.79522721,3202.8326809,confession_bear
-1234.56097278,-13263.1950484,1255.41722,-1823.80100811,6161.48724975,evil_toddler
14772.4982711,-1648.6404715,-5154.65989982,-4549.13961562,-10909.8817665,college_liberal
-19783.2064992,-11608.1507248,2294.70964011,195.752839165,2966.014736,unpopular_opinion_puffin
-24892.2587048,-13648.2050741,2048.90555573,9.39167642497,5536.52909504,sudden_clarity_clarence
-25739.82796,-2441.66730971,-4038.15738969,4568.42950779,-10503.6955213,unpopular_opinion_puffin
5733.05955199,9028.55218148,237.19090349,-5603.48866313,985.969272953,confession_bear
-16484.1374093,-20933.8836425,9284.43062288,-12494.5884859,4248.00644399,sudden_clarity_clarence
17347.7158347,-9393.19778554,-1156.52636166,-363.347537205,-1009.18093744,minor_mistake_marvin
18699.1845903,-10559.1848485,-8114.23650874,16595.3475197,-1470.41951518,advice_god
-346.067991005,13164.1277039,-6088.69538653,-806.117511566,7004.81107432,good_guy_greg
-27345.2978628,-2061.8363017,-5507.96935757,6501.86030021,-9420.33851655,unpopular_opinion_puffin
6434.47562669,5120.94817926,25425.859396,12846.9748891,-841.158431862,socially_awkward_penguin
-34781.4867521,-5000.39645368,-4832.68895402,8498.5961607,-8007.94569661,unpopular_opinion_puffin
-15242.368415,1880.55617187,-13860.4206217,6335.37587183,7371.8697101,paranoid_parrot
-493.518569362,-13993.9492531,1484.08212153,-2684.18315196,4682.36089186,evil_toddler
-20103.8426075,-10564.6098217,1825.90656832,-764.604068294,2299.16893603,unpopular_opinion_puffin
4882.68467076,3824.76051446,-1390.39007242,-4222.01512181,2548.9957057,sheltered_college_freshman
2800.11809325,11243.2458897,-8468.55420531,441.974049496,4923.20495687,business_cat
4642.30850897,8619.08153536,27364.6526529,14131.5525985,-2146.15160001,socially_awkward_penguin
18478.0488535,-9134.37178497,-8488.33703204,16513.2519519,-2801.64539728,advice_god
14216.5939444,-1462.44516091,-4787.74639221,-4452.63381012,-10239.0508353,college_liberal
-31052.8053741,-3940.60792018,-1744.89296499,2301.16696335,-9327.15439819,bad_joke_eel
-16746.0172093,-18332.9894518,9838.01979977,-12432.5574041,6263.29633386,sudden_clarity_clarence
6195.98691455,-8193.31341181,-1598.41450459,-8336.98431713,-213.858575694,overly_attached_girlfriend
11922.889887,-6461.07820504,-1832.53267993,-3010.15883624,1295.41465284,overly_attached_girlfriend
-25487.5338853,-5398.15754862,-3266.57490747,5276.77506009,-10987.8535505,unpopular_opinion_puffin
4116.48077195,11249.7882481,-2802.13717556,241.208929304,3021.78796476,confession_bear
-20446.1284425,-18655.6438875,10188.5138883,-13110.9329772,8679.85110665,sudden_clarity_clarence
4908.85530653,8055.85040035,28200.4530577,13105.1341467,-2351.27269966,socially_awkward_penguin
-7892.7531288,20540.5716195,2990.08300798,2161.62087722,7595.70344846,high_expectations_asian_father
-530.678382272,11979.2475416,-5541.40320263,-3826.40792775,4184.6127604,good_guy_greg
18193.7781318,-11251.6489835,148.249682938,-1122.41977274,-8.09741204632,minor_mistake_marvin
-7442.28586504,18485.528841,3229.2695252,724.915425888,6861.82293959,high_expectations_asian_father
-22704.6755228,-19379.2429011,10454.6301435,-13411.9866117,5935.53058762,sudden_clarity_clarence
-44.3363071052,-14491.4344822,1684.04684669,-2017.54300243,5249.70167944,evil_toddler
1813.29742931,16528.5802645,3328.22279539,-6343.60711333,-9951.41668503,bad_luck_brian
-30619.7854648,-3595.07196397,-2137.52133591,4625.73234957,-9054.84266734,bad_joke_eel
979.462069735,12120.2717193,-364.719942462,-1948.89901339,3424.67262518,philosoraptor
3249.79238765,10835.9815047,-7874.4163924,1620.05800975,4406.17833492,business_cat
10002.8831936,-8234.21419669,8672.635073,-8264.94802994,7552.12351691,lazy_college_senior
3376.28326659,12120.6628451,296.915479661,-3327.37542235,2757.14188368,confession_bear
441.746505641,13523.7506266,-5321.74742055,-3192.98099227,6276.50986735,good_guy_greg
3346.16285315,14049.7023671,2852.50274224,-8775.5658809,-9944.97489722,bad_luck_brian
4815.31504747,4205.3109333,-1423.16157458,-2991.93187592,2710.56978403,sheltered_college_freshman
4995.37594253,9557.80168324,-10498.97863,2354.03364615,1475.71129331,business_cat
-32325.4916836,-6829.15253894,-619.61358757,2063.04043557,-7231.88117878,bad_joke_eel
2665.56591437,10146.361275,552.371886315,-3106.36502802,2813.49886032,philosoraptor
19467.2230375,-10889.1278718,-7932.67266437,16680.5191845,-1864.55981128,advice_god
8664.67501082,-202.313681323,-2567.99690034,-87.8984330198,3423.02001735,evil_toddler
-21198.1738709,-17771.6877951,9739.11619777,-14046.2169111,4885.6744053,sudden_clarity_clarence
3070.38226904,10138.9532694,-7835.13567374,493.266547951,5724.7618981,business_cat
3366.22910911,10343.0123324,-6931.40501049,1030.17747434,4342.39618391,business_cat
14702.3026072,-1456.95267854,-4941.37865269,-4274.81086962,-10917.5389112,college_liberal
8611.15973786,-1633.9294682,-2223.53405561,-343.16194165,4610.74054589,evil_toddler
635.889749708,-15441.0722444,1871.33687222,-2421.07506647,4710.74730949,evil_toddler
-27887.6533449,-5772.56975519,-3470.17690434,2199.62692005,-7022.97110267,unpopular_opinion_puffin
-19331.1544342,-11464.8278037,1961.27791559,-438.960150088,3110.80404016,unpopular_opinion_puffin
8888.38468506,-555.97253411,-2511.48732908,-279.306484918,3986.09395094,evil_toddler
-35515.0042523,-2641.41447455,-2016.23978849,876.526597815,-8676.7513394,bad_joke_eel
18960.8110533,-13069.3516456,1782.06706376,-2496.26358447,-1511.17335657,first_day_on_the_internet_kid
-22361.875483,-13445.3307021,3202.15910162,-1364.35319067,6400.78921571,sudden_clarity_clarence
-3241.95195019,1159.64331228,255.041881547,506.453079976,4068.57380481,overly_attached_girlfriend
3972.26747362,9987.31617167,-1555.58547472,-1519.02222317,2625.70059226,confession_bear
-32476.6806402,-5301.80449053,-3237.54915076,4923.16330691,-9882.67218679,bad_joke_eel
17897.245599,-11041.4274024,-152.073739673,-1200.02000486,-542.767787261,minor_mistake_marvin
-16218.858602,2521.80617907,-13586.0850514,8300.49796779,6550.17418552,paranoid_parrot
14636.8417711,-1735.39969237,-5099.14125748,-4406.25642121,-11060.9709658,college_liberal
18224.980392,-9305.8701264,-8857.85400614,17802.5736288,-1995.83944924,advice_god
2986.03564928,15596.8831968,3838.62136438,-7655.47390159,-9468.23043354,bad_luck_brian
-756.701879957,11308.4611542,-5900.05255236,-3187.52778961,3477.58948452,good_guy_greg
6002.10901345,10554.0818272,3283.15657012,-8415.1941199,-8866.32015621,bad_luck_brian
10153.2590817,-4727.37140277,-1014.51649327,3064.22910167,9093.76056755,religion_pigeon
3205.77108376,10122.7011653,-8038.20681073,148.06202747,4917.04543326,business_cat
-22955.8926314,7194.55001002,-4830.6427241,5765.293509,-3181.86306151,unpopular_opinion_puffin
-17146.7182278,-22769.0829907,10272.6900851,-10718.2652321,7438.85394855,sudden_clarity_clarence
10100.2306461,4110.10229032,23686.5504403,10080.689012,-5267.04199138,socially_awkward_penguin
19590.7804865,-11842.4789019,-8516.24113302,17341.7196046,-2060.40473896,advice_god
-18747.6752779,-19301.6081969,8341.62157626,-10393.2978529,5733.07035978,sudden_clarity_clarence
8925.74045916,-3685.64422488,-1171.78319441,3093.09054409,9756.04387485,religion_pigeon
6409.71832541,-4199.85482294,-5040.34855875,-7897.13402717,12093.7427821,paranoid_parrot
17734.4661195,-10324.6281754,-476.959676282,-1319.51267807,-526.702979897,minor_mistake_marvin
-24385.4896162,-2257.39736322,-3938.53993656,3473.40921096,-11188.5001008,unpopular_opinion_puffin
4613.20745237,5932.92866025,-5238.29437788,-1028.64833154,7141.3541096,paranoid_parrot
9458.22822346,-7547.99979429,1543.69519576,-5422.44577241,1772.89904517,minor_mistake_marvin
11483.3097228,197.166922776,-2674.10730994,-9589.40965529,-9402.17148634,sheltered_college_freshman
3860.44325917,10680.0916479,-243.099732881,-2175.5098513,2978.51290139,confession_bear
18300.9452219,-12586.5606713,2809.26021846,-4519.37563417,1379.74151517,first_day_on_the_internet_kid
-33153.6812694,-3959.70883655,-1727.4129711,3283.33325349,-9350.16019698,bad_joke_eel
-35221.7229267,-2371.04860518,-3462.1377754,5141.92996416,-9255.63779987,bad_joke_eel
17654.6210505,-9887.21927443,-1453.98455766,2255.66908678,1464.13304446,minor_mistake_marvin
-15183.7608053,-454.923226348,-13307.4476959,7393.28258502,8171.05874829,paranoid_parrot
2763.69659366,11009.3036904,243.99460847,-1260.94791636,3678.04090187,philosoraptor
-7658.41488699,20507.8005172,2497.02722577,1350.58482824,7569.58958134,high_expectations_asian_father
15134.109412,-6655.88440013,-1391.89723966,-1496.61420901,979.685699365,overly_attached_girlfriend
-14464.0568966,-1149.7241173,-12903.2637916,6739.58454234,8386.48808715,paranoid_parrot
1332.72479656,12869.9563088,-813.448749488,-1346.6462728,2988.86355064,philosoraptor
19293.5527814,-11711.4569447,-8070.71636718,17445.2632183,-2337.77298122,advice_god
-36394.7650048,-3856.83604204,-2782.19974041,4640.46745409,-8750.35420436,bad_joke_eel
-15207.4461112,1218.02710106,-13351.0895716,6922.82824097,7857.677056,paranoid_parrot
303.715601179,14995.9356934,1326.04471593,-4528.36802386,4497.87979238,confession_bear
18310.7004275,-12957.6495265,3144.01167867,-4043.01373807,1241.31620315,first_day_on_the_internet_kid
2419.76820437,13154.069677,-5734.640188,-2553.40612906,3747.00416043,good_guy_greg
-5969.04162587,19834.2707926,4266.8894343,22.0895999288,8069.63000144,high_expectations_asian_father
-17193.6991947,5175.93938835,-7546.55995375,2674.52868597,4033.00600079,good_guy_greg
-4651.22736054,18154.7537201,-1687.46883431,5322.11264598,5672.94960259,high_expectations_asian_father
1918.41060748,11322.1383687,-45.4539890791,-1194.64254669,3042.67447748,philosoraptor
10568.4960834,-8635.04923107,-6.23471936141,-7571.71359401,341.928294342,overly_attached_girlfriend
-2003.04932963,7848.63556025,-7442.5778368,4857.20006737,7615.60376278,paranoid_parrot
1075.86753094,11709.7026854,5012.09309291,-1817.40319816,3729.61447767,high_expectations_asian_father
-31135.8775856,-3391.97205272,-1810.0445449,4137.50804497,-9559.12631239,bad_joke_eel
2121.87380826,10636.8483718,133.974818766,-2080.66391333,4095.56953136,philosoraptor
9693.13097488,-4051.783093,-670.936585103,3302.53870989,8821.75464482,religion_pigeon
1914.7682912,12499.3313907,-62.3424659503,-2611.50334885,4015.91645877,confession_bear
14882.4181134,-6774.09448628,-4216.84135649,4315.66343741,1828.6499074,overly_attached_girlfriend
11267.446757,1370.96638176,-3366.22040485,-9634.74265467,-9416.02781651,sheltered_college_freshman
17931.5546197,-12060.5362834,2714.0070929,-4275.97347449,1376.07445743,first_day_on_the_internet_kid
19465.0839423,-11251.7484116,-7535.36145549,15508.901474,-1243.16782165,advice_god
14852.7004148,-1610.68183415,-5167.05549626,-4248.8959078,-10748.9569866,college_liberal
-23903.4406587,-1593.66208434,1863.52199558,-367.517520167,-2521.79770209,bad_joke_eel
2104.56773745,12006.7337934,-284.482225138,-1752.16974847,3482.56088527,philosoraptor
-620.108816142,11858.166816,-5904.16705825,-3488.30102938,3715.30923098,good_guy_greg
6992.26752565,811.371435133,-258.272053756,-3369.88338035,1585.74052428,sheltered_college_freshman
8.86761683749,11451.0194525,-9991.6753483,4215.32223139,7734.89745882,paranoid_parrot
-17765.8935487,4218.33212987,-6931.55536143,2209.4319522,5147.6394098,good_guy_greg
-20339.3086291,-17756.547588,9977.8098935,-13280.6929368,7428.10784205,sudden_clarity_clarence
2450.69795077,12409.4261836,36.8788570865,-1924.73289834,4452.02413315,confession_bear
19636.0414807,-12519.31735,-8266.03853925,17617.591395,-1339.51574762,advice_god
4880.19007894,9899.80214575,-894.178347904,-212.63384039,1324.51828674,philosoraptor
18539.4077377,-11962.5443685,-49.003659271,-1300.69585342,-400.714184501,minor_mistake_marvin
5152.77192109,6487.71024939,27098.4908992,12168.0203741,-1168.39612323,socially_awkward_penguin
2703.27974919,10735.4297112,163.923572399,-1541.64645868,3966.42534035,philosoraptor
